customer_id,age,income,gender,city,registration_date,last_purchase_date,total_purchases,total_spent,avg_order_value,days_since_last_purchase,favorite_category,payment_method,loyalty_score,true_segment
CUST_000196,41,104.0,Ж,Новосибирск,2023-10-18,2025-08-07,18,11960.25,664.46,28,Электроника,Наличные,8.7,Чемпионы
CUST_000197,54,131.0,Ж,Новосибирск,2022-12-02,2025-08-15,24,15847.82,660.33,20,Дом и сад,Карта,10.0,Чемпионы
CUST_000198,46,171.0,Ж,Екатеринбург,2023-06-29,2025-08-30,24,27486.06,1145.25,5,Спорт,Наличные,9.3,Чемпионы
CUST_000199,47,109.0,Ж,Новосибирск,2024-06-22,2025-08-07,24,14664.0,611.0,28,Дом и сад,Наличные,7.4,Чемпионы
CUST_000200,52,110.0,Ж,Нижний Новгород,2024-03-02,2025-08-29,26,21994.79,845.95,6,Одежда,Карта,9.8,Чемпионы
CUST_000201,42,95.0,Ж,Нижний Новгород,2023-11-19,2025-08-01,13,7257.08,558.24,34,Одежда,Карта,6.3,Лояльные клиенты
CUST_000202,33,69.0,Ж,Новосибирск,2024-06-03,2025-07-14,14,2221.84,158.7,52,Электроника,Электронный кошелек,7.4,Лояльные клиенты
CUST_000203,43,103.0,Ж,Москва,2023-11-12,2025-07-22,19,11910.67,626.88,44,Электроника,Электронный кошелек,6.6,Лояльные клиенты
CUST_000204,31,127.0,Ж,СПб,2023-09-23,2025-07-05,18,17253.4,958.52,61,Красота,Карта,6.0,Лояльные клиенты
CUST_000205,42,84.0,Ж,Екатеринбург,2024-08-11,2025-08-25,15,10985.16,732.34,10,Дом и сад,Карта,9.0,Лояльные клиенты
CUST_000206,55,62.0,М,Нижний Новгород,2022-11-14,2025-06-08,13,4164.88,320.38,88,Электроника,Карта,7.1,Лояльные клиенты
CUST_000207,42,96.0,М,Нижний Новгород,2022-09-22,2025-07-20,15,13135.99,875.73,46,Красота,Электронный кошелек,9.1,Лояльные клиенты
CUST_000208,43,92.0,М,СПб,2024-11-09,2025-07-24,15,13154.31,876.95,42,Красота,Наличные,9.6,Лояльные клиенты
CUST_000209,38,84.0,М,Нижний Новгород,2022-12-09,2025-07-03,16,10251.72,640.73,63,Дом и сад,Электронный кошелек,8.0,Лояльные клиенты
CUST_000210,52,102.0,М,Новосибирск,2025-02-21,2025-06-30,22,17836.46,810.75,66,Электроника,Карта,9.3,Лояльные клиенты
CUST_000211,26,105.0,М,Москва,2024-06-06,2025-06-25,24,26023.51,1084.31,71,Электроника,Электронный кошелек,8.5,Лояльные клиенты
CUST_000212,39,114.0,М,Екатеринбург,2024-01-10,2025-06-16,18,18751.6,1041.76,80,Спорт,Карта,8.8,Лояльные клиенты
CUST_000213,36,72.0,М,Новосибирск,2023-01-11,2025-08-02,16,9739.87,608.74,33,Спорт,Карта,7.5,Лояльные клиенты
CUST_000214,48,97.0,Ж,СПб,2024-03-13,2025-08-30,20,7139.88,356.99,5,Электроника,Карта,4.4,Лояльные клиенты
CUST_000215,40,71.0,Ж,Нижний Новгород,2024-12-06,2025-07-22,19,2024.65,106.56,44,Спорт,Карта,7.7,Лояльные клиенты
CUST_000216,28,113.0,М,Москва,2023-06-30,2025-07-08,23,13826.96,601.17,58,Электроника,Карта,8.0,Лояльные клиенты
CUST_000217,41,75.0,М,Новосибирск,2023-09-05,2025-08-18,14,5738.93,409.92,17,Дом и сад,Карта,7.5,Лояльные клиенты
CUST_000218,40,66.0,Ж,Екатеринбург,2024-11-20,2025-08-19,8,1266.74,158.34,16,Красота,Карта,5.7,Лояльные клиенты
CUST_000219,36,83.0,Ж,Екатеринбург,2023-05-06,2025-07-26,22,10707.5,486.7,40,Спорт,Наличные,10.0,Лояльные клиенты
CUST_000220,37,76.0,Ж,Екатеринбург,2024-11-24,2025-06-18,23,9808.09,426.44,78,Одежда,Электронный кошелек,9.3,Лояльные клиенты
CUST_000221,40,170.0,Ж,Москва,2023-10-12,2025-07-24,16,19202.55,1200.16,42,Спорт,Карта,7.5,Лояльные клиенты
CUST_000222,47,154.0,М,Нижний Новгород,2024-05-19,2025-08-03,8,8719.14,1089.89,32,Красота,Наличные,7.3,Лояльные клиенты
CUST_000223,54,65.0,Ж,Новосибирск,2024-03-10,2025-07-30,12,4470.61,372.55,36,Электроника,Карта,6.6,Лояльные клиенты
CUST_000224,42,125.0,Ж,СПб,2023-04-30,2025-07-28,24,6449.69,268.74,38,Спорт,Карта,5.4,Лояльные клиенты
CUST_000225,32,93.0,Ж,Москва,2023-11-16,2025-08-20,17,13587.19,799.25,15,Красота,Карта,8.1,Лояльные клиенты
CUST_000226,30,128.0,М,Москва,2022-11-23,2025-08-01,13,13485.15,1037.32,34,Дом и сад,Карта,9.7,Лояльные клиенты
CUST_000227,25,76.0,М,Москва,2023-11-10,2025-07-25,15,5993.96,399.6,41,Спорт,Электронный кошелек,6.7,Лояльные клиенты
CUST_000228,41,94.0,М,СПб,2024-06-04,2025-06-24,12,8059.81,671.65,72,Красота,Карта,8.1,Лояльные клиенты
CUST_000229,53,186.0,М,СПб,2024-03-20,2025-07-30,20,19812.05,990.6,36,Красота,Карта,9.0,Лояльные клиенты
CUST_000230,44,60.0,М,Москва,2022-10-25,2025-08-20,12,5670.63,472.55,15,Спорт,Карта,9.1,Лояльные клиенты
CUST_000231,48,178.0,М,Москва,2023-10-09,2025-08-14,20,20303.65,1015.18,21,Дом и сад,Электронный кошелек,6.2,Лояльные клиенты
CUST_000232,42,98.0,М,Екатеринбург,2023-08-29,2025-08-19,16,13614.16,850.89,16,Электроника,Электронный кошелек,10.0,Лояльные клиенты
CUST_000233,32,120.0,М,СПб,2024-11-27,2025-06-17,26,23659.45,909.98,79,Дом и сад,Карта,7.9,Лояльные клиенты
CUST_000234,34,154.0,М,Новосибирск,2022-09-18,2025-07-27,23,19405.78,843.73,39,Электроника,Карта,7.6,Лояльные клиенты
CUST_000235,31,74.0,М,Новосибирск,2023-11-01,2025-07-01,13,7723.54,594.12,65,Дом и сад,Электронный кошелек,6.3,Лояльные клиенты
CUST_000236,38,187.0,М,Москва,2023-04-13,2025-08-01,23,34216.65,1487.68,34,Электроника,Наличные,8.7,Лояльные клиенты
CUST_000237,49,59.0,М,Новосибирск,2024-11-25,2025-08-08,18,5287.93,293.77,27,Спорт,Карта,8.3,Лояльные клиенты
CUST_000238,39,88.0,М,Екатеринбург,2025-01-23,2025-07-01,18,8688.32,482.68,65,Дом и сад,Наличные,7.2,Лояльные клиенты
CUST_000239,36,98.0,Ж,СПб,2024-04-21,2025-06-26,18,18321.38,1017.85,70,Спорт,Электронный кошелек,10.0,Лояльные клиенты
CUST_000240,49,63.0,Ж,СПб,2023-08-22,2025-07-23,15,4076.24,271.75,43,Электроника,Наличные,6.9,Лояльные клиенты
CUST_000241,36,60.0,М,Новосибирск,2023-12-19,2025-06-18,20,10305.34,515.27,78,Спорт,Наличные,6.9,Лояльные клиенты
CUST_000242,49,34.0,М,Новосибирск,2023-04-06,2025-08-27,14,2623.54,187.4,8,Красота,Электронный кошелек,10.0,Лояльные клиенты
CUST_000243,34,128.0,М,Екатеринбург,2023-07-27,2025-07-05,22,19874.17,903.37,61,Одежда,Электронный кошелек,8.8,Лояльные клиенты
CUST_000244,39,127.0,Ж,Москва,2022-10-02,2025-06-28,13,19012.54,1462.5,68,Красота,Электронный кошелек,8.3,Лояльные клиенты
CUST_000245,38,83.0,Ж,Екатеринбург,2022-09-10,2025-07-11,18,14408.08,800.45,55,Спорт,Наличные,9.6,Лояльные клиенты
CUST_000246,38,142.0,М,Москва,2024-07-17,2025-08-18,20,23527.8,1176.39,17,Красота,Электронный кошелек,8.2,Лояльные клиенты
CUST_000247,31,101.0,Ж,Нижний Новгород,2022-09-08,2025-07-14,16,13926.51,870.41,52,Дом и сад,Карта,8.3,Лояльные клиенты
CUST_000248,37,103.0,М,Москва,2023-02-27,2025-08-18,15,7296.59,486.44,17,Спорт,Электронный кошелек,6.2,Лояльные клиенты
CUST_000249,44,66.0,М,Екатеринбург,2022-11-05,2025-07-17,17,8302.11,488.36,49,Спорт,Наличные,9.6,Лояльные клиенты
CUST_000250,36,102.0,Ж,Новосибирск,2023-09-23,2025-08-18,25,9315.04,372.6,17,Электроника,Электронный кошелек,5.9,Лояльные клиенты
CUST_000251,41,164.0,М,СПб,2023-01-07,2025-08-29,14,14488.16,1034.87,6,Электроника,Электронный кошелек,8.4,Лояльные клиенты
CUST_000252,18,113.0,М,Екатеринбург,2023-04-22,2025-06-11,25,12410.49,496.42,85,Спорт,Электронный кошелек,6.6,Лояльные клиенты
CUST_000253,45,119.0,Ж,СПб,2023-05-14,2025-07-29,15,7982.63,532.18,37,Электроника,Карта,7.5,Лояльные клиенты
CUST_000254,45,125.0,М,Москва,2025-01-23,2025-07-03,18,15542.21,863.46,63,Спорт,Электронный кошелек,8.1,Лояльные клиенты
CUST_000255,42,108.0,Ж,СПб,2024-08-03,2025-08-27,30,21258.41,708.61,8,Спорт,Наличные,7.1,Лояльные клиенты
CUST_000256,40,107.0,М,Екатеринбург,2024-05-12,2025-06-09,22,13601.92,618.27,87,Дом и сад,Электронный кошелек,6.7,Лояльные клиенты
CUST_000257,47,121.0,М,СПб,2023-08-23,2025-07-08,12,13079.82,1089.99,58,Электроника,Наличные,8.7,Лояльные клиенты
CUST_000258,39,116.0,Ж,Москва,2024-01-12,2025-08-04,10,7643.64,764.36,31,Одежда,Карта,8.3,Лояльные клиенты
CUST_000259,56,80.0,Ж,Екатеринбург,2023-07-28,2025-06-18,16,7509.51,469.34,78,Дом и сад,Карта,7.7,Лояльные клиенты
CUST_000260,29,67.0,Ж,Москва,2023-08-07,2025-07-14,15,7186.85,479.12,52,Дом и сад,Электронный кошелек,7.6,Лояльные клиенты
CUST_000261,27,133.0,М,Москва,2024-10-06,2025-08-25,11,13673.56,1243.05,10,Дом и сад,Карта,10.0,Лояльные клиенты
CUST_000262,35,63.0,Ж,Екатеринбург,2023-10-31,2025-06-27,23,10531.4,457.89,69,Дом и сад,Наличные,10.0,Лояльные клиенты
CUST_000263,41,64.0,М,Нижний Новгород,2023-09-08,2025-08-03,25,12218.94,488.76,32,Одежда,Карта,8.0,Лояльные клиенты
CUST_000264,29,134.0,М,СПб,2022-10-15,2025-08-18,17,12169.32,715.84,17,Красота,Карта,9.1,Лояльные клиенты
CUST_000265,33,73.0,М,Москва,2023-07-07,2025-06-14,9,4305.66,478.41,82,Одежда,Электронный кошелек,6.0,Лояльные клиенты
CUST_000266,24,98.0,М,Москва,2024-08-28,2025-08-14,10,5644.67,564.47,21,Одежда,Электронный кошелек,7.1,Лояльные клиенты
CUST_000267,37,58.0,М,Новосибирск,2024-05-31,2025-08-12,26,9917.18,381.43,23,Одежда,Электронный кошелек,8.7,Лояльные клиенты
CUST_000268,31,141.0,Ж,Москва,2022-09-17,2025-07-21,16,1000.0,62.5,45,Дом и сад,Карта,7.4,Лояльные клиенты
CUST_000269,40,85.0,М,Новосибирск,2023-04-02,2025-08-07,13,6591.39,507.03,28,Одежда,Электронный кошелек,5.9,Лояльные клиенты
CUST_000270,45,29.0,М,Екатеринбург,2022-12-05,2025-07-02,17,4631.23,272.43,64,Красота,Наличные,9.9,Лояльные клиенты
CUST_000271,35,89.0,Ж,Москва,2022-12-15,2025-06-24,16,12336.28,771.02,72,Красота,Наличные,8.0,Лояльные клиенты
CUST_000272,46,145.0,М,Москва,2024-02-21,2025-07-15,15,17754.23,1183.62,51,Спорт,Электронный кошелек,8.4,Лояльные клиенты
CUST_000273,35,162.0,М,СПб,2024-08-19,2025-07-30,22,32646.28,1483.92,36,Электроника,Карта,10.0,Лояльные клиенты
CUST_000274,35,85.0,М,Екатеринбург,2022-10-22,2025-06-27,20,12931.06,646.55,69,Электроника,Карта,10.0,Лояльные клиенты
CUST_000275,39,133.0,М,СПб,2025-03-08,2025-08-08,16,11932.81,745.8,27,Электроника,Карта,7.5,Лояльные клиенты
CUST_000276,39,81.0,М,СПб,2024-08-29,2025-06-27,23,11740.49,510.46,69,Электроника,Карта,6.2,Лояльные клиенты
CUST_000277,43,80.0,М,Екатеринбург,2024-01-15,2025-06-14,25,6017.48,240.7,82,Дом и сад,Наличные,6.9,Лояльные клиенты
CUST_000278,37,99.0,М,Екатеринбург,2024-02-13,2025-08-18,6,6679.39,1113.23,17,Дом и сад,Электронный кошелек,10.0,Лояльные клиенты
CUST_000279,43,96.0,Ж,Москва,2024-02-27,2025-08-09,23,20676.76,898.99,26,Дом и сад,Электронный кошелек,8.9,Лояльные клиенты
CUST_000280,44,93.0,М,Новосибирск,2024-11-03,2025-07-09,14,7198.21,514.16,57,Дом и сад,Карта,8.2,Лояльные клиенты
CUST_000281,45,115.0,М,Москва,2025-01-09,2025-07-29,17,12541.11,737.71,37,Дом и сад,Наличные,9.5,Лояльные клиенты
CUST_000282,26,125.0,М,Москва,2024-01-31,2025-07-08,21,20870.13,993.82,58,Красота,Карта,7.9,Лояльные клиенты
CUST_000283,32,79.0,Ж,СПб,2024-08-19,2025-08-14,17,9473.33,557.25,21,Спорт,Карта,8.5,Лояльные клиенты
CUST_000284,32,127.0,Ж,Москва,2024-02-16,2025-08-21,8,5605.8,700.72,14,Одежда,Карта,9.6,Лояльные клиенты
CUST_000285,32,69.0,М,Новосибирск,2024-08-02,2025-08-02,18,12615.26,700.85,33,Дом и сад,Электронный кошелек,8.3,Лояльные клиенты
CUST_000286,34,62.0,М,Екатеринбург,2024-04-17,2025-07-03,22,6624.4,301.11,63,Спорт,Карта,9.2,Лояльные клиенты
CUST_000287,38,69.0,М,Нижний Новгород,2022-09-30,2025-08-09,20,3779.65,188.98,26,Красота,Карта,6.1,Лояльные клиенты
CUST_000288,51,121.0,М,Москва,2024-12-26,2025-07-16,16,6046.03,377.88,50,Одежда,Наличные,7.6,Лояльные клиенты
CUST_000289,45,75.0,Ж,Москва,2023-10-19,2025-06-07,17,9789.93,575.88,89,Спорт,Карта,10.0,Лояльные клиенты
CUST_000290,46,149.0,Ж,Москва,2025-01-29,2025-08-08,11,15876.99,1443.36,27,Спорт,Карта,10.0,Лояльные клиенты
CUST_000291,33,86.0,Ж,СПб,2022-11-30,2025-07-04,13,8767.41,674.42,62,Одежда,Электронный кошелек,6.6,Лояльные клиенты
CUST_000292,53,89.0,М,Новосибирск,2022-11-27,2025-08-23,22,5441.08,247.32,12,Дом и сад,Наличные,4.4,Лояльные клиенты
CUST_000293,28,95.0,Ж,СПб,2023-04-15,2025-07-25,23,16574.55,720.63,41,Красота,Карта,7.1,Лояльные клиенты
CUST_000294,45,87.0,Ж,Новосибирск,2023-09-07,2025-06-13,17,15201.21,894.19,83,Спорт,Карта,9.3,Лояльные клиенты
CUST_000295,51,80.0,Ж,Новосибирск,2023-08-14,2025-07-08,20,10040.38,502.02,58,Одежда,Карта,6.1,Лояльные клиенты
CUST_000296,31,164.0,М,Москва,2024-12-30,2025-08-30,22,27320.34,1241.83,5,Спорт,Электронный кошелек,8.1,Лояльные клиенты
CUST_000297,54,40.0,Ж,Нижний Новгород,2024-10-07,2025-07-07,13,4609.42,354.57,59,Красота,Карта,9.3,Лояльные клиенты
CUST_000298,35,94.0,М,Нижний Новгород,2025-01-29,2025-08-09,16,4183.59,261.47,26,Электроника,Электронный кошелек,4.7,Лояльные клиенты
CUST_000299,47,134.0,М,Москва,2023-12-08,2025-08-02,21,5898.09,280.86,33,Спорт,Карта,8.6,Лояльные клиенты
CUST_000300,31,82.0,Ж,Новосибирск,2024-11-14,2025-07-26,16,11869.07,741.82,40,Одежда,Карта,10.0,Лояльные клиенты
CUST_000301,28,138.0,М,СПб,2024-02-21,2025-08-03,15,13837.74,922.52,32,Электроника,Карта,7.8,Лояльные клиенты
CUST_000302,40,160.0,М,Москва,2024-03-20,2025-08-18,23,17426.54,757.68,17,Электроника,Наличные,4.5,Лояльные клиенты
CUST_000303,31,122.0,М,СПб,2022-11-04,2025-08-05,19,8530.28,448.96,30,Одежда,Электронный кошелек,6.6,Лояльные клиенты
CUST_000304,40,93.0,М,Нижний Новгород,2024-07-01,2025-08-28,16,6823.27,426.45,7,Красота,Наличные,5.8,Лояльные клиенты
CUST_000305,31,111.0,М,Нижний Новгород,2024-01-09,2025-07-11,18,17073.75,948.54,55,Красота,Карта,9.9,Лояльные клиенты
