date;federal_district;region;city;category;subcategory;product_name;brand;price_segment;manager_id;customer_id;customer_segment;customer_type;sales_amount;quantity;unit_price;discount_amount;profit_margin_pct
2024-01-10;Северо-Западный ФО;Ленинградская область;Гатчина;Товары для дома;Мебель;OBI Мебель Model 27;OBI;Medium;MGR_001;CUST_00014;Premium;B2B;25697,37;2;16289,29;6881,21;14,2
2024-01-28;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Книги и канцелярия;Канцтовары;Pilot Канцтовары Model 28;Pilot;Budget;MGR_002;CUST_00014;Premium;B2C;3819,88;1;4109,45;289,57;20,8
2024-01-11;Южный ФО;Краснодарский край;Краснодар;Книги и канцелярия;Учебная литература;АСТ Учебная литература Model 29;АСТ;Budget;MGR_006;CUST_00014;Mass;B2C;11948,17;4;3544,34;2229,19;37,2
2024-01-08;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Одежда;Мужская одежда;Uniqlo Мужская одежда Model 30;Uniqlo;Medium;MGR_008;CUST_00014;Premium;B2B;15003,0;1;18774,17;3771,17;39,6
2024-01-15;Дальневосточный ФО;Приморский край;Находка;Одежда;Женская одежда;Nike Женская одежда Model 31;Nike;Budget;MGR_001;CUST_00014;Premium;B2C;9211,73;2;5669,83;2127,93;50,5
2024-01-12;Северо-Западный ФО;Ленинградская область;Выборг;Спорт и отдых;Спортивное оборудование;Decathlon Спортивное оборудование Model 32;Decathlon;Premium;MGR_001;CUST_00014;Mass;B2B;71083,44;1;79259,4;8175,96;26,2
2024-01-20;Сибирский ФО;Красноярский край;Красноярск;Спорт и отдых;Велосипеды;Спортмастер Велосипеды Model 33;Спортмастер;Premium;MGR_001;CUST_00015;Mass;B2B;57230,02;1;62560,21;5330,19;40,7
2024-01-15;Северо-Западный ФО;Ленинградская область;Гатчина;Книги и канцелярия;Учебная литература;АСТ Учебная литература Model 34;АСТ;Budget;MGR_001;CUST_00015;Premium;B2C;3857,03;1;4320,38;463,35;35,6
2024-01-12;Уральский ФО;Челябинская область;Магнитогорск;Спорт и отдых;Туризм;Giant Туризм Model 35;Giant;Premium;MGR_001;CUST_00015;Premium;B2B;59285,46;1;60854,34;1568,88;41,8
2024-01-04;Сибирский ФО;Красноярский край;Норильск;Красота и здоровье;Витамины;Solgar Витамины Model 36;Solgar;Medium;MGR_001;CUST_00015;Mass;B2B;56591,44;4;17832,26;14737,6;21,8
2024-01-30;Уральский ФО;Челябинская область;Магнитогорск;Одежда;Детская одежда;Nike Детская одежда Model 37;Nike;Medium;MGR_001;CUST_00015;Mass;B2C;20351,18;1;22544,8;2193,62;37,3
2024-01-22;Северо-Западный ФО;Новгородская область;Великий Новгород;Книги и канцелярия;Канцтовары;Эксмо Канцтовары Model 38;Эксмо;Budget;MGR_001;CUST_00015;Mass;B2B;4442,09;1;4545,83;103,74;27,3
2024-01-07;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Электроника;Ноутбуки;Apple Ноутбуки Model 39;Apple;Premium;MGR_001;CUST_00015;Mass;B2C;218425,52;2;143258,37;68091,22;16,5
2024-01-22;Уральский ФО;Свердловская область;Нижний Тагил;Одежда;Мужская одежда;Adidas Мужская одежда Model 40;Adidas;Medium;MGR_001;CUST_00015;Premium;B2C;43546,06;3;16348,17;5498,45;42,5
2024-01-24;Дальневосточный ФО;Приморский край;Находка;Товары для дома;Текстиль;Hoff Текстиль Model 41;Hoff;Medium;MGR_001;CUST_00015;Premium;B2C;69747,71;5;16768,89;14096,74;33,8
2024-01-08;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Одежда;Женская одежда;Uniqlo Женская одежда Model 42;Uniqlo;Medium;MGR_001;CUST_00015;Mass;B2B;80669,31;5;20102,11;19841,24;35,9
2024-01-17;Сибирский ФО;Новосибирская область;Новосибирск;Книги и канцелярия;Художественная литература;Альпина Художественная литература Model 43;Альпина;Budget;MGR_005;CUST_00016;Mass;B2B;2536,19;1;2573,22;37,03;33,3
2024-01-23;Северо-Западный ФО;Ленинградская область;Гатчина;Одежда;Женская одежда;H&M Женская одежда Model 44;H&M;Budget;MGR_001;CUST_00016;Mass;B2B;36961,53;4;11875,97;10542,35;40,4
2024-01-27;Дальневосточный ФО;Приморский край;Владивосток;Спорт и отдых;Спортивное оборудование;Trek Спортивное оборудование Model 45;Trek;Budget;MGR_001;CUST_00016;Mass;B2C;21466,62;2;11131,23;795,84;38,0
2024-01-08;Центральный ФО;Московская область;Подольск;Красота и здоровье;Витамины;Chanel Витамины Model 46;Chanel;Medium;MGR_001;CUST_00016;Mass;B2B;63606,78;3;21752,17;1649,73;21,3
2024-01-23;Южный ФО;Ростовская область;Таганрог;Книги и канцелярия;Художественная литература;Эксмо Художественная литература Model 47;Эксмо;Budget;MGR_001;CUST_00016;Mass;B2B;3499,81;1;3564,65;64,84;40,0
2024-01-04;Приволжский ФО;Татарстан;Набережные Челны;Электроника;Смартфоны;Samsung Смартфоны Model 48;Samsung;Premium;MGR_001;CUST_00016;Premium;B2B;216197,28;2;110342,7;4488,12;15,7
2024-01-27;Дальневосточный ФО;Приморский край;Владивосток;Красота и здоровье;Косметика;Chanel Косметика Model 49;Chanel;Medium;MGR_001;CUST_00016;Premium;B2B;62609,8;2;34536,39;6462,98;26,5
2024-01-06;Северо-Западный ФО;Новгородская область;Великий Новгород;Электроника;Планшеты;Lenovo Планшеты Model 50;Lenovo;Premium;MGR_001;CUST_00016;VIP;B2B;190381,7;2;124727,94;59074,18;22,7
2024-01-28;Дальневосточный ФО;Приморский край;Находка;Товары для дома;Посуда;IKEA Посуда Model 1;IKEA;Medium;MGR_001;CUST_00016;Mass;B2B;34237,3;1;37792,22;3554,92;19,3
2024-01-25;Уральский ФО;Свердловская область;Екатеринбург;Товары для дома;Текстиль;JYSK Текстиль Model 2;JYSK;Medium;MGR_004;CUST_00016;Mass;B2C;100586,06;3;38968,77;16320,25;26,4
2024-01-23;Дальневосточный ФО;Приморский край;Владивосток;Электроника;Планшеты;ASUS Планшеты Model 3;ASUS;Premium;MGR_001;CUST_00017;Mass;B2C;133539,38;1;137357,84;3818,46;21,6
2024-01-11;Приволжский ФО;Самарская область;Тольятти;Книги и канцелярия;Канцтовары;Альпина Канцтовары Model 4;Альпина;Budget;MGR_001;CUST_00017;Premium;B2B;224,68;1;254,5;29,82;17,9
2024-01-28;Уральский ФО;Челябинская область;Челябинск;Товары для дома;Посуда;Леруа Мерлен Посуда Model 5;Леруа Мерлен;Budget;MGR_001;CUST_00017;Premium;B2B;18581,98;3;6381,49;562,49;35,3
2024-01-16;Дальневосточный ФО;Приморский край;Находка;Электроника;Планшеты;ASUS Планшеты Model 6;ASUS;Premium;MGR_001;CUST_00017;Premium;B2C;98839,78;1;115716,06;16876,28;25,1
2024-01-11;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Красота и здоровье;Парфюмерия;Chanel Парфюмерия Model 7;Chanel;Budget;MGR_008;CUST_00017;Premium;B2B;24714,89;2;13308,01;1901,13;39,6
2024-01-12;Дальневосточный ФО;Приморский край;Находка;Книги и канцелярия;Канцтовары;Альпина Канцтовары Model 8;Альпина;Budget;MGR_001;CUST_00017;Premium;B2B;1933,3;2;1273,26;613,22;13,1
2024-01-12;Южный ФО;Краснодарский край;Краснодар;Книги и канцелярия;Учебная литература;Staedtler Учебная литература Model 9;Staedtler;Budget;MGR_006;CUST_00017;Mass;B2C;4803,03;1;4855,42;52,39;42,0
2024-01-12;Сибирский ФО;Новосибирская область;Новосибирск;Красота и здоровье;Парфюмерия;Chanel Парфюмерия Model 10;Chanel;Medium;MGR_005;CUST_00017;Premium;B2B;13991,16;1;18611,23;4620,07;14,4
2024-01-13;Уральский ФО;Челябинская область;Челябинск;Электроника;Смартфоны;Samsung Смартфоны Model 11;Samsung;Premium;MGR_001;CUST_00017;Mass;B2B;136033,36;2;89770,33;43507,3;15,6
2024-01-25;Приволжский ФО;Самарская область;Тольятти;Одежда;Детская одежда;Zara Детская одежда Model 12;Zara;Medium;MGR_001;CUST_00017;VIP;B2B;40371,85;3;16290,87;8500,76;43,9
2024-01-28;Северо-Западный ФО;Ленинградская область;Гатчина;Красота и здоровье;Парфюмерия;L'Oreal Парфюмерия Model 13;L'Oreal;Medium;MGR_001;CUST_00018;VIP;B2C;56554,2;3;22076,27;9674,61;38,1
2024-01-23;Северо-Западный ФО;Новгородская область;Великий Новгород;Товары для дома;Мебель;Hoff Мебель Model 14;Hoff;Budget;MGR_001;CUST_00018;Mass;B2B;7669,4;3;2749,6;579,4;41,7
2024-01-26;Южный ФО;Краснодарский край;Сочи;Электроника;Ноутбуки;Lenovo Ноутбуки Model 15;Lenovo;Premium;MGR_006;CUST_00018;Mass;B2C;239572,1;2;135185,61;30799,12;20,9
2024-01-20;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Спорт и отдых;Велосипеды;Trek Велосипеды Model 16;Trek;Medium;MGR_002;CUST_00018;Premium;B2C;45048,27;2;23635,73;2223,19;30,2
2024-01-05;Уральский ФО;Свердловская область;Нижний Тагил;Спорт и отдых;Велосипеды;Giant Велосипеды Model 17;Giant;Medium;MGR_001;CUST_00018;Premium;B2C;25248,04;1;29561,47;4313,43;17,6
2024-01-25;Южный ФО;Ростовская область;Ростов-на-Дону;Электроника;Планшеты;Samsung Планшеты Model 18;Samsung;Premium;MGR_001;CUST_00018;Mass;B2C;110412,66;1;146543,3;36130,64;18,1
2024-01-12;Приволжский ФО;Татарстан;Набережные Челны;Одежда;Детская одежда;Uniqlo Детская одежда Model 19;Uniqlo;Budget;MGR_001;CUST_00018;Premium;B2B;13007,31;1;14098,26;1090,95;54,0
2024-01-17;Южный ФО;Краснодарский край;Краснодар;Красота и здоровье;Витамины;Solgar Витамины Model 20;Solgar;Medium;MGR_006;CUST_00018;VIP;B2B;23082,02;1;24060,17;978,15;41,6
2024-01-03;Центральный ФО;Тульская область;Новомосковск;Красота и здоровье;Косметика;Solgar Косметика Model 21;Solgar;Medium;MGR_001;CUST_00018;Premium;B2B;43987,0;2;28842,04;13697,08;31,0
2024-01-21;Приволжский ФО;Нижегородская область;Нижний Новгород;Красота и здоровье;Парфюмерия;Chanel Парфюмерия Model 22;Chanel;Medium;MGR_001;CUST_00018;Premium;B2B;38657,03;2;21585,51;4513,99;40,2
