transaction_id;date;city;store_id;category;brand;quantity;item_price;total_amount;cost;profit;customer_id;payment_method;month;quarter;year;day_of_week
T100144;2023-01-10;Москва;ТМ-МСК-003;Аудиотехника;Sony;1;10458,45;10458,45;6033,72;4424,73;CUST_17554;Карта;2023-01;Q1 2023;2023;Вторник
T100145;2023-01-10;Екатеринбург;ТМ-ЕКТ-001;Бытовая техника;Bosch;1;24837,66;24837,66;18923,93;5913,73;CUST_89402;Карта;2023-01;Q1 2023;2023;Вторник
T100146;2023-01-10;Челябинск;ТМ-ЧЛБ-001;Телевизоры;LG;1;37954,08;37954,08;36614,53;1339,55;CUST_52096;Карта;2023-01;Q1 2023;2023;Вторник
T100147;2023-01-10;Казань;ТМ-КЗН-002;Телевизоры;Samsung;1;44264,32;44264,32;40329,71;3934,61;CUST_14163;Карта;2023-01;Q1 2023;2023;Вторник
T100148;2023-01-10;Москва;ТМ-МСК-001;Аксессуары;Разные бренды;1;3155,83;3155,83;1456,54;1699,29;CUST_51639;Наличные;2023-01;Q1 2023;2023;Вторник
T100149;2023-01-10;Казань;ТМ-КЗН-002;Аудиотехника;JBL;1;8153,46;8153,46;6794,55;1358,91;CUST_67630;Карта;2023-01;Q1 2023;2023;Вторник
T100150;2023-01-10;Самара;ТМ-СМР-001;Аудиотехника;Sony;1;6688,86;6688,86;5901,94;786,92;CUST_43524;Карта;2023-01;Q1 2023;2023;Вторник
T100151;2023-01-10;Самара;ТМ-СМР-001;Игровые консоли;Microsoft Xbox;1;32268,02;32268,02;34166,14;-1898,12;CUST_82945;Карта;2023-01;Q1 2023;2023;Вторник
T100152;2023-01-10;Нижний Новгород;ТМ-НН-002;Телевизоры;LG;1;40865,5;40865,5;37233,01;3632,49;CUST_76533;Наличные;2023-01;Q1 2023;2023;Вторник
T100153;2023-01-10;Москва;ТМ-МСК-003;Бытовая техника;Electrolux;1;39013,35;39013,35;24008,21;15005,14;CUST_64415;Наличные;2023-01;Q1 2023;2023;Вторник
T100154;2023-01-11;Санкт-Петербург;ТМ-СПБ-002;Аудиотехника;Bose;1;7903,4;7903,4;5154,39;2749,01;CUST_92941;Карта;2023-01;Q1 2023;2023;Среда
T100155;2023-01-11;Новосибирск;ТМ-НСК-002;Телевизоры;Samsung;1;42846,95;42846,95;36983,68;5863,27;CUST_58719;Карта;2023-01;Q1 2023;2023;Среда
T100156;2023-01-11;Нижний Новгород;ТМ-НН-001;Бытовая техника;Electrolux;1;27531,02;27531,02;24472,02;3059,0;CUST_87105;Онлайн;2023-01;Q1 2023;2023;Среда
T100157;2023-01-11;Санкт-Петербург;ТМ-СПБ-001;Смартфоны;OPPO;2;39436,46;78872,91;58297,37;20575,54;CUST_23714;Карта;2023-01;Q1 2023;2023;Среда
T100158;2023-01-11;Уфа;ТМ-УФА-001;Игровые консоли;Sony PlayStation;1;40685,79;40685,79;45771,52;-5085,73;CUST_80356;Карта;2023-01;Q1 2023;2023;Среда
T100159;2023-01-11;Санкт-Петербург;ТМ-СПБ-002;Аксессуары;NoName;1;3687,88;3687,88;1924,11;1763,77;CUST_91920;Онлайн;2023-01;Q1 2023;2023;Среда
T100160;2023-01-11;Москва;ТМ-МСК-002;Аудиотехника;Sony;1;11457,07;11457,07;6609,85;4847,22;CUST_58006;Карта;2023-01;Q1 2023;2023;Среда
T100161;2023-01-11;Санкт-Петербург;ТМ-СПБ-002;Аксессуары;Разные бренды;1;2307,33;2307,33;1203,82;1103,51;CUST_72857;Карта;2023-01;Q1 2023;2023;Среда
T100162;2023-01-11;Самара;ТМ-СМР-001;Ноутбуки;Dell;1;53786,53;53786,53;55684,88;-1898,35;CUST_20295;Наличные;2023-01;Q1 2023;2023;Среда
T100163;2023-01-11;Ростов-на-Дону;ТМ-РСТ-001;Игровые консоли;Sony PlayStation;1;45097,22;45097,22;45097,22;-0,0;CUST_47325;Карта;2023-01;Q1 2023;2023;Среда
T100164;2023-01-11;Ростов-на-Дону;ТМ-РСТ-002;Аксессуары;OEM;1;2379,81;2379,81;1586,54;793,27;CUST_14245;Карта;2023-01;Q1 2023;2023;Среда
T100165;2023-01-11;Челябинск;ТМ-ЧЛБ-001;Аудиотехника;Bose;1;8892,51;8892,51;7846,33;1046,18;CUST_14411;Наличные;2023-01;Q1 2023;2023;Среда
T100166;2023-01-11;Челябинск;ТМ-ЧЛБ-001;Аудиотехника;Sony;1;6684,56;6684,56;5898,14;786,42;CUST_63742;Карта;2023-01;Q1 2023;2023;Среда
T100167;2023-01-12;Ростов-на-Дону;ТМ-РСТ-002;Телевизоры;Philips;1;47097,19;47097,19;42910,78;4186,41;CUST_71897;Наличные;2023-01;Q1 2023;2023;Четверг
T100168;2023-01-12;Санкт-Петербург;ТМ-СПБ-002;Телевизоры;LG;1;50733,38;50733,38;36175,1;14558,28;CUST_63888;Карта;2023-01;Q1 2023;2023;Четверг
T100169;2023-01-12;Санкт-Петербург;ТМ-СПБ-002;Аксессуары;NoName;1;2940,68;2940,68;1534,27;1406,41;CUST_70294;Карта;2023-01;Q1 2023;2023;Четверг
T100170;2023-01-12;Нижний Новгород;ТМ-НН-002;Бытовая техника;Indesit;1;21732,29;21732,29;19317,59;2414,7;CUST_86919;Карта;2023-01;Q1 2023;2023;Четверг
T100171;2023-01-12;Санкт-Петербург;ТМ-СПБ-002;Ноутбуки;HP;1;62340,66;62340,66;47704,16;14636,5;CUST_69554;Наличные;2023-01;Q1 2023;2023;Четверг
T100172;2023-01-12;Уфа;ТМ-УФА-001;Игровые консоли;Nintendo;1;41723,89;41723,89;46939,38;-5215,49;CUST_92041;Онлайн;2023-01;Q1 2023;2023;Четверг
T100173;2023-01-12;Москва;ТМ-МСК-001;Игровые консоли;Nintendo;1;55481,57;55481,57;38410,32;17071,25;CUST_51027;Онлайн;2023-01;Q1 2023;2023;Четверг
T100174;2023-01-12;Ростов-на-Дону;ТМ-РСТ-001;Аудиотехника;Sennheiser;1;7663,07;7663,07;6385,89;1277,18;CUST_42677;Карта;2023-01;Q1 2023;2023;Четверг
T100175;2023-01-12;Екатеринбург;ТМ-ЕКТ-003;Смартфоны;Apple;1;35546,77;35546,77;28775,96;6770,81;CUST_90031;Наличные;2023-01;Q1 2023;2023;Четверг
T100176;2023-01-12;Казань;ТМ-КЗН-002;Игровые консоли;Microsoft Xbox;1;44205,76;44205,76;44205,76;-0,0;CUST_79597;Наличные;2023-01;Q1 2023;2023;Четверг
T100177;2023-01-12;Уфа;ТМ-УФА-001;Игровые консоли;Nintendo;2;33723,04;67446,08;75876,84;-8430,76;CUST_72810;Онлайн;2023-01;Q1 2023;2023;Четверг
T100178;2023-01-13;Казань;ТМ-КЗН-001;Смартфоны;Huawei;1;25172,06;25172,06;23773,6;1398,46;CUST_50516;Онлайн;2023-01;Q1 2023;2023;Пятница
T100179;2023-01-13;Ростов-на-Дону;ТМ-РСТ-001;Аксессуары;OEM;1;2083,66;2083,66;1389,11;694,55;CUST_86898;Карта;2023-01;Q1 2023;2023;Пятница
T100180;2023-01-13;Санкт-Петербург;ТМ-СПБ-001;Игровые консоли;Nintendo;1;34881,19;34881,19;27298,32;7582,87;CUST_84046;Карта;2023-01;Q1 2023;2023;Пятница
T100181;2023-01-13;Ростов-на-Дону;ТМ-РСТ-001;Бытовая техника;Samsung;1;28023,93;28023,93;24910,16;3113,77;CUST_40292;Карта;2023-01;Q1 2023;2023;Пятница
T100182;2023-01-13;Москва;ТМ-МСК-003;Смартфоны;OPPO;1;52811,41;52811,41;34530,54;18280,87;CUST_94029;Карта;2023-01;Q1 2023;2023;Пятница
T100183;2023-01-13;Москва;ТМ-МСК-002;Игровые консоли;Nintendo;1;65450,57;65450,57;45311,93;20138,64;CUST_61444;Карта;2023-01;Q1 2023;2023;Пятница
T100184;2023-01-13;Казань;ТМ-КЗН-001;Игровые консоли;Sony PlayStation;1;34677,77;34677,77;34677,78;-0,01;CUST_22679;Онлайн;2023-01;Q1 2023;2023;Пятница
T100185;2023-01-13;Нижний Новгород;ТМ-НН-002;Ноутбуки;Acer;1;65859,5;65859,5;64395,95;1463,55;CUST_46235;Онлайн;2023-01;Q1 2023;2023;Пятница
T100186;2023-01-13;Новосибирск;ТМ-НСК-001;Игровые консоли;Sony PlayStation;1;31398,66;31398,66;29746,1;1652,56;CUST_61321;Карта;2023-01;Q1 2023;2023;Пятница
T100187;2023-01-13;Челябинск;ТМ-ЧЛБ-001;Аудиотехника;JBL;1;7627,01;7627,01;6729,72;897,29;CUST_10622;Онлайн;2023-01;Q1 2023;2023;Пятница
T100188;2023-01-13;Москва;ТМ-МСК-002;Ноутбуки;Lenovo;1;103418,63;103418,63;70006,46;33412,17;CUST_92391;Карта;2023-01;Q1 2023;2023;Пятница
T100189;2023-01-13;Новосибирск;ТМ-НСК-001;Телевизоры;Samsung;1;50380,99;50380,99;43486,75;6894,24;CUST_84946;Карта;2023-01;Q1 2023;2023;Пятница
T100190;2023-01-13;Уфа;ТМ-УФА-001;Аксессуары;OEM;2;2220,62;4441,25;3330,93;1110,32;CUST_16667;Карта;2023-01;Q1 2023;2023;Пятница
T100191;2023-01-13;Санкт-Петербург;ТМ-СПБ-002;Аксессуары;OEM;1;2579,81;2579,81;1345,99;1233,82;CUST_54557;Карта;2023-01;Q1 2023;2023;Пятница
T100192;2023-01-13;Новосибирск;ТМ-НСК-001;Телевизоры;Sony;1;31496,75;31496,75;27186,66;4310,09;CUST_75239;Наличные;2023-01;Q1 2023;2023;Пятница
T100193;2023-01-13;Челябинск;ТМ-ЧЛБ-001;Смартфоны;OPPO;1;22141,28;22141,28;22141,28;-0,0;CUST_28551;Наличные;2023-01;Q1 2023;2023;Пятница
T100194;2023-01-13;Нижний Новгород;ТМ-НН-002;Аудиотехника;JBL;1;8721,77;8721,77;7268,14;1453,63;CUST_13621;Карта;2023-01;Q1 2023;2023;Пятница
T100195;2023-01-13;Москва;ТМ-МСК-002;Ноутбуки;Acer;1;95378,27;95378,27;64563,75;30814,52;CUST_45026;Наличные;2023-01;Q1 2023;2023;Пятница
T100196;2023-01-14;Москва;ТМ-МСК-003;Ноутбуки;Acer;1;99783,24;99783,24;67545,58;32237,66;CUST_33275;Карта;2023-01;Q1 2023;2023;Суббота
T100197;2023-01-14;Новосибирск;ТМ-НСК-001;Аудиотехника;JBL;1;6816,43;6816,43;5381,39;1435,04;CUST_50856;Онлайн;2023-01;Q1 2023;2023;Суббота
T100198;2023-01-14;Москва;ТМ-МСК-001;Смартфоны;OPPO;1;37158,98;37158,98;24296,26;12862,72;CUST_26025;Карта;2023-01;Q1 2023;2023;Суббота
T100199;2023-01-14;Нижний Новгород;ТМ-НН-001;Аудиотехника;Audio-Technica;1;6354,46;6354,46;5295,38;1059,08;CUST_72332;Карта;2023-01;Q1 2023;2023;Суббота
T100200;2023-01-14;Ростов-на-Дону;ТМ-РСТ-002;Смартфоны;Apple;1;24489,95;24489,95;23129,4;1360,55;CUST_61145;Карта;2023-01;Q1 2023;2023;Суббота
T100201;2023-01-14;Москва;ТМ-МСК-004;Смартфоны;OPPO;1;41963,05;41963,05;27437,38;14525,67;CUST_47180;Карта;2023-01;Q1 2023;2023;Суббота
T100202;2023-01-14;Новосибирск;ТМ-НСК-001;Аксессуары;Разные бренды;2;2070,14;4140,27;2614,91;1525,36;CUST_37055;Карта;2023-01;Q1 2023;2023;Суббота
T100203;2023-01-14;Самара;ТМ-СМР-001;Бытовая техника;Indesit;1;19055,95;19055,95;17935,01;1120,94;CUST_10105;Карта;2023-01;Q1 2023;2023;Суббота
T100204;2023-01-14;Санкт-Петербург;ТМ-СПБ-002;Телевизоры;Samsung;1;44967,07;44967,07;32063,47;12903,6;CUST_66945;Наличные;2023-01;Q1 2023;2023;Суббота
T100205;2023-01-14;Ростов-на-Дону;ТМ-РСТ-002;Смартфоны;OPPO;1;34130,36;34130,36;32234,23;1896,13;CUST_58732;Наличные;2023-01;Q1 2023;2023;Суббота
T100206;2023-01-14;Самара;ТМ-СМР-001;Игровые консоли;Microsoft Xbox;2;34841,79;69683,58;73782,61;-4099,03;CUST_33342;Онлайн;2023-01;Q1 2023;2023;Суббота
T100207;2023-01-14;Ростов-на-Дону;ТМ-РСТ-001;Аксессуары;NoName;3;2792,73;8378,18;5585,46;2792,72;CUST_40120;Наличные;2023-01;Q1 2023;2023;Суббота
T100208;2023-01-14;Казань;ТМ-КЗН-001;Смартфоны;Xiaomi;2;37971,32;75942,65;71723,61;4219,04;CUST_20506;Карта;2023-01;Q1 2023;2023;Суббота
T100209;2023-01-14;Москва;ТМ-МСК-004;Аксессуары;NoName;3;3939,68;11819,03;5454,94;6364,09;CUST_16262;Карта;2023-01;Q1 2023;2023;Суббота
T100210;2023-01-14;Казань;ТМ-КЗН-002;Аудиотехника;JBL;1;8496,52;8496,52;7080,44;1416,08;CUST_63019;Карта;2023-01;Q1 2023;2023;Суббота
T100211;2023-01-14;Москва;ТМ-МСК-002;Смартфоны;Samsung;1;44612,74;44612,74;29169,87;15442,87;CUST_20265;Карта;2023-01;Q1 2023;2023;Суббота
T100212;2023-01-14;Екатеринбург;ТМ-ЕКТ-003;Ноутбуки;Lenovo;1;50085,78;50085,78;41976,65;8109,13;CUST_52980;Онлайн;2023-01;Q1 2023;2023;Суббота
T100213;2023-01-14;Новосибирск;ТМ-НСК-002;Аксессуары;Разные бренды;1;2250,56;2250,56;1421,4;829,16;CUST_72362;Карта;2023-01;Q1 2023;2023;Суббота
T100214;2023-01-14;Екатеринбург;ТМ-ЕКТ-001;Аудиотехника;JBL;1;9841,02;9841,02;7029,3;2811,72;CUST_16286;Карта;2023-01;Q1 2023;2023;Суббота
T100215;2023-01-14;Новосибирск;ТМ-НСК-001;Аудиотехника;Sony;2;10400,66;20801,31;16422,09;4379,22;CUST_44283;Онлайн;2023-01;Q1 2023;2023;Суббота
T100216;2023-01-14;Казань;ТМ-КЗН-002;Игровые консоли;Nintendo;1;39304,75;39304,75;39304,74;0,01;CUST_30339;Наличные;2023-01;Q1 2023;2023;Суббота
T100217;2023-01-14;Новосибирск;ТМ-НСК-002;Аудиотехника;Bose;2;10261,7;20523,4;16202,69;4320,71;CUST_35406;Наличные;2023-01;Q1 2023;2023;Суббота
T100218;2023-01-14;Казань;ТМ-КЗН-001;Бытовая техника;Indesit;2;17330,6;34661,2;30809,95;3851,25;CUST_23413;Карта;2023-01;Q1 2023;2023;Суббота
T100219;2023-01-15;Санкт-Петербург;ТМ-СПБ-001;Ноутбуки;HP;1;65288,94;65288,94;49960,23;15328,71;CUST_77223;Онлайн;2023-01;Q1 2023;2023;Воскресенье
T100220;2023-01-15;Ростов-на-Дону;ТМ-РСТ-001;Игровые консоли;Microsoft Xbox;1;33814,81;33814,81;33814,81;-0,0;CUST_84661;Карта;2023-01;Q1 2023;2023;Воскресенье
T100221;2023-01-15;Ростов-на-Дону;ТМ-РСТ-002;Игровые консоли;Sony PlayStation;1;43822,44;43822,44;43822,44;0,0;CUST_21599;Карта;2023-01;Q1 2023;2023;Воскресенье
T100222;2023-01-15;Новосибирск;ТМ-НСК-002;Смартфоны;Samsung;1;24877,73;24877,73;22259,02;2618,71;CUST_92897;Карта;2023-01;Q1 2023;2023;Воскресенье
T100223;2023-01-15;Уфа;ТМ-УФА-001;Ноутбуки;Acer;1;42128,47;42128,47;46341,32;-4212,85;CUST_76555;Карта;2023-01;Q1 2023;2023;Воскресенье
T100224;2023-01-15;Нижний Новгород;ТМ-НН-001;Ноутбуки;Acer;1;74326,28;74326,28;72674,59;1651,69;CUST_48888;Карта;2023-01;Q1 2023;2023;Воскресенье
T100225;2023-01-15;Ростов-на-Дону;ТМ-РСТ-002;Бытовая техника;Indesit;1;24178,9;24178,9;21492,35;2686,55;CUST_71817;Наличные;2023-01;Q1 2023;2023;Воскресенье
T100226;2023-01-15;Санкт-Петербург;ТМ-СПБ-003;Телевизоры;Sony;1;56601,41;56601,41;40359,27;16242,14;CUST_17200;Онлайн;2023-01;Q1 2023;2023;Воскресенье
T100227;2023-01-15;Уфа;ТМ-УФА-001;Игровые консоли;Nintendo;1;27958,3;27958,3;31453,09;-3494,79;CUST_84800;Карта;2023-01;Q1 2023;2023;Воскресенье
T100228;2023-01-15;Уфа;ТМ-УФА-001;Ноутбуки;HP;2;53732,37;107464,74;118211,21;-10746,47;CUST_38397;Карта;2023-01;Q1 2023;2023;Воскресенье
T100229;2023-01-15;Новосибирск;ТМ-НСК-002;Ноутбуки;Acer;1;64324,57;64324,57;59584,86;4739,71;CUST_65068;Карта;2023-01;Q1 2023;2023;Воскресенье
T100230;2023-01-15;Нижний Новгород;ТМ-НН-001;Аудиотехника;Sony;1;6712,26;6712,26;5593,55;1118,71;CUST_13731;Наличные;2023-01;Q1 2023;2023;Воскресенье
T100231;2023-01-15;Москва;ТМ-МСК-002;Ноутбуки;Dell;1;87133,42;87133,42;58982,63;28150,79;CUST_48091;Онлайн;2023-01;Q1 2023;2023;Воскресенье
T100232;2023-01-15;Челябинск;ТМ-ЧЛБ-001;Смартфоны;OPPO;1;29676,87;29676,87;29676,87;-0,0;CUST_62021;Наличные;2023-01;Q1 2023;2023;Воскресенье
T100233;2023-01-15;Москва;ТМ-МСК-005;Аудиотехника;Sony;1;8701,52;8701,52;5020,11;3681,41;CUST_36436;Карта;2023-01;Q1 2023;2023;Воскресенье
T100234;2023-01-16;Нижний Новгород;ТМ-НН-001;Смартфоны;Samsung;1;30779,17;30779,17;29069,22;1709,95;CUST_89897;Карта;2023-01;Q1 2023;2023;Понедельник
T100235;2023-01-16;Москва;ТМ-МСК-003;Аксессуары;OEM;2;2430,73;4861,45;2243,75;2617,7;CUST_32954;Карта;2023-01;Q1 2023;2023;Понедельник
T100236;2023-01-16;Новосибирск;ТМ-НСК-001;Игровые консоли;Sony PlayStation;1;46560,54;46560,54;44109,99;2450,56;CUST_62058;Карта;2023-01;Q1 2023;2023;Понедельник
T100237;2023-01-16;Санкт-Петербург;ТМ-СПБ-003;Ноутбуки;HP;1;82616,98;82616,98;63219,95;19397,03;CUST_67792;Карта;2023-01;Q1 2023;2023;Понедельник
T100238;2023-01-16;Казань;ТМ-КЗН-002;Смартфоны;Apple;1;30665,47;30665,47;28961,83;1703,64;CUST_13403;Онлайн;2023-01;Q1 2023;2023;Понедельник
T100239;2023-01-16;Казань;ТМ-КЗН-001;Ноутбуки;ASUS;1;52013,21;52013,21;50857,36;1155,85;CUST_20765;Карта;2023-01;Q1 2023;2023;Понедельник
T100240;2023-01-16;Москва;ТМ-МСК-005;Смартфоны;Xiaomi;1;59137,0;59137,0;38666,5;20470,5;CUST_59985;Карта;2023-01;Q1 2023;2023;Понедельник
T100241;2023-01-16;Екатеринбург;ТМ-ЕКТ-001;Телевизоры;LG;1;47288,26;47288,26;36929,88;10358,38;CUST_23304;Карта;2023-01;Q1 2023;2023;Понедельник
T100242;2023-01-16;Екатеринбург;ТМ-ЕКТ-003;Телевизоры;Philips;1;51393,42;51393,42;40135,81;11257,61;CUST_42817;Наличные;2023-01;Q1 2023;2023;Понедельник
T100243;2023-01-16;Екатеринбург;ТМ-ЕКТ-003;Игровые консоли;Microsoft Xbox;2;46953,98;93907,97;80492,55;13415,42;CUST_86049;Наличные;2023-01;Q1 2023;2023;Понедельник
