order_id;category;returned;return_reason;order_value;days_to_return
RET-010638;Смартфоны;0;;53761.45;
RET-010639;Наушники;0;;6502.51;
RET-010640;Наушники;0;;10359.09;
RET-010641;Наушники;0;;13832.58;
RET-010642;Смартфоны;0;;26068.09;
RET-010643;Ноутбуки;0;;89079.02;
RET-010644;Ноутбуки;0;;49622.14;
RET-010645;Планшеты;0;;44590.1;
RET-010646;Аксессуары;0;;2003.31;
RET-010647;Аксессуары;0;;2084.86;
RET-010648;Ноутбуки;1;defect;117262.67;7.0
RET-010649;Смартфоны;0;;26430.74;
RET-010650;Ноутбуки;0;;71512.65;
RET-010651;Наушники;0;;11488.3;
RET-010652;Смартфоны;0;;31920.03;
RET-010653;Аксессуары;0;;4680.57;
RET-010654;Смартфоны;0;;70941.16;
RET-010655;Наушники;0;;4579.33;
RET-010656;Аксессуары;1;changed_mind;1796.31;8.0
RET-010657;Аксессуары;0;;4962.99;
RET-010658;Ноутбуки;0;;65447.9;
RET-010659;Наушники;0;;12095.59;
RET-010660;Смартфоны;0;;31833.49;
RET-010661;Наушники;0;;14510.76;
RET-010662;Смартфоны;0;;47592.92;
RET-010663;Смартфоны;0;;64734.61;
RET-010664;Ноутбуки;0;;72877.73;
RET-010665;Ноутбуки;0;;44408.24;
RET-010666;Ноутбуки;0;;82267.04;
RET-010667;Аксессуары;0;;3575.77;
RET-010668;Планшеты;0;;29636.51;
RET-010669;Смартфоны;0;;60070.68;
RET-010670;Аксессуары;0;;4673.11;
RET-010671;Планшеты;0;;44036.29;
RET-010672;Наушники;0;;9034.33;
RET-010673;Ноутбуки;0;;49093.03;
RET-010674;Ноутбуки;0;;72386.86;
RET-010675;Планшеты;0;;17239.41;
RET-010676;Аксессуары;0;;1990.62;
RET-010677;Наушники;0;;9505.39;
RET-010678;Смартфоны;0;;55651.26;
RET-010679;Планшеты;0;;37470.39;
RET-010680;Смартфоны;0;;73967.55;
RET-010681;Планшеты;0;;16144.24;
RET-010682;Планшеты;0;;28231.43;
RET-010683;Аксессуары;1;defect;4945.1;6.0
RET-010684;Наушники;0;;3119.06;
RET-010685;Ноутбуки;0;;45960.23;
RET-010686;Ноутбуки;0;;42934.76;
RET-010687;Наушники;0;;6243.9;
RET-010688;Ноутбуки;0;;88402.65;
RET-010689;Планшеты;0;;27471.18;
RET-010690;Планшеты;0;;23257.32;
RET-010691;Планшеты;0;;13582.95;
RET-010692;Аксессуары;0;;4639.52;
RET-010693;Смартфоны;0;;62188.34;
RET-010694;Смартфоны;0;;50089.72;
RET-010695;Планшеты;0;;42615.37;
RET-010696;Планшеты;0;;20521.48;
RET-010697;Смартфоны;0;;15684.93;
RET-010698;Смартфоны;0;;72827.38;
RET-010699;Наушники;0;;14526.79;
RET-010700;Планшеты;0;;15849.38;
RET-010701;Аксессуары;0;;4787.47;
RET-010702;Наушники;0;;9876.0;
RET-010703;Наушники;0;;4069.61;
RET-010704;Планшеты;0;;35518.87;
RET-010705;Наушники;0;;7713.16;
RET-010706;Ноутбуки;0;;92315.51;
RET-010707;Ноутбуки;0;;36683.81;
RET-010708;Смартфоны;0;;28437.84;
RET-010709;Наушники;0;;1703.9;
RET-010710;Ноутбуки;0;;58754.2;
RET-010711;Смартфоны;0;;42086.07;
RET-010712;Аксессуары;0;;2949.26;
RET-010713;Ноутбуки;0;;115452.78;
RET-010714;Наушники;0;;6735.66;
RET-010715;Смартфоны;0;;75827.24;
RET-010716;Аксессуары;0;;2363.69;
RET-010717;Планшеты;0;;22388.08;
RET-010718;Планшеты;0;;27562.62;
RET-010719;Планшеты;0;;26720.71;
RET-010720;Аксессуары;0;;3376.52;
RET-010721;Планшеты;0;;37592.2;
RET-010722;Аксессуары;0;;1540.55;
RET-010723;Аксессуары;1;damaged_delivery;2345.16;3.0
RET-010724;Аксессуары;0;;1479.58;
RET-010725;Наушники;0;;9962.94;
RET-010726;Смартфоны;0;;48488.86;
RET-010727;Наушники;0;;2017.91;
RET-010728;Аксессуары;0;;2945.09;
RET-010729;Аксессуары;0;;3085.35;
RET-010730;Аксессуары;0;;3733.22;
RET-010731;Аксессуары;0;;4615.28;
RET-010732;Планшеты;0;;20975.16;
RET-010733;Смартфоны;0;;50784.4;
RET-010734;Планшеты;0;;10484.82;
RET-010735;Ноутбуки;0;;56140.49;
RET-010736;Ноутбуки;0;;72241.34;
RET-010737;Ноутбуки;0;;114396.29;
RET-010738;Смартфоны;0;;36855.26;
RET-010739;Ноутбуки;0;;108910.41;
RET-010740;Планшеты;0;;42509.99;
RET-010741;Аксессуары;1;defect;2160.97;1.0
RET-010742;Ноутбуки;0;;40803.44;
RET-010743;Наушники;0;;8841.96;
RET-010744;Планшеты;0;;39803.87;
RET-010745;Ноутбуки;0;;118580.86;
RET-010746;Наушники;0;;1663.63;
RET-010747;Наушники;0;;12381.37;
RET-010748;Ноутбуки;0;;67072.35;
RET-010749;Аксессуары;0;;2643.37;
RET-010750;Планшеты;0;;37265.64;
RET-010751;Смартфоны;0;;79736.97;
RET-010752;Смартфоны;0;;40982.44;
RET-010753;Аксессуары;0;;4862.66;
RET-010754;Смартфоны;1;changed_mind;43693.81;7.0
RET-010755;Ноутбуки;0;;43280.87;
RET-010756;Планшеты;0;;20788.37;
RET-010757;Наушники;0;;5260.05;
RET-010758;Смартфоны;0;;22869.35;
RET-010759;Наушники;0;;8716.04;
RET-010760;Наушники;0;;5420.24;
RET-010761;Смартфоны;0;;70011.28;
RET-010762;Аксессуары;1;defect;2678.3;3.0
RET-010763;Аксессуары;0;;3645.65;
RET-010764;Ноутбуки;0;;62810.97;
RET-010765;Наушники;0;;2987.09;
RET-010766;Аксессуары;0;;2043.5;
RET-010767;Наушники;0;;5888.81;
RET-010768;Ноутбуки;0;;67386.71;
RET-010769;Ноутбуки;0;;39608.15;
RET-010770;Наушники;0;;11939.42;
RET-010771;Ноутбуки;0;;114318.28;
RET-010772;Ноутбуки;0;;80107.14;
RET-010773;Ноутбуки;0;;95254.08;
RET-010774;Ноутбуки;0;;39308.25;
RET-010775;Ноутбуки;0;;91964.09;
RET-010776;Аксессуары;0;;2048.3;
RET-010777;Ноутбуки;0;;91512.14;
RET-010778;Аксессуары;0;;3958.31;
RET-010779;Аксессуары;0;;1060.85;
RET-010780;Аксессуары;0;;2244.69;
RET-010781;Наушники;0;;14076.48;
RET-010782;Аксессуары;0;;3754.56;
RET-010783;Планшеты;0;;19782.7;
RET-010784;Наушники;0;;5953.08;
RET-010785;Смартфоны;0;;59748.97;
RET-010786;Аксессуары;0;;2876.18;
RET-010787;Смартфоны;0;;67385.08;
RET-010788;Аксессуары;0;;2576.82;
RET-010789;Планшеты;0;;31283.49;
RET-010790;Смартфоны;0;;76177.97;
RET-010791;Смартфоны;0;;18852.37;
RET-010792;Наушники;0;;5241.65;
RET-010793;Ноутбуки;0;;77069.73;
RET-010794;Смартфоны;0;;22447.74;
RET-010795;Планшеты;0;;43860.65;
RET-010796;Смартфоны;0;;60800.82;
RET-010797;Наушники;0;;1589.29;
RET-010798;Планшеты;0;;43111.63;
RET-010799;Аксессуары;0;;2544.52;
RET-010800;Наушники;0;;10544.79;
RET-010801;Наушники;0;;9733.41;
RET-010802;Планшеты;0;;33752.44;
RET-010803;Аксессуары;0;;1358.74;
RET-010804;Наушники;0;;5100.34;
RET-010805;Ноутбуки;0;;59268.67;
RET-010806;Аксессуары;0;;480.39;
RET-010807;Ноутбуки;0;;98685.96;
RET-010808;Планшеты;0;;17643.49;
RET-010809;Аксессуары;0;;2186.47;
RET-010810;Ноутбуки;0;;33656.39;
RET-010811;Смартфоны;0;;73966.81;
RET-010812;Аксессуары;0;;4403.02;
RET-010813;Аксессуары;0;;3762.22;
RET-010814;Наушники;0;;2462.86;
RET-010815;Смартфоны;0;;63018.13;
RET-010816;Смартфоны;0;;44108.11;
RET-010817;Смартфоны;1;defect;53349.1;4.0
RET-010818;Смартфоны;0;;77351.06;
RET-010819;Аксессуары;0;;1380.17;
RET-010820;Аксессуары;0;;3493.01;
RET-010821;Аксессуары;0;;2090.8;
RET-010822;Планшеты;0;;44827.14;
RET-010823;Планшеты;0;;40045.0;
RET-010824;Ноутбуки;0;;66219.13;
RET-010825;Аксессуары;0;;4374.57;
RET-010826;Аксессуары;0;;3804.35;
RET-010827;Аксессуары;0;;2010.14;
RET-010828;Аксессуары;0;;2676.38;
RET-010829;Наушники;0;;10128.41;
RET-010830;Смартфоны;0;;21113.1;
RET-010831;Наушники;0;;6357.16;
RET-010832;Смартфоны;0;;31410.8;
RET-010833;Смартфоны;0;;70130.68;
RET-010834;Планшеты;0;;23915.19;
RET-010835;Планшеты;0;;26508.34;
RET-010836;Ноутбуки;0;;96468.64;
RET-010837;Планшеты;0;;11193.51;
RET-010838;Аксессуары;0;;1330.22;
RET-010839;Наушники;0;;8083.74;
RET-010840;Наушники;0;;12348.18;
RET-010841;Ноутбуки;0;;113781.68;
RET-010842;Ноутбуки;0;;72770.02;
RET-010843;Наушники;0;;4938.45;
RET-010844;Смартфоны;0;;64588.47;
RET-010845;Планшеты;0;;33670.27;
RET-010846;Ноутбуки;0;;59299.5;
RET-010847;Планшеты;0;;13305.0;
RET-010848;Наушники;0;;3909.5;
RET-010849;Планшеты;0;;21323.15;
RET-010850;Смартфоны;0;;37852.2;
RET-010851;Ноутбуки;0;;99545.85;
RET-010852;Наушники;0;;13636.62;
RET-010853;Аксессуары;0;;1587.19;
RET-010854;Аксессуары;0;;2361.43;
RET-010855;Наушники;0;;3877.31;
RET-010856;Смартфоны;0;;55189.71;
RET-010857;Наушники;0;;11962.22;
RET-010858;Ноутбуки;0;;52271.24;
RET-010859;Ноутбуки;0;;70244.11;
RET-010860;Наушники;0;;9601.69;
RET-010861;Аксессуары;0;;3028.98;
RET-010862;Планшеты;0;;24514.92;
RET-010863;Наушники;0;;3114.68;
RET-010864;Аксессуары;0;;1211.25;
RET-010865;Смартфоны;0;;56418.41;
RET-010866;Наушники;0;;11187.58;
RET-010867;Наушники;0;;12409.77;
RET-010868;Смартфоны;0;;41281.95;
RET-010869;Наушники;0;;3929.32;
RET-010870;Ноутбуки;0;;41109.81;
RET-010871;Ноутбуки;0;;83718.57;
RET-010872;Планшеты;0;;15672.76;
RET-010873;Аксессуары;0;;3374.67;
RET-010874;Смартфоны;0;;41182.97;
RET-010875;Аксессуары;0;;2289.86;
RET-010876;Аксессуары;0;;3105.86;
RET-010877;Аксессуары;0;;4597.91;
RET-010878;Планшеты;0;;21083.62;
RET-010879;Ноутбуки;0;;38482.25;
RET-010880;Наушники;0;;13043.57;
RET-010881;Аксессуары;1;damaged_delivery;2074.63;9.0
RET-010882;Наушники;0;;3566.9;
RET-010883;Наушники;0;;1530.23;
RET-010884;Ноутбуки;0;;45713.03;
RET-010885;Ноутбуки;0;;79697.53;
RET-010886;Аксессуары;0;;4808.24;
RET-010887;Смартфоны;0;;60260.2;
RET-010888;Наушники;0;;12089.04;
RET-010889;Ноутбуки;0;;41283.53;
RET-010890;Смартфоны;0;;36000.08;
RET-010891;Наушники;0;;7949.87;
RET-010892;Смартфоны;0;;72477.86;
RET-010893;Смартфоны;0;;46044.9;
RET-010894;Планшеты;0;;27646.07;
RET-010895;Наушники;1;defect;8467.58;1.0
RET-010896;Наушники;0;;8800.14;
RET-010897;Ноутбуки;0;;115843.63;
RET-010898;Наушники;1;changed_mind;10602.65;5.0
RET-010899;Наушники;0;;3767.56;
RET-010900;Смартфоны;1;changed_mind;73087.93;8.0
RET-010901;Ноутбуки;0;;106096.71;
RET-010902;Наушники;0;;7753.26;
RET-010903;Ноутбуки;0;;74319.39;
RET-010904;Аксессуары;0;;2409.75;
RET-010905;Аксессуары;0;;3195.41;
RET-010906;Смартфоны;0;;49641.71;
RET-010907;Планшеты;0;;37032.8;
RET-010908;Ноутбуки;0;;90355.89;
RET-010909;Ноутбуки;0;;33345.54;
RET-010910;Планшеты;0;;17206.39;
RET-010911;Планшеты;0;;18790.72;
RET-010912;Смартфоны;0;;35233.6;
RET-010913;Аксессуары;0;;569.92;
RET-010914;Аксессуары;0;;3841.55;
RET-010915;Ноутбуки;0;;105225.31;
RET-010916;Ноутбуки;0;;118026.28;
RET-010917;Планшеты;0;;41970.21;
RET-010918;Аксессуары;0;;481.85;
RET-010919;Наушники;0;;9639.02;
RET-010920;Смартфоны;0;;66320.36;
RET-010921;Смартфоны;0;;29756.38;
RET-010922;Планшеты;0;;8087.5;
RET-010923;Ноутбуки;0;;98162.62;
RET-010924;Наушники;0;;2617.45;
RET-010925;Смартфоны;0;;72632.62;
RET-010926;Ноутбуки;0;;59418.82;
RET-010927;Смартфоны;0;;79104.13;
RET-010928;Наушники;0;;2081.67;
RET-010929;Наушники;0;;6408.61;
RET-010930;Ноутбуки;0;;56355.15;
RET-010931;Аксессуары;0;;336.67;
RET-010932;Наушники;0;;9428.92;
RET-010933;Аксессуары;0;;3770.82;
RET-010934;Смартфоны;0;;58282.05;
RET-010935;Аксессуары;0;;3110.68;
RET-010936;Смартфоны;0;;67901.94;
RET-010937;Наушники;0;;4258.5;
RET-010938;Планшеты;0;;16355.75;
RET-010939;Аксессуары;0;;2331.33;
RET-010940;Планшеты;0;;32129.93;
RET-010941;Смартфоны;0;;75349.58;
RET-010942;Аксессуары;0;;4972.96;
RET-010943;Смартфоны;0;;42523.04;
RET-010944;Ноутбуки;0;;47394.26;
RET-010945;Наушники;0;;10300.1;
RET-010946;Аксессуары;0;;2642.37;
RET-010947;Ноутбуки;0;;107736.89;
RET-010948;Аксессуары;0;;2618.05;
RET-010949;Планшеты;0;;19688.61;
RET-010950;Наушники;0;;10843.97;
RET-010951;Аксессуары;0;;2184.91;
RET-010952;Аксессуары;0;;4862.78;
RET-010953;Планшеты;0;;10467.58;
RET-010954;Ноутбуки;0;;56348.64;
RET-010955;Аксессуары;0;;1735.16;
RET-010956;Наушники;0;;10419.13;
RET-010957;Ноутбуки;0;;72296.67;
RET-010958;Планшеты;0;;8020.21;
RET-010959;Наушники;0;;13665.75;
RET-010960;Планшеты;0;;25596.68;
RET-010961;Смартфоны;1;damaged_delivery;22945.99;2.0
RET-010962;Смартфоны;0;;73913.16;
RET-010963;Наушники;0;;10103.52;
RET-010964;Смартфоны;0;;44375.76;
RET-010965;Аксессуары;0;;4776.12;
RET-010966;Смартфоны;0;;30885.39;
RET-010967;Планшеты;0;;43335.68;
RET-010968;Наушники;1;defect;8976.31;4.0
RET-010969;Планшеты;0;;22756.0;
RET-010970;Смартфоны;0;;50942.1;
RET-010971;Ноутбуки;0;;67903.12;
RET-010972;Планшеты;0;;14383.53;
RET-010973;Смартфоны;0;;79906.78;
RET-010974;Планшеты;0;;42877.27;
RET-010975;Ноутбуки;0;;43126.98;
RET-010976;Ноутбуки;0;;68288.59;
RET-010977;Планшеты;0;;10931.66;
RET-010978;Аксессуары;0;;2737.04;
RET-010979;Аксессуары;0;;3597.96;
RET-010980;Аксессуары;0;;3540.39;
RET-010981;Наушники;0;;11549.91;
RET-010982;Планшеты;0;;36166.24;
RET-010983;Ноутбуки;0;;107957.54;
RET-010984;Аксессуары;1;damaged_delivery;458.54;12.0
RET-010985;Планшеты;0;;11556.75;
RET-010986;Ноутбуки;0;;88793.79;
RET-010987;Ноутбуки;0;;68276.27;
RET-010988;Ноутбуки;0;;31069.36;
RET-010989;Наушники;0;;1637.18;
RET-010990;Наушники;0;;10583.01;
RET-010991;Планшеты;0;;12124.61;
RET-010992;Аксессуары;1;changed_mind;800.45;2.0
RET-010993;Планшеты;0;;31632.85;
RET-010994;Наушники;0;;4333.65;
RET-010995;Ноутбуки;0;;88772.7;
RET-010996;Аксессуары;0;;3134.01;
RET-010997;Смартфоны;0;;65164.73;
RET-010998;Ноутбуки;0;;51727.77;
RET-010999;Наушники;0;;4557.58;
RET-011000;Смартфоны;0;;16205.18;
RET-011001;Смартфоны;0;;51205.57;
RET-011002;Наушники;1;wrong_item;9682.15;4.0
RET-011003;Ноутбуки;0;;100905.81;
RET-011004;Планшеты;0;;42102.93;
RET-011005;Ноутбуки;0;;70222.13;
RET-011006;Ноутбуки;0;;65705.54;
RET-011007;Ноутбуки;0;;87159.54;
RET-011008;Ноутбуки;0;;87190.29;
RET-011009;Смартфоны;0;;17290.19;
RET-011010;Наушники;0;;10045.13;
RET-011011;Аксессуары;0;;4985.4;
RET-011012;Смартфоны;0;;20786.94;
RET-011013;Смартфоны;0;;22653.75;
RET-011014;Аксессуары;0;;2905.73;
RET-011015;Ноутбуки;0;;46683.93;
RET-011016;Наушники;0;;1032.33;
RET-011017;Ноутбуки;0;;98100.16;
RET-011018;Наушники;0;;7446.91;
RET-011019;Смартфоны;0;;27316.17;
RET-011020;Ноутбуки;0;;46976.61;
RET-011021;Ноутбуки;0;;92958.39;
RET-011022;Планшеты;0;;33020.66;
RET-011023;Планшеты;1;defect;17347.34;12.0
RET-011024;Смартфоны;0;;46274.64;
RET-011025;Смартфоны;0;;19257.86;
RET-011026;Аксессуары;0;;4894.41;
RET-011027;Планшеты;0;;43492.44;
RET-011028;Планшеты;0;;31716.87;
RET-011029;Смартфоны;0;;38328.11;
RET-011030;Аксессуары;0;;4848.47;
RET-011031;Аксессуары;0;;3983.4;
RET-011032;Наушники;0;;7353.64;
RET-011033;Ноутбуки;0;;68004.8;
RET-011034;Смартфоны;0;;30557.96;
RET-011035;Смартфоны;0;;19787.39;
RET-011036;Ноутбуки;0;;59535.59;
RET-011037;Планшеты;0;;14590.44;
RET-011038;Планшеты;0;;43323.11;
RET-011039;Планшеты;0;;14309.63;
RET-011040;Ноутбуки;0;;50533.25;
RET-011041;Ноутбуки;0;;100681.69;
RET-011042;Аксессуары;0;;4342.5;
RET-011043;Наушники;0;;11697.81;
RET-011044;Аксессуары;0;;4218.69;
RET-011045;Ноутбуки;0;;117745.05;
RET-011046;Аксессуары;0;;1263.98;
RET-011047;Аксессуары;0;;4940.96;
RET-011048;Наушники;0;;3601.25;
RET-011049;Наушники;0;;9641.79;
RET-011050;Аксессуары;0;;801.53;
RET-011051;Ноутбуки;0;;78911.07;
RET-011052;Планшеты;0;;37109.34;
RET-011053;Ноутбуки;0;;87415.45;
RET-011054;Наушники;0;;8612.22;
RET-011055;Смартфоны;0;;18978.01;
RET-011056;Планшеты;0;;19329.36;
RET-011057;Планшеты;0;;39683.91;
RET-011058;Смартфоны;0;;74684.17;
RET-011059;Планшеты;0;;12816.24;
RET-011060;Ноутбуки;0;;39100.59;
