order_id;customer_id;order_amount;order_date;category_main;payment_method;city
ORD-2024-101229;2759;4197.38;2024-11-01;Планшеты;Карта онлайн;Москва
ORD-2024-101230;3061;2661.65;2024-11-18;Наушники;Карта онлайн;Москва
ORD-2024-101231;8992;13680.5;2024-12-29;Смартфоны;Наличные;Челябинск
ORD-2024-101232;4812;558.12;2024-10-11;Наушники;Карта онлайн;Казань
ORD-2024-101233;6189;3817.37;2024-10-22;Ноутбуки;Карта онлайн;Нижний Новгород
ORD-2024-101234;6690;871.04;2024-12-10;Ноутбуки;Карта онлайн;Москва
ORD-2024-101235;8187;1181.7;2024-10-17;Наушники;Наличные;Уфа
ORD-2024-101236;4161;1165.23;2024-12-31;Планшеты;Карта онлайн;Москва
ORD-2024-101237;1349;11024.19;2024-10-05;Смартфоны;Банковский перевод;Москва
ORD-2024-101238;7189;1869.47;2024-11-30;Ноутбуки;Карта онлайн;Уфа
ORD-2024-101239;6868;831.9;2024-10-28;Ноутбуки;Банковский перевод;Москва
ORD-2024-101240;3207;3018.32;2024-12-12;Смартфоны;Карта онлайн;Казань
ORD-2024-101241;5107;6253.64;2024-12-19;Планшеты;Наличные;Москва
ORD-2024-101242;1646;2058.19;2024-10-05;Аксессуары;Карта онлайн;Екатеринбург
ORD-2024-101243;8951;1932.32;2024-11-19;Ноутбуки;Банковский перевод;Нижний Новгород
ORD-2024-101244;8168;4375.72;2024-12-31;Планшеты;Карта онлайн;Москва
ORD-2024-101245;5828;2953.06;2024-10-10;Аксессуары;Карта онлайн;Казань
ORD-2024-101246;9892;4411.65;2024-10-11;Аксессуары;Карта онлайн;Москва
ORD-2024-101247;9029;4443.85;2024-11-27;Смартфоны;Карта онлайн;Екатеринбург
ORD-2024-101248;4109;12970.02;2024-11-09;Умные устройства;Карта онлайн;Москва
ORD-2024-101249;4057;1305.88;2024-10-31;Ноутбуки;Банковский перевод;Москва
ORD-2024-101250;9906;824.94;2024-10-25;Ноутбуки;Электронные деньги;Москва
ORD-2024-101251;6696;4536.52;2024-11-04;Смартфоны;Карта онлайн;Москва
ORD-2024-101252;6303;3640.77;2024-10-15;Наушники;Банковский перевод;Нижний Новгород
ORD-2024-101253;8674;5367.04;2024-11-12;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101254;5510;2535.67;2024-11-10;Смартфоны;Карта онлайн;Москва
ORD-2024-101255;3627;1403.07;2024-12-03;Ноутбуки;Наличные;Санкт-Петербург
ORD-2024-101256;2128;4049.84;2024-10-22;Аксессуары;Наличные;Москва
ORD-2024-101257;9702;5152.89;2024-12-20;Аксессуары;Электронные деньги;Новосибирск
ORD-2024-101258;3539;15484.89;2024-10-27;Ноутбуки;Карта онлайн;Ростов-на-Дону
ORD-2024-101259;8362;4629.67;2024-11-23;Аксессуары;Наличные;Санкт-Петербург
ORD-2024-101260;5844;6102.9;2024-10-12;Аксессуары;Карта онлайн;Челябинск
ORD-2024-101261;5314;3940.46;2024-11-10;Планшеты;Карта онлайн;Екатеринбург
ORD-2024-101262;9873;3636.71;2024-10-06;Смартфоны;Карта онлайн;Москва
ORD-2024-101263;7014;7549.64;2024-10-13;Планшеты;Электронные деньги;Казань
ORD-2024-101264;8439;1114.93;2024-12-18;Аксессуары;Наличные;Санкт-Петербург
ORD-2024-101265;1011;9827.75;2024-10-15;Планшеты;Наличные;Казань
ORD-2024-101266;9289;1047.76;2024-10-26;Ноутбуки;Карта онлайн;Нижний Новгород
ORD-2024-101267;7210;7505.15;2024-10-01;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101268;4039;4430.87;2024-10-25;Наушники;Карта онлайн;Нижний Новгород
ORD-2024-101269;1306;2478.54;2024-11-27;Наушники;Карта онлайн;Новосибирск
ORD-2024-101270;6965;3058.81;2024-12-31;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101271;4912;2210.48;2024-12-09;Ноутбуки;Наличные;Екатеринбург
ORD-2024-101272;6254;4793.61;2024-11-03;Аксессуары;Карта онлайн;Москва
ORD-2024-101273;2037;1336.66;2024-10-21;Аксессуары;Карта онлайн;Уфа
ORD-2024-101274;9830;569.32;2024-11-29;Смартфоны;Карта онлайн;Казань
ORD-2024-101275;7348;450.0;2024-12-04;Умные устройства;Карта онлайн;Москва
ORD-2024-101276;4110;3050.31;2024-10-15;Ноутбуки;Карта онлайн;Москва
ORD-2024-101277;9586;2545.71;2024-10-30;Планшеты;Банковский перевод;Екатеринбург
ORD-2024-101278;9151;613.06;2024-12-13;Планшеты;Карта онлайн;Москва
ORD-2024-101279;3525;4361.33;2024-11-14;Аксессуары;Наличные;Москва
ORD-2024-101280;5638;7479.48;2024-10-07;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-101281;6285;3412.94;2024-11-15;Ноутбуки;Карта онлайн;Москва
ORD-2024-101282;7714;450.0;2024-11-20;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-101283;6276;1100.01;2024-12-16;Смартфоны;Банковский перевод;Москва
ORD-2024-101284;2809;7172.01;2024-12-02;Планшеты;Наличные;Москва
ORD-2024-101285;2577;1796.94;2024-10-13;Планшеты;Карта онлайн;Казань
ORD-2024-101286;9572;1846.98;2024-10-07;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101287;2092;5321.86;2024-12-08;Ноутбуки;Карта онлайн;Москва
ORD-2024-101288;1717;5412.1;2024-12-26;Аксессуары;Карта онлайн;Москва
ORD-2024-101289;3126;4008.29;2024-10-13;Смартфоны;Банковский перевод;Екатеринбург
ORD-2024-101290;3926;2603.41;2024-11-18;Смартфоны;Карта онлайн;Москва
ORD-2024-101291;1512;4484.03;2024-11-19;Планшеты;Карта онлайн;Москва
ORD-2024-101292;4310;2288.01;2024-11-06;Наушники;Карта онлайн;Москва
ORD-2024-101293;2753;2289.96;2024-10-20;Аксессуары;Карта онлайн;Челябинск
ORD-2024-101294;8952;5136.34;2024-10-29;Ноутбуки;Карта онлайн;Новосибирск
ORD-2024-101295;4139;490.01;2024-11-26;Смартфоны;Карта онлайн;Новосибирск
ORD-2024-101296;2617;1906.4;2024-12-25;Аксессуары;Наличные;Казань
ORD-2024-101297;1521;2275.45;2024-11-06;Наушники;Наличные;Казань
ORD-2024-101298;7366;4063.56;2024-10-22;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101299;9026;1288.13;2024-10-18;Планшеты;Наличные;Екатеринбург
ORD-2024-101300;9615;1023.18;2024-12-02;Наушники;Карта онлайн;Москва
ORD-2024-101301;5193;8021.61;2024-12-19;Наушники;Карта онлайн;Екатеринбург
ORD-2024-101302;1804;3596.31;2024-12-12;Наушники;Карта онлайн;Новосибирск
ORD-2024-101303;7002;2704.92;2024-12-06;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-101304;4616;5019.28;2024-10-19;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-101305;2161;10185.76;2024-12-12;Планшеты;Карта онлайн;Москва
ORD-2024-101306;1214;7932.53;2024-11-23;Смартфоны;Карта онлайн;Екатеринбург
ORD-2024-101307;4419;1386.62;2024-12-05;Аксессуары;Электронные деньги;Казань
ORD-2024-101308;9051;1163.04;2024-11-26;Планшеты;Карта онлайн;Нижний Новгород
ORD-2024-101309;2310;1701.55;2024-12-10;Планшеты;Карта онлайн;Москва
ORD-2024-101310;8668;1404.93;2024-10-02;Ноутбуки;Карта онлайн;Новосибирск
ORD-2024-101311;1994;3061.18;2024-10-08;Аксессуары;Карта онлайн;Екатеринбург
ORD-2024-101312;6913;805.38;2024-11-16;Планшеты;Карта онлайн;Нижний Новгород
ORD-2024-101313;7814;10032.64;2024-10-30;Смартфоны;Наличные;Санкт-Петербург
ORD-2024-101314;7046;8006.52;2024-12-11;Ноутбуки;Карта онлайн;Санкт-Петербург
ORD-2024-101315;1955;1257.22;2024-12-28;Аксессуары;Карта онлайн;Екатеринбург
ORD-2024-101316;5355;3840.95;2024-11-05;Смартфоны;Карта онлайн;Новосибирск
ORD-2024-101317;9667;2018.1;2024-12-25;Умные устройства;Карта онлайн;Ростов-на-Дону
ORD-2024-101318;1666;4447.84;2024-10-17;Планшеты;Карта онлайн;Москва
ORD-2024-101319;2153;2336.8;2024-12-12;Наушники;Карта онлайн;Москва
ORD-2024-101320;5979;5351.33;2024-12-19;Ноутбуки;Карта онлайн;Самара
ORD-2024-101321;2276;6561.87;2024-10-10;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101322;4537;8150.06;2024-12-24;Аксессуары;Карта онлайн;Екатеринбург
ORD-2024-101323;9511;7311.82;2024-12-31;Ноутбуки;Электронные деньги;Санкт-Петербург
ORD-2024-101324;2591;1374.37;2024-11-23;Планшеты;Карта онлайн;Москва
ORD-2024-101325;2658;788.0;2024-12-30;Ноутбуки;Наличные;Новосибирск
ORD-2024-101326;4784;5932.41;2024-11-22;Смартфоны;Наличные;Новосибирск
ORD-2024-101327;9710;1508.75;2024-11-10;Смартфоны;Карта онлайн;Москва
ORD-2024-101328;7313;6681.41;2024-11-06;Наушники;Карта онлайн;Москва
ORD-2024-101329;4104;1256.76;2024-12-31;Умные устройства;Карта онлайн;Челябинск
ORD-2024-101330;4164;1206.86;2024-12-25;Ноутбуки;Наличные;Москва
ORD-2024-101331;9621;1885.6;2024-11-20;Ноутбуки;Карта онлайн;Нижний Новгород
ORD-2024-101332;5075;4028.52;2024-12-20;Ноутбуки;Наличные;Москва
ORD-2024-101333;3931;581.75;2024-10-19;Наушники;Банковский перевод;Екатеринбург
ORD-2024-101334;7802;10141.78;2024-10-16;Ноутбуки;Наличные;Самара
ORD-2024-101335;2728;2120.44;2024-10-24;Аксессуары;Карта онлайн;Казань
ORD-2024-101336;6864;2020.05;2024-10-12;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101337;8515;5138.61;2024-11-29;Наушники;Наличные;Казань
ORD-2024-101338;7997;1173.34;2024-12-22;Смартфоны;Карта онлайн;Москва
ORD-2024-101339;2705;5851.72;2024-12-15;Умные устройства;Карта онлайн;Москва
ORD-2024-101340;3733;789.62;2024-10-07;Смартфоны;Наличные;Уфа
ORD-2024-101341;3955;2384.76;2024-10-03;Смартфоны;Карта онлайн;Новосибирск
ORD-2024-101342;7579;3011.61;2024-12-24;Планшеты;Банковский перевод;Екатеринбург
ORD-2024-101343;9268;8575.88;2024-10-13;Наушники;Наличные;Санкт-Петербург
ORD-2024-101344;6529;2477.47;2024-12-06;Ноутбуки;Карта онлайн;Москва
ORD-2024-101345;3591;1927.62;2024-12-13;Ноутбуки;Банковский перевод;Москва
ORD-2024-101346;9747;889.07;2024-11-27;Планшеты;Карта онлайн;Екатеринбург
ORD-2024-101347;8258;1053.85;2024-12-21;Смартфоны;Карта онлайн;Новосибирск
ORD-2024-101348;6772;8588.9;2024-11-15;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-101349;6163;12804.56;2024-10-28;Наушники;Карта онлайн;Челябинск
ORD-2024-101350;6319;4189.67;2024-10-01;Ноутбуки;Карта онлайн;Москва
ORD-2024-101351;7090;6276.86;2024-12-03;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101352;7755;5399.49;2024-12-06;Ноутбуки;Карта онлайн;Москва
ORD-2024-101353;8054;1422.23;2024-12-29;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101354;6299;2975.69;2024-11-20;Наушники;Наличные;Москва
ORD-2024-101355;4943;1962.42;2024-12-14;Ноутбуки;Наличные;Самара
ORD-2024-101356;9939;1773.56;2024-11-29;Наушники;Карта онлайн;Москва
ORD-2024-101357;4504;3074.05;2024-11-11;Умные устройства;Карта онлайн;Самара
ORD-2024-101358;7145;5107.14;2024-10-07;Ноутбуки;Карта онлайн;Санкт-Петербург
ORD-2024-101359;5162;2249.97;2024-12-30;Аксессуары;Карта онлайн;Уфа
ORD-2024-101360;6898;1658.28;2024-11-10;Ноутбуки;Наличные;Екатеринбург
ORD-2024-101361;8412;4579.72;2024-10-04;Смартфоны;Наличные;Самара
ORD-2024-101362;8331;1054.86;2024-10-19;Смартфоны;Карта онлайн;Москва
ORD-2024-101363;7505;1244.12;2024-12-02;Ноутбуки;Карта онлайн;Новосибирск
ORD-2024-101364;1003;2014.32;2024-12-10;Смартфоны;Карта онлайн;Нижний Новгород
ORD-2024-101365;1567;6424.3;2024-12-16;Смартфоны;Карта онлайн;Москва
ORD-2024-101366;5660;5559.76;2024-10-01;Аксессуары;Карта онлайн;Москва
ORD-2024-101367;1267;735.25;2024-10-21;Аксессуары;Электронные деньги;Санкт-Петербург
ORD-2024-101368;9480;746.69;2024-10-03;Планшеты;Наличные;Самара
ORD-2024-101369;3213;562.96;2024-11-26;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101370;5945;6116.05;2024-12-22;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101371;1107;1796.38;2024-10-21;Смартфоны;Банковский перевод;Москва
ORD-2024-101372;5920;10065.29;2024-11-29;Планшеты;Карта онлайн;Москва
ORD-2024-101373;4635;8862.11;2024-11-02;Аксессуары;Карта онлайн;Челябинск
ORD-2024-101374;4519;584.36;2024-10-15;Ноутбуки;Карта онлайн;Москва
ORD-2024-101375;6159;5316.43;2024-10-27;Смартфоны;Наличные;Екатеринбург
ORD-2024-101376;1355;8624.81;2024-10-02;Наушники;Карта онлайн;Нижний Новгород
ORD-2024-101377;5521;2796.23;2024-10-23;Ноутбуки;Наличные;Москва
ORD-2024-101378;9376;4331.44;2024-11-12;Ноутбуки;Банковский перевод;Казань
ORD-2024-101379;3534;3077.46;2024-12-25;Наушники;Банковский перевод;Москва
ORD-2024-101380;2544;4962.05;2024-12-27;Планшеты;Банковский перевод;Екатеринбург
ORD-2024-101381;1618;8813.9;2024-12-31;Смартфоны;Карта онлайн;Москва
ORD-2024-101382;8542;4183.59;2024-12-16;Смартфоны;Карта онлайн;Новосибирск
ORD-2024-101383;6827;10063.39;2024-11-10;Умные устройства;Наличные;Москва
ORD-2024-101384;3557;3248.67;2024-10-29;Смартфоны;Наличные;Санкт-Петербург
ORD-2024-101385;3267;1143.45;2024-11-19;Смартфоны;Карта онлайн;Екатеринбург
ORD-2024-101386;5341;3354.97;2024-12-22;Смартфоны;Карта онлайн;Москва
ORD-2024-101387;7014;2902.89;2024-11-25;Смартфоны;Наличные;Новосибирск
ORD-2024-101388;5093;3281.86;2024-12-06;Ноутбуки;Наличные;Москва
ORD-2024-101389;4817;953.1;2024-12-05;Аксессуары;Карта онлайн;Казань
ORD-2024-101390;5198;2757.2;2024-10-03;Ноутбуки;Карта онлайн;Москва
ORD-2024-101391;5920;1127.04;2024-12-27;Ноутбуки;Карта онлайн;Казань
ORD-2024-101392;2505;1317.54;2024-12-09;Планшеты;Карта онлайн;Москва
ORD-2024-101393;7550;1943.75;2024-12-26;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101394;4562;4563.39;2024-10-13;Аксессуары;Карта онлайн;Москва
ORD-2024-101395;2264;1625.99;2024-12-28;Аксессуары;Карта онлайн;Новосибирск
ORD-2024-101396;6319;3396.45;2024-10-15;Смартфоны;Карта онлайн;Москва
ORD-2024-101397;8905;998.72;2024-11-23;Планшеты;Наличные;Нижний Новгород
ORD-2024-101398;3832;10221.45;2024-12-14;Наушники;Наличные;Нижний Новгород
ORD-2024-101399;8999;22176.33;2024-10-05;Умные устройства;Карта онлайн;Москва
ORD-2024-101400;2562;4100.09;2024-10-19;Наушники;Карта онлайн;Екатеринбург
ORD-2024-101401;5921;2257.72;2024-12-04;Умные устройства;Банковский перевод;Москва
ORD-2024-101402;1612;1530.44;2024-12-04;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101403;7251;8137.26;2024-12-29;Смартфоны;Электронные деньги;Казань
ORD-2024-101404;2285;3226.71;2024-12-13;Наушники;Наличные;Казань
ORD-2024-101405;1916;2773.3;2024-12-16;Умные устройства;Карта онлайн;Екатеринбург
ORD-2024-101406;6478;3861.16;2024-10-09;Аксессуары;Электронные деньги;Москва
ORD-2024-101407;6700;7357.97;2024-12-22;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101408;8115;4460.52;2024-11-29;Планшеты;Карта онлайн;Москва
ORD-2024-101409;7824;462.83;2024-12-02;Ноутбуки;Карта онлайн;Казань
ORD-2024-101410;2974;2541.73;2024-12-29;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101411;4714;12767.22;2024-11-26;Ноутбуки;Банковский перевод;Казань
ORD-2024-101412;1187;3716.02;2024-11-16;Смартфоны;Карта онлайн;Москва
ORD-2024-101413;7266;3714.24;2024-12-28;Аксессуары;Карта онлайн;Москва
ORD-2024-101414;1886;1568.59;2024-10-10;Ноутбуки;Карта онлайн;Москва
ORD-2024-101415;5993;4190.2;2024-12-27;Аксессуары;Наличные;Москва
ORD-2024-101416;9591;4401.38;2024-12-20;Смартфоны;Карта онлайн;Москва
ORD-2024-101417;1674;3042.53;2024-11-07;Ноутбуки;Карта онлайн;Новосибирск
ORD-2024-101418;6231;25000.0;2024-12-16;Смартфоны;Наличные;Нижний Новгород
ORD-2024-101419;9846;11330.63;2024-12-27;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101420;3450;7169.4;2024-10-26;Смартфоны;Наличные;Санкт-Петербург
ORD-2024-101421;6354;1355.69;2024-10-10;Смартфоны;Карта онлайн;Москва
ORD-2024-101422;9231;4980.0;2024-12-25;Наушники;Наличные;Нижний Новгород
ORD-2024-101423;4617;1782.73;2024-12-01;Ноутбуки;Наличные;Москва
ORD-2024-101424;3509;1275.76;2024-10-29;Ноутбуки;Карта онлайн;Самара
ORD-2024-101425;1827;878.6;2024-12-08;Ноутбуки;Карта онлайн;Санкт-Петербург
ORD-2024-101426;7436;4259.73;2024-10-02;Аксессуары;Банковский перевод;Москва
ORD-2024-101427;8300;808.83;2024-12-09;Аксессуары;Карта онлайн;Самара
ORD-2024-101428;9269;6908.54;2024-12-13;Наушники;Электронные деньги;Москва
ORD-2024-101429;2475;2107.56;2024-11-01;Ноутбуки;Карта онлайн;Екатеринбург
ORD-2024-101430;4638;5836.96;2024-10-16;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101431;8076;1959.89;2024-11-28;Умные устройства;Карта онлайн;Москва
ORD-2024-101432;5747;3419.9;2024-12-12;Смартфоны;Электронные деньги;Санкт-Петербург
ORD-2024-101433;7460;3680.24;2024-10-29;Ноутбуки;Карта онлайн;Казань
ORD-2024-101434;3425;2629.8;2024-10-27;Ноутбуки;Банковский перевод;Казань
ORD-2024-101435;3165;7622.5;2024-11-13;Ноутбуки;Банковский перевод;Москва
ORD-2024-101436;6507;2869.92;2024-10-28;Смартфоны;Карта онлайн;Самара
ORD-2024-101437;2352;2064.58;2024-12-28;Планшеты;Карта онлайн;Москва
ORD-2024-101438;8796;18841.49;2024-10-08;Смартфоны;Наличные;Москва
ORD-2024-101439;1807;5696.25;2024-11-14;Наушники;Карта онлайн;Москва
ORD-2024-101440;9980;1922.18;2024-12-31;Смартфоны;Наличные;Москва
ORD-2024-101441;7540;2782.6;2024-11-30;Смартфоны;Карта онлайн;Москва
ORD-2024-101442;5301;9909.88;2024-10-06;Аксессуары;Карта онлайн;Уфа
ORD-2024-101443;2393;18798.32;2024-11-09;Смартфоны;Наличные;Москва
ORD-2024-101444;7529;10499.17;2024-12-23;Аксессуары;Карта онлайн;Москва
ORD-2024-101445;9221;5550.01;2024-12-14;Наушники;Карта онлайн;Москва
ORD-2024-101446;8118;450.0;2024-12-15;Смартфоны;Карта онлайн;Казань
ORD-2024-101447;3136;1467.33;2024-10-15;Умные устройства;Карта онлайн;Челябинск
ORD-2024-101448;3209;796.99;2024-12-20;Смартфоны;Карта онлайн;Москва
ORD-2024-101449;8879;4624.85;2024-11-17;Аксессуары;Наличные;Москва
ORD-2024-101450;4245;1996.73;2024-12-27;Смартфоны;Карта онлайн;Москва
ORD-2024-101451;8993;3438.97;2024-12-20;Аксессуары;Карта онлайн;Москва
ORD-2024-101452;7476;7352.95;2024-10-22;Смартфоны;Наличные;Москва
ORD-2024-101453;4212;1272.07;2024-10-03;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101454;9589;2854.54;2024-11-11;Планшеты;Карта онлайн;Москва
ORD-2024-101455;5034;4262.72;2024-11-23;Аксессуары;Банковский перевод;Санкт-Петербург
ORD-2024-101456;4970;7056.12;2024-12-07;Аксессуары;Наличные;Москва
ORD-2024-101457;2173;1753.36;2024-10-25;Аксессуары;Карта онлайн;Самара
ORD-2024-101458;5362;1155.27;2024-10-02;Аксессуары;Карта онлайн;Нижний Новгород
ORD-2024-101459;8046;2804.22;2024-12-20;Смартфоны;Карта онлайн;Екатеринбург
ORD-2024-101460;6298;5200.89;2024-11-05;Ноутбуки;Карта онлайн;Санкт-Петербург
ORD-2024-101461;2467;7119.65;2024-12-10;Ноутбуки;Карта онлайн;Санкт-Петербург
ORD-2024-101462;2843;450.0;2024-10-14;Ноутбуки;Карта онлайн;Санкт-Петербург
ORD-2024-101463;7776;864.3;2024-12-19;Ноутбуки;Карта онлайн;Казань
ORD-2024-101464;7939;3322.37;2024-12-07;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101465;6984;939.73;2024-12-22;Смартфоны;Карта онлайн;Челябинск
ORD-2024-101466;6706;4281.65;2024-12-30;Планшеты;Электронные деньги;Самара
ORD-2024-101467;4120;1010.83;2024-11-10;Смартфоны;Карта онлайн;Москва
ORD-2024-101468;6254;6496.78;2024-12-29;Ноутбуки;Карта онлайн;Екатеринбург
ORD-2024-101469;6644;1140.99;2024-11-16;Наушники;Карта онлайн;Москва
ORD-2024-101470;1396;3731.02;2024-10-09;Планшеты;Карта онлайн;Москва
ORD-2024-101471;5994;1108.19;2024-12-30;Планшеты;Наличные;Санкт-Петербург
ORD-2024-101472;3773;1424.9;2024-10-22;Наушники;Карта онлайн;Москва
ORD-2024-101473;6729;7787.57;2024-12-08;Смартфоны;Карта онлайн;Нижний Новгород
ORD-2024-101474;8245;3691.73;2024-12-10;Наушники;Карта онлайн;Москва
ORD-2024-101475;3389;1310.89;2024-12-12;Смартфоны;Наличные;Санкт-Петербург
ORD-2024-101476;8216;5853.01;2024-10-10;Ноутбуки;Карта онлайн;Екатеринбург
ORD-2024-101477;1735;9440.0;2024-11-02;Ноутбуки;Карта онлайн;Казань
ORD-2024-101478;4825;2164.81;2024-12-31;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101479;4271;2219.81;2024-12-07;Ноутбуки;Карта онлайн;Челябинск
ORD-2024-101480;7124;2097.39;2024-12-13;Умные устройства;Карта онлайн;Екатеринбург
ORD-2024-101481;3555;6560.3;2024-12-28;Умные устройства;Карта онлайн;Санкт-Петербург
ORD-2024-101482;2405;4495.54;2024-11-07;Ноутбуки;Наличные;Москва
ORD-2024-101483;2841;8184.24;2024-12-29;Смартфоны;Наличные;Санкт-Петербург
ORD-2024-101484;1893;4619.69;2024-12-11;Смартфоны;Карта онлайн;Челябинск
ORD-2024-101485;4982;7964.49;2024-11-03;Ноутбуки;Карта онлайн;Екатеринбург
ORD-2024-101486;3419;10196.59;2024-12-06;Аксессуары;Карта онлайн;Челябинск
ORD-2024-101487;5713;6677.7;2024-11-15;Смартфоны;Электронные деньги;Санкт-Петербург
ORD-2024-101488;1225;1166.37;2024-10-25;Планшеты;Карта онлайн;Москва
ORD-2024-101489;6624;4511.49;2024-12-06;Смартфоны;Наличные;Москва
ORD-2024-101490;2823;2707.24;2024-12-03;Умные устройства;Карта онлайн;Москва
ORD-2024-101491;5999;2785.27;2024-10-14;Ноутбуки;Карта онлайн;Казань
ORD-2024-101492;8373;788.13;2024-12-31;Планшеты;Карта онлайн;Новосибирск
ORD-2024-101493;8719;4338.26;2024-11-18;Ноутбуки;Карта онлайн;Москва
ORD-2024-101494;1372;3228.84;2024-10-12;Наушники;Банковский перевод;Санкт-Петербург
ORD-2024-101495;6437;2970.64;2024-12-25;Смартфоны;Электронные деньги;Санкт-Петербург
ORD-2024-101496;4424;781.65;2024-11-22;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101497;9814;630.07;2024-10-24;Аксессуары;Карта онлайн;Москва
ORD-2024-101498;4471;566.26;2024-10-23;Аксессуары;Банковский перевод;Москва
ORD-2024-101499;4339;8501.88;2024-11-04;Аксессуары;Наличные;Москва
