order_id;city;region;order_amount;delivery_days;customer_type;order_month
REG-МОС-000416;Москва;Центральный;4457.86;1;new;2024-10
REG-МОС-000417;Москва;Центральный;3334.88;3;returning;2024-10
REG-МОС-000418;Москва;Центральный;1025.49;1;new;2024-12
REG-МОС-000419;Москва;Центральный;2463.02;1;returning;2024-11
REG-МОС-000420;Москва;Центральный;1575.44;1;returning;2024-12
REG-МОС-000421;Москва;Центральный;4539.32;2;returning;2024-10
REG-МОС-000422;Москва;Центральный;792.03;1;returning;2024-10
REG-МОС-000423;Москва;Центральный;2980.29;1;returning;2024-10
REG-МОС-000424;Москва;Центральный;2980.65;2;returning;2024-11
REG-МОС-000425;Москва;Центральный;4575.28;2;returning;2024-11
REG-МОС-000426;Москва;Центральный;4421.93;2;returning;2024-12
REG-МОС-000427;Москва;Центральный;1020.98;1;new;2024-11
REG-МОС-000428;Москва;Центральный;1730.96;2;new;2024-12
REG-МОС-000429;Москва;Центральный;2866.67;1;new;2024-12
REG-МОС-000430;Москва;Центральный;2104.85;1;returning;2024-10
REG-МОС-000431;Москва;Центральный;3730.9;1;new;2024-12
REG-МОС-000432;Москва;Центральный;2345.59;1;returning;2024-11
REG-МОС-000433;Москва;Центральный;3679.28;1;returning;2024-12
REG-МОС-000434;Москва;Центральный;3244.86;2;returning;2024-10
REG-МОС-000435;Москва;Центральный;6042.37;1;returning;2024-11
REG-МОС-000436;Москва;Центральный;4373.27;1;new;2024-11
REG-МОС-000437;Москва;Центральный;1254.77;1;new;2024-11
REG-МОС-000438;Москва;Центральный;4888.02;3;returning;2024-11
REG-МОС-000439;Москва;Центральный;1109.24;2;new;2024-12
REG-МОС-000440;Москва;Центральный;3660.66;1;new;2024-10
REG-МОС-000441;Москва;Центральный;2153.42;1;new;2024-10
REG-МОС-000442;Москва;Центральный;1224.57;1;returning;2024-10
REG-МОС-000443;Москва;Центральный;4532.71;1;new;2024-12
REG-МОС-000444;Москва;Центральный;4618.7;1;returning;2024-11
REG-МОС-000445;Москва;Центральный;3986.69;2;returning;2024-12
REG-МОС-000446;Москва;Центральный;866.32;1;returning;2024-10
REG-МОС-000447;Москва;Центральный;3800.43;3;returning;2024-11
REG-МОС-000448;Москва;Центральный;1605.87;3;returning;2024-11
REG-МОС-000449;Москва;Центральный;3984.76;1;returning;2024-10
REG-МОС-000450;Москва;Центральный;5256.83;4;returning;2024-12
REG-МОС-000451;Москва;Центральный;2705.87;1;returning;2024-12
REG-МОС-000452;Москва;Центральный;1988.02;4;new;2024-11
REG-МОС-000453;Москва;Центральный;2221.97;1;new;2024-11
REG-МОС-000454;Москва;Центральный;2342.19;1;returning;2024-12
REG-МОС-000455;Москва;Центральный;2396.38;1;new;2024-12
REG-МОС-000456;Москва;Центральный;2237.05;2;new;2024-10
REG-МОС-000457;Москва;Центральный;6284.08;1;returning;2024-11
REG-МОС-000458;Москва;Центральный;1668.2;2;new;2024-10
REG-МОС-000459;Москва;Центральный;4177.14;3;returning;2024-10
REG-МОС-000460;Москва;Центральный;6472.49;1;new;2024-10
REG-МОС-000461;Москва;Центральный;1178.61;2;new;2024-10
REG-МОС-000462;Москва;Центральный;4188.88;3;new;2024-10
REG-МОС-000463;Москва;Центральный;3894.02;1;new;2024-10
REG-МОС-000464;Москва;Центральный;5380.96;1;returning;2024-10
REG-МОС-000465;Москва;Центральный;8728.45;2;new;2024-11
REG-МОС-000466;Москва;Центральный;2213.3;1;new;2024-11
REG-МОС-000467;Москва;Центральный;3527.99;1;new;2024-11
REG-МОС-000468;Москва;Центральный;2988.45;1;new;2024-10
REG-МОС-000469;Москва;Центральный;2951.34;2;new;2024-12
REG-МОС-000470;Москва;Центральный;2194.01;2;returning;2024-12
REG-МОС-000471;Москва;Центральный;5599.05;2;returning;2024-11
REG-МОС-000472;Москва;Центральный;1747.43;2;returning;2024-12
REG-МОС-000473;Москва;Центральный;6656.59;2;new;2024-12
REG-МОС-000474;Москва;Центральный;5773.4;3;returning;2024-11
REG-МОС-000475;Москва;Центральный;1811.23;4;new;2024-12
REG-МОС-000476;Москва;Центральный;5989.68;1;returning;2024-12
REG-МОС-000477;Москва;Центральный;6117.01;1;returning;2024-11
REG-МОС-000478;Москва;Центральный;3060.23;1;returning;2024-12
REG-МОС-000479;Москва;Центральный;1907.43;2;new;2024-11
REG-МОС-000480;Москва;Центральный;2819.36;1;returning;2024-12
REG-МОС-000481;Москва;Центральный;3812.28;2;new;2024-11
REG-МОС-000482;Москва;Центральный;3716.06;2;returning;2024-11
REG-МОС-000483;Москва;Центральный;3923.78;2;returning;2024-10
REG-МОС-000484;Москва;Центральный;3810.42;2;returning;2024-10
REG-МОС-000485;Москва;Центральный;2387.99;1;new;2024-11
REG-МОС-000486;Москва;Центральный;3753.83;2;returning;2024-12
REG-МОС-000487;Москва;Центральный;4013.51;3;returning;2024-12
REG-МОС-000488;Москва;Центральный;3145.23;1;returning;2024-10
REG-МОС-000489;Москва;Центральный;4044.33;1;returning;2024-12
REG-МОС-000490;Москва;Центральный;3267.67;1;returning;2024-10
REG-МОС-000491;Москва;Центральный;4960.0;1;new;2024-11
REG-МОС-000492;Москва;Центральный;3348.81;1;new;2024-12
REG-МОС-000493;Москва;Центральный;922.6;1;returning;2024-12
REG-МОС-000494;Москва;Центральный;3186.5;1;returning;2024-11
REG-МОС-000495;Москва;Центральный;3010.23;3;new;2024-11
REG-МОС-000496;Москва;Центральный;5179.86;1;returning;2024-12
REG-МОС-000497;Москва;Центральный;4678.35;2;returning;2024-10
REG-МОС-000498;Москва;Центральный;3054.2;1;returning;2024-12
REG-МОС-000499;Москва;Центральный;4732.69;1;new;2024-12
REG-МОС-000500;Москва;Центральный;3555.77;1;new;2024-10
REG-МОС-000501;Москва;Центральный;2207.86;3;returning;2024-10
REG-МОС-000502;Москва;Центральный;7202.96;1;new;2024-10
REG-МОС-000503;Москва;Центральный;6818.09;1;new;2024-10
REG-МОС-000504;Москва;Центральный;2566.9;1;returning;2024-10
REG-МОС-000505;Москва;Центральный;4103.38;1;returning;2024-10
REG-МОС-000506;Москва;Центральный;2985.12;1;returning;2024-12
REG-МОС-000507;Москва;Центральный;1948.94;2;returning;2024-11
REG-МОС-000508;Москва;Центральный;3103.33;2;returning;2024-11
REG-МОС-000509;Москва;Центральный;1995.86;2;new;2024-11
REG-МОС-000510;Москва;Центральный;9315.51;1;returning;2024-11
REG-МОС-000511;Москва;Центральный;2511.46;1;new;2024-12
REG-МОС-000512;Москва;Центральный;1900.03;3;returning;2024-11
REG-МОС-000513;Москва;Центральный;1011.42;1;returning;2024-12
REG-МОС-000514;Москва;Центральный;4043.76;1;returning;2024-11
REG-МОС-000515;Москва;Центральный;3151.6;1;new;2024-12
REG-МОС-000516;Москва;Центральный;4102.85;2;returning;2024-12
REG-МОС-000517;Москва;Центральный;2634.77;2;returning;2024-10
REG-МОС-000518;Москва;Центральный;2926.8;4;returning;2024-11
REG-МОС-000519;Москва;Центральный;2399.68;2;new;2024-10
REG-МОС-000520;Москва;Центральный;5052.8;1;new;2024-11
REG-МОС-000521;Москва;Центральный;1834.43;4;new;2024-12
REG-МОС-000522;Москва;Центральный;2281.03;2;new;2024-11
REG-МОС-000523;Москва;Центральный;2933.63;1;returning;2024-10
REG-МОС-000524;Москва;Центральный;2656.49;2;new;2024-12
REG-МОС-000525;Москва;Центральный;2131.35;1;new;2024-11
REG-МОС-000526;Москва;Центральный;1194.29;1;returning;2024-11
REG-МОС-000527;Москва;Центральный;3783.24;3;new;2024-10
REG-МОС-000528;Москва;Центральный;5680.06;1;new;2024-10
REG-МОС-000529;Москва;Центральный;4871.75;1;new;2024-11
REG-МОС-000530;Москва;Центральный;2470.63;3;new;2024-11
REG-МОС-000531;Москва;Центральный;3505.6;2;new;2024-10
REG-МОС-000532;Москва;Центральный;2926.95;4;returning;2024-11
REG-МОС-000533;Москва;Центральный;4172.71;3;new;2024-12
REG-МОС-000534;Москва;Центральный;2380.43;1;new;2024-12
REG-МОС-000535;Москва;Центральный;2182.68;2;new;2024-11
REG-МОС-000536;Москва;Центральный;7292.59;2;returning;2024-10
REG-МОС-000537;Москва;Центральный;4961.87;2;returning;2024-11
REG-МОС-000538;Москва;Центральный;1693.19;4;returning;2024-11
REG-МОС-000539;Москва;Центральный;4460.75;2;returning;2024-11
REG-МОС-000540;Москва;Центральный;4953.26;1;new;2024-11
REG-МОС-000541;Москва;Центральный;2490.76;2;returning;2024-10
REG-МОС-000542;Москва;Центральный;2976.36;1;new;2024-11
REG-МОС-000543;Москва;Центральный;6073.08;2;returning;2024-11
REG-МОС-000544;Москва;Центральный;10508.58;1;returning;2024-12
REG-МОС-000545;Москва;Центральный;4785.64;2;returning;2024-10
REG-МОС-000546;Москва;Центральный;2401.3;1;returning;2024-10
REG-МОС-000547;Москва;Центральный;3259.89;4;returning;2024-12
REG-МОС-000548;Москва;Центральный;2628.31;2;new;2024-10
REG-МОС-000549;Москва;Центральный;2813.91;2;new;2024-11
REG-МОС-000550;Москва;Центральный;5664.15;2;new;2024-10
REG-МОС-000551;Москва;Центральный;2352.51;3;returning;2024-12
REG-МОС-000552;Москва;Центральный;2364.8;2;returning;2024-11
REG-МОС-000553;Москва;Центральный;1518.65;3;new;2024-10
REG-МОС-000554;Москва;Центральный;11769.11;1;returning;2024-11
REG-МОС-000555;Москва;Центральный;1915.76;2;returning;2024-12
REG-МОС-000556;Москва;Центральный;3348.71;4;returning;2024-12
REG-МОС-000557;Москва;Центральный;2371.55;1;new;2024-10
REG-МОС-000558;Москва;Центральный;3724.9;2;returning;2024-12
REG-МОС-000559;Москва;Центральный;2178.56;3;new;2024-11
REG-МОС-000560;Москва;Центральный;3290.76;1;returning;2024-12
REG-МОС-000561;Москва;Центральный;4201.8;1;returning;2024-12
REG-МОС-000562;Москва;Центральный;2215.88;1;returning;2024-11
REG-МОС-000563;Москва;Центральный;2350.28;4;returning;2024-12
REG-МОС-000564;Москва;Центральный;3257.99;1;returning;2024-10
REG-МОС-000565;Москва;Центральный;6028.88;1;new;2024-12
REG-МОС-000566;Москва;Центральный;3703.07;2;new;2024-11
REG-МОС-000567;Москва;Центральный;6724.81;1;returning;2024-10
