session_id;user_type;traffic_source;pages_viewed;time_on_site;conversion;device_type
SES-20250906-100552;returning;organic;2;110;0;mobile
SES-20250906-100553;returning;social;1;39;0;desktop
SES-20250906-100554;new;social;2;38;0;desktop
SES-20250906-100555;new;paid;7;330;0;mobile
SES-20250906-100556;returning;organic;2;80;0;mobile
SES-20250906-100557;returning;email;1;60;0;mobile
SES-20250906-100558;new;social;3;152;0;mobile
SES-20250906-100559;returning;direct;1;59;0;tablet
SES-20250906-100560;returning;paid;6;255;0;mobile
SES-20250906-100561;returning;direct;4;275;1;desktop
SES-20250906-100562;new;organic;1;30;0;mobile
SES-20250906-100563;new;organic;4;209;0;desktop
SES-20250906-100564;returning;paid;1;52;0;mobile
SES-20250906-100565;returning;paid;3;118;0;mobile
SES-20250906-100566;returning;organic;14;648;0;desktop
SES-20250906-100567;new;organic;7;254;0;mobile
SES-20250906-100568;returning;direct;9;535;0;desktop
SES-20250906-100569;new;organic;1;33;0;tablet
SES-20250906-100570;new;email;5;202;0;desktop
SES-20250906-100571;new;organic;2;15;0;desktop
SES-20250906-100572;new;email;1;38;0;mobile
SES-20250906-100573;new;paid;4;192;0;mobile
SES-20250906-100574;returning;direct;4;160;0;mobile
SES-20250906-100575;new;organic;1;31;0;mobile
SES-20250906-100576;new;social;2;117;0;mobile
SES-20250906-100577;returning;paid;2;124;0;mobile
SES-20250906-100578;returning;paid;1;37;0;desktop
SES-20250906-100579;returning;organic;2;113;0;desktop
SES-20250906-100580;new;organic;11;357;0;desktop
SES-20250906-100581;returning;organic;3;214;1;mobile
SES-20250906-100582;returning;organic;5;136;0;desktop
SES-20250906-100583;new;organic;2;128;0;mobile
SES-20250906-100584;new;paid;3;95;0;desktop
SES-20250906-100585;returning;organic;3;133;0;desktop
SES-20250906-100586;new;direct;5;174;0;desktop
SES-20250906-100587;new;paid;3;15;0;desktop
SES-20250906-100588;returning;paid;1;26;1;mobile
SES-20250906-100589;new;organic;1;46;0;tablet
SES-20250906-100590;returning;paid;1;69;0;desktop
SES-20250906-100591;returning;email;4;191;0;mobile
SES-20250906-100592;new;direct;1;39;0;mobile
SES-20250906-100593;new;referral;1;65;0;desktop
SES-20250906-100594;returning;organic;4;244;1;mobile
SES-20250906-100595;returning;social;9;583;0;mobile
SES-20250906-100596;new;referral;3;117;0;desktop
SES-20250906-100597;new;organic;3;61;0;desktop
SES-20250906-100598;returning;referral;1;36;0;desktop
SES-20250906-100599;new;direct;1;54;0;desktop
SES-20250906-100600;returning;direct;3;82;0;mobile
SES-20250906-100601;returning;organic;1;56;0;desktop
SES-20250906-100602;returning;direct;6;248;0;desktop
SES-20250906-100603;new;organic;2;69;0;mobile
SES-20250906-100604;returning;organic;8;414;0;mobile
SES-20250906-100605;new;direct;7;352;0;desktop
SES-20250906-100606;new;social;2;91;0;mobile
SES-20250906-100607;returning;referral;3;195;0;desktop
SES-20250906-100608;returning;social;5;222;0;desktop
SES-20250906-100609;new;organic;5;198;0;desktop
SES-20250906-100610;new;direct;1;15;0;desktop
SES-20250906-100611;new;organic;2;150;0;mobile
SES-20250906-100612;returning;paid;2;43;0;mobile
SES-20250906-100613;returning;email;5;255;1;tablet
SES-20250906-100614;new;organic;3;133;0;tablet
SES-20250906-100615;new;paid;1;38;0;mobile
SES-20250906-100616;new;paid;1;28;0;desktop
SES-20250906-100617;new;organic;2;71;0;mobile
SES-20250906-100618;new;direct;5;304;0;mobile
SES-20250906-100619;returning;paid;6;219;0;tablet
SES-20250906-100620;new;direct;4;160;0;mobile
SES-20250906-100621;returning;organic;2;51;0;desktop
SES-20250906-100622;returning;direct;5;162;0;mobile
SES-20250906-100623;new;direct;1;16;0;desktop
SES-20250906-100624;new;paid;3;155;0;mobile
SES-20250906-100625;new;paid;1;47;0;desktop
SES-20250906-100626;returning;direct;11;644;0;mobile
SES-20250906-100627;returning;organic;3;115;0;mobile
SES-20250906-100628;new;direct;3;132;0;mobile
SES-20250906-100629;new;paid;3;136;0;mobile
SES-20250906-100630;new;paid;1;49;0;mobile
SES-20250906-100631;new;organic;5;187;0;mobile
SES-20250906-100632;returning;organic;2;62;0;desktop
SES-20250906-100633;returning;paid;10;457;1;mobile
SES-20250906-100634;new;direct;3;208;0;tablet
SES-20250906-100635;returning;direct;2;18;0;desktop
SES-20250906-100636;new;referral;1;49;0;desktop
SES-20250906-100637;new;paid;1;47;0;mobile
SES-20250906-100638;new;organic;9;596;0;mobile
SES-20250906-100639;new;organic;3;191;0;desktop
SES-20250906-100640;new;social;1;76;0;mobile
SES-20250906-100641;returning;paid;5;279;0;desktop
SES-20250906-100642;new;organic;1;61;0;desktop
SES-20250906-100643;returning;organic;6;336;0;mobile
SES-20250906-100644;new;direct;1;51;0;mobile
SES-20250906-100645;returning;direct;1;27;0;mobile
SES-20250906-100646;new;organic;1;49;0;mobile
SES-20250906-100647;returning;referral;3;64;0;mobile
SES-20250906-100648;new;organic;1;16;0;desktop
SES-20250906-100649;new;paid;1;32;0;mobile
SES-20250906-100650;new;paid;1;23;0;mobile
SES-20250906-100651;returning;paid;1;19;0;mobile
SES-20250906-100652;new;referral;2;92;0;mobile
SES-20250906-100653;new;organic;2;124;1;desktop
SES-20250906-100654;new;paid;2;177;0;mobile
SES-20250906-100655;new;organic;1;59;0;mobile
SES-20250906-100656;returning;organic;1;65;0;desktop
SES-20250906-100657;new;paid;1;63;0;desktop
SES-20250906-100658;returning;direct;2;15;0;tablet
SES-20250906-100659;new;organic;7;305;0;desktop
SES-20250906-100660;new;organic;4;74;0;mobile
SES-20250906-100661;new;organic;1;57;0;mobile
SES-20250906-100662;new;organic;2;82;0;mobile
SES-20250906-100663;returning;paid;10;480;0;mobile
SES-20250906-100664;new;direct;7;253;0;mobile
SES-20250906-100665;returning;direct;9;147;0;desktop
SES-20250906-100666;returning;organic;1;66;0;mobile
SES-20250906-100667;returning;paid;3;15;1;mobile
SES-20250906-100668;new;direct;4;234;0;desktop
SES-20250906-100669;new;organic;2;88;0;desktop
SES-20250906-100670;new;social;1;48;0;mobile
SES-20250906-100671;returning;direct;7;343;0;desktop
SES-20250906-100672;new;referral;4;287;0;desktop
SES-20250906-100673;new;organic;1;19;0;mobile
SES-20250906-100674;new;referral;1;51;0;desktop
SES-20250906-100675;returning;organic;5;114;0;mobile
SES-20250906-100676;returning;referral;10;450;0;desktop
SES-20250906-100677;returning;organic;2;164;0;desktop
SES-20250906-100678;new;paid;3;76;0;desktop
SES-20250906-100679;new;organic;3;105;0;mobile
SES-20250906-100680;new;direct;5;95;0;mobile
SES-20250906-100681;returning;organic;1;29;0;mobile
SES-20250906-100682;new;direct;3;121;0;desktop
SES-20250906-100683;new;paid;1;56;0;mobile
SES-20250906-100684;new;direct;4;125;0;mobile
SES-20250906-100685;returning;organic;4;213;0;mobile
SES-20250906-100686;returning;direct;4;92;0;mobile
SES-20250906-100687;returning;direct;3;154;0;desktop
SES-20250906-100688;new;organic;6;310;0;desktop
SES-20250906-100689;returning;direct;14;535;0;desktop
SES-20250906-100690;new;direct;3;80;0;desktop
SES-20250906-100691;new;social;1;36;0;mobile
SES-20250906-100692;new;direct;1;58;0;tablet
SES-20250906-100693;returning;organic;3;112;0;mobile
SES-20250906-100694;new;direct;1;32;0;desktop
SES-20250906-100695;new;organic;5;365;0;desktop
SES-20250906-100696;returning;organic;7;168;0;desktop
SES-20250906-100697;new;organic;1;37;0;desktop
SES-20250906-100698;new;paid;3;166;0;desktop
SES-20250906-100699;new;organic;3;219;0;desktop
SES-20250906-100700;returning;social;5;116;0;desktop
SES-20250906-100701;returning;paid;11;415;0;tablet
SES-20250906-100702;returning;organic;7;166;0;mobile
SES-20250906-100703;returning;direct;1;52;0;mobile
SES-20250906-100704;new;organic;5;178;0;mobile
SES-20250906-100705;returning;organic;2;155;0;desktop
SES-20250906-100706;returning;organic;7;394;0;desktop
SES-20250906-100707;new;organic;2;129;0;desktop
SES-20250906-100708;returning;direct;10;648;1;desktop
SES-20250906-100709;new;paid;7;491;1;mobile
SES-20250906-100710;new;paid;3;174;0;mobile
SES-20250906-100711;new;direct;4;175;0;desktop
SES-20250906-100712;new;direct;2;15;0;desktop
SES-20250906-100713;new;social;4;142;0;mobile
SES-20250906-100714;new;organic;3;168;0;mobile
SES-20250906-100715;returning;direct;5;382;0;desktop
SES-20250906-100716;new;organic;1;66;0;mobile
SES-20250906-100717;new;paid;1;39;1;mobile
SES-20250906-100718;new;organic;3;99;0;desktop
SES-20250906-100719;new;organic;2;67;0;mobile
SES-20250906-100720;new;direct;1;43;0;mobile
SES-20250906-100721;new;organic;8;461;0;mobile
SES-20250906-100722;returning;direct;1;65;0;mobile
SES-20250906-100723;returning;organic;7;396;0;desktop
SES-20250906-100724;returning;direct;1;15;0;desktop
SES-20250906-100725;new;paid;1;33;0;desktop
SES-20250906-100726;returning;paid;7;441;1;mobile
SES-20250906-100727;returning;organic;2;96;0;desktop
SES-20250906-100728;new;organic;1;59;0;mobile
SES-20250906-100729;new;paid;4;187;0;mobile
SES-20250906-100730;returning;paid;1;78;0;desktop
SES-20250906-100731;returning;direct;1;26;0;mobile
SES-20250906-100732;returning;email;5;302;0;desktop
SES-20250906-100733;returning;organic;2;82;0;mobile
SES-20250906-100734;new;organic;6;158;0;desktop
SES-20250906-100735;new;organic;2;93;0;mobile
SES-20250906-100736;new;email;1;49;0;mobile
SES-20250906-100737;new;organic;6;211;0;desktop
SES-20250906-100738;new;organic;1;59;0;mobile
SES-20250906-100739;new;direct;5;193;0;desktop
SES-20250906-100740;returning;organic;3;123;0;desktop
SES-20250906-100741;new;paid;1;39;0;mobile
SES-20250906-100742;new;organic;3;209;0;mobile
SES-20250906-100743;new;paid;3;208;0;mobile
SES-20250906-100744;returning;organic;1;22;0;desktop
SES-20250906-100745;returning;paid;3;150;0;mobile
SES-20250906-100746;returning;organic;1;20;0;tablet
SES-20250906-100747;new;paid;1;81;0;tablet
SES-20250906-100748;new;direct;1;35;0;desktop
SES-20250906-100749;new;direct;4;62;0;mobile
SES-20250906-100750;new;organic;4;174;0;desktop
SES-20250906-100751;new;organic;3;169;0;mobile
SES-20250906-100752;new;paid;2;79;0;desktop
SES-20250906-100753;new;direct;1;56;0;desktop
SES-20250906-100754;new;organic;2;38;0;desktop
SES-20250906-100755;new;direct;1;46;0;desktop
SES-20250906-100756;returning;direct;6;206;0;desktop
SES-20250906-100757;new;organic;2;110;0;desktop
SES-20250906-100758;new;paid;3;68;0;desktop
SES-20250906-100759;returning;social;14;364;0;desktop
SES-20250906-100760;new;organic;2;139;0;mobile
SES-20250906-100761;new;organic;2;86;0;desktop
SES-20250906-100762;returning;direct;3;145;0;desktop
SES-20250906-100763;new;social;7;551;0;mobile
SES-20250906-100764;returning;social;1;44;0;mobile
SES-20250906-100765;new;direct;1;19;0;mobile
SES-20250906-100766;new;direct;11;561;0;desktop
SES-20250906-100767;new;social;6;132;0;mobile
SES-20250906-100768;new;organic;1;27;0;desktop
SES-20250906-100769;new;paid;3;30;1;desktop
SES-20250906-100770;returning;organic;5;319;0;desktop
SES-20250906-100771;new;paid;1;58;0;tablet
SES-20250906-100772;new;organic;1;18;1;mobile
SES-20250906-100773;returning;organic;3;143;1;mobile
SES-20250906-100774;new;paid;1;45;0;desktop
SES-20250906-100775;new;email;2;82;0;mobile
SES-20250906-100776;returning;direct;3;87;0;desktop
SES-20250906-100777;returning;social;5;109;0;desktop
SES-20250906-100778;returning;organic;8;417;1;tablet
SES-20250906-100779;new;referral;3;239;0;mobile
SES-20250906-100780;new;organic;1;25;0;desktop
SES-20250906-100781;new;organic;3;242;0;desktop
SES-20250906-100782;returning;social;5;237;0;desktop
SES-20250906-100783;new;paid;3;137;0;desktop
SES-20250906-100784;returning;direct;2;93;0;tablet
SES-20250906-100785;new;organic;4;132;0;mobile
SES-20250906-100786;new;referral;7;502;0;desktop
SES-20250906-100787;returning;paid;3;150;0;desktop
SES-20250906-100788;returning;paid;8;424;0;mobile
SES-20250906-100789;new;organic;1;58;0;mobile
SES-20250906-100790;new;referral;1;37;0;mobile
SES-20250906-100791;new;organic;2;75;0;mobile
SES-20250906-100792;new;organic;4;248;0;desktop
SES-20250906-100793;new;email;1;34;0;tablet
SES-20250906-100794;new;direct;1;49;0;mobile
SES-20250906-100795;returning;organic;1;47;1;mobile
SES-20250906-100796;new;direct;3;77;0;mobile
SES-20250906-100797;returning;direct;2;36;0;mobile
SES-20250906-100798;new;paid;7;412;0;mobile
SES-20250906-100799;new;organic;1;32;0;desktop
SES-20250906-100800;new;organic;2;49;0;mobile
SES-20250906-100801;new;organic;2;69;0;desktop
SES-20250906-100802;new;paid;1;61;0;mobile
SES-20250906-100803;new;organic;4;181;0;mobile
SES-20250906-100804;returning;organic;1;33;0;mobile
SES-20250906-100805;new;direct;1;15;0;mobile
SES-20250906-100806;new;organic;2;90;0;mobile
SES-20250906-100807;returning;paid;10;526;0;mobile
SES-20250906-100808;new;organic;4;41;0;mobile
SES-20250906-100809;returning;social;3;127;0;desktop
SES-20250906-100810;new;direct;4;269;0;mobile
SES-20250906-100811;new;paid;1;63;0;mobile
SES-20250906-100812;returning;organic;8;613;0;desktop
SES-20250906-100813;new;organic;2;73;0;desktop
SES-20250906-100814;new;organic;1;66;0;desktop
SES-20250906-100815;returning;direct;1;41;0;tablet
SES-20250906-100816;new;organic;2;105;0;mobile
SES-20250906-100817;returning;direct;1;48;1;mobile
SES-20250906-100818;new;direct;1;16;0;tablet
SES-20250906-100819;new;direct;1;29;0;desktop
SES-20250906-100820;new;direct;6;311;0;desktop
SES-20250906-100821;returning;direct;8;80;0;mobile
SES-20250906-100822;new;organic;2;87;0;mobile
SES-20250906-100823;new;social;2;119;0;mobile
SES-20250906-100824;new;paid;1;26;0;desktop
SES-20250906-100825;returning;organic;1;40;0;desktop
SES-20250906-100826;returning;social;8;510;0;desktop
SES-20250906-100827;new;organic;1;71;1;mobile
SES-20250906-100828;new;direct;3;113;0;mobile
SES-20250906-100829;new;paid;1;29;0;desktop
SES-20250906-100830;new;direct;1;52;0;desktop
SES-20250906-100831;returning;direct;2;169;0;mobile
SES-20250906-100832;returning;referral;3;141;0;mobile
SES-20250906-100833;returning;direct;7;115;0;desktop
SES-20250906-100834;returning;organic;1;32;0;desktop
SES-20250906-100835;new;organic;1;44;0;mobile
SES-20250906-100836;returning;paid;1;41;0;desktop
SES-20250906-100837;returning;social;2;87;0;desktop
SES-20250906-100838;returning;paid;6;219;0;mobile
SES-20250906-100839;returning;paid;2;120;0;desktop
SES-20250906-100840;new;email;3;162;0;desktop
SES-20250906-100841;new;direct;3;92;0;mobile
SES-20250906-100842;returning;direct;7;384;0;mobile
SES-20250906-100843;new;social;1;36;1;desktop
SES-20250906-100844;returning;paid;1;36;0;mobile
SES-20250906-100845;new;organic;3;115;0;mobile
SES-20250906-100846;new;organic;1;52;0;mobile
SES-20250906-100847;new;paid;4;181;0;desktop
SES-20250906-100848;returning;organic;5;177;1;desktop
SES-20250906-100849;new;paid;1;40;0;desktop
SES-20250906-100850;returning;organic;2;93;0;mobile
SES-20250906-100851;returning;organic;7;111;0;mobile
SES-20250906-100852;returning;organic;17;603;1;desktop
SES-20250906-100853;returning;direct;3;155;0;mobile
SES-20250906-100854;new;email;1;38;0;desktop
SES-20250906-100855;new;direct;1;15;0;mobile
SES-20250906-100856;new;social;4;306;0;desktop
SES-20250906-100857;returning;organic;10;479;0;desktop
SES-20250906-100858;returning;direct;3;145;0;desktop
SES-20250906-100859;new;direct;1;67;0;mobile
SES-20250906-100860;new;direct;2;92;0;tablet
SES-20250906-100861;returning;direct;2;127;0;mobile
SES-20250906-100862;returning;paid;3;114;0;desktop
SES-20250906-100863;new;organic;1;31;0;mobile
SES-20250906-100864;returning;social;10;66;0;mobile
SES-20250906-100865;new;email;2;39;0;desktop
SES-20250906-100866;new;organic;1;58;0;desktop
SES-20250906-100867;new;social;2;49;0;desktop
SES-20250906-100868;new;direct;2;71;0;desktop
SES-20250906-100869;returning;paid;3;15;0;mobile
SES-20250906-100870;returning;referral;9;607;0;desktop
SES-20250906-100871;returning;direct;4;321;0;mobile
SES-20250906-100872;returning;direct;11;647;1;mobile
SES-20250906-100873;new;paid;6;132;0;desktop
SES-20250906-100874;new;paid;1;39;0;desktop
SES-20250906-100875;returning;direct;14;590;0;desktop
SES-20250906-100876;new;organic;2;16;0;desktop
SES-20250906-100877;returning;direct;8;388;0;desktop
SES-20250906-100878;new;paid;2;88;0;desktop
SES-20250906-100879;new;paid;7;192;0;desktop
SES-20250906-100880;new;email;1;15;0;mobile
SES-20250906-100881;new;direct;2;75;0;desktop
SES-20250906-100882;new;paid;6;300;0;desktop
SES-20250906-100883;returning;organic;1;30;0;desktop
SES-20250906-100884;new;email;4;142;0;tablet
SES-20250906-100885;new;organic;3;171;0;desktop
SES-20250906-100886;new;email;4;152;0;mobile
SES-20250906-100887;new;paid;3;197;0;mobile
SES-20250906-100888;new;organic;4;130;0;desktop
SES-20250906-100889;new;organic;1;39;1;mobile
SES-20250906-100890;new;organic;2;58;0;tablet
SES-20250906-100891;new;paid;2;110;0;desktop
SES-20250906-100892;returning;social;6;420;0;mobile
SES-20250906-100893;returning;referral;5;137;0;desktop
SES-20250906-100894;new;paid;1;25;0;desktop
SES-20250906-100895;new;paid;4;240;0;mobile
SES-20250906-100896;returning;social;4;282;0;desktop
SES-20250906-100897;new;direct;2;97;0;desktop
SES-20250906-100898;new;organic;1;29;0;desktop
SES-20250906-100899;new;paid;1;72;0;desktop
SES-20250906-100900;new;direct;1;15;0;desktop
SES-20250906-100901;new;paid;1;52;0;tablet
SES-20250906-100902;returning;direct;4;50;0;mobile
SES-20250906-100903;new;direct;2;152;0;desktop
SES-20250906-100904;new;organic;1;35;0;mobile
SES-20250906-100905;new;social;1;30;0;mobile
SES-20250906-100906;new;social;5;279;0;mobile
SES-20250906-100907;returning;direct;8;161;0;mobile
SES-20250906-100908;new;organic;6;143;0;mobile
SES-20250906-100909;new;direct;1;36;0;mobile
SES-20250906-100910;returning;organic;8;468;0;desktop
SES-20250906-100911;new;email;4;297;0;mobile
SES-20250906-100912;returning;organic;5;331;0;desktop
SES-20250906-100913;new;direct;3;111;0;mobile
SES-20250906-100914;new;social;4;224;0;mobile
SES-20250906-100915;returning;direct;4;99;0;desktop
SES-20250906-100916;new;organic;5;229;0;mobile
SES-20250906-100917;new;paid;2;72;0;mobile
SES-20250906-100918;new;organic;1;64;0;mobile
SES-20250906-100919;returning;referral;2;98;0;mobile
SES-20250906-100920;returning;direct;6;283;0;desktop
SES-20250906-100921;returning;paid;1;46;0;tablet
SES-20250906-100922;returning;social;5;110;1;mobile
SES-20250906-100923;new;organic;1;57;0;desktop
SES-20250906-100924;returning;direct;2;77;0;desktop
SES-20250906-100925;new;direct;5;192;0;desktop
SES-20250906-100926;returning;direct;3;140;0;desktop
SES-20250906-100927;returning;direct;3;175;0;mobile
SES-20250906-100928;new;referral;1;51;0;mobile
SES-20250906-100929;new;organic;3;116;0;mobile
SES-20250906-100930;new;organic;6;133;0;mobile
SES-20250906-100931;new;organic;2;90;0;desktop
