order_id;customer_id;order_date;total_amount;status;shipping_cost;discount_amount
572;598;2024-07-11;3307;В пути;0;475
573;3937;2024-03-16;21453;В пути;0;2802
574;1174;2024-09-13;16772;Доставлен;0;1087
575;4161;2024-09-02;19050;Доставлен;0;1612
576;4544;2025-02-01;26784;Отменен;0;2070
577;927;2024-04-20;947;Отменен;654;90
578;1046;2025-08-12;9766;Доставлен;0;895
579;3682;2024-04-13;4284;В пути;0;62
580;3369;2024-12-03;3330;Доставлен;0;47
581;326;2023-10-09;2377;Отменен;529;220
582;2761;2025-01-25;2821;Доставлен;521;198
583;1423;2024-11-17;3612;В пути;0;496
584;2152;2025-01-24;1258;Доставлен;663;9
585;3511;2023-12-13;3843;В пути;0;379
586;4764;2025-08-30;2273;Доставлен;309;23
587;1401;2025-05-31;3885;Доставлен;0;58
588;3096;2023-10-28;8290;Отменен;0;1200
589;3802;2024-07-12;11048;Доставлен;0;38
590;2077;2025-08-16;22054;Доставлен;0;2025
591;54;2024-05-19;9184;Доставлен;0;142
592;2542;2024-03-10;2305;Доставлен;762;49
593;633;2023-11-28;20132;Доставлен;0;1669
594;918;2024-06-30;8421;Доставлен;0;802
595;368;2025-05-08;2667;Отменен;360;355
596;535;2023-12-11;2781;Доставлен;245;259
597;1445;2024-05-02;10158;Отменен;0;1232
598;824;2025-08-04;3050;Доставлен;0;206
599;3248;2023-10-25;13441;В пути;0;1599
600;3962;2024-12-10;9057;В пути;0;391
601;3492;2025-03-25;3749;Доставлен;0;150
602;3293;2024-05-17;1393;Отменен;249;116
603;2913;2024-09-28;12152;Отменен;0;1643
604;1482;2025-07-07;19301;В пути;0;1447
605;4296;2025-08-24;20730;Доставлен;0;684
606;3832;2025-08-16;10983;Отменен;0;1252
607;4856;2023-12-10;4641;В пути;0;339
608;2736;2023-11-26;3657;В пути;0;78
609;4978;2024-12-25;9222;Доставлен;0;1264
610;1750;2025-07-15;4385;Доставлен;0;440
611;2860;2024-05-03;12120;Доставлен;0;1457
612;4240;2024-12-29;1972;Доставлен;344;282
613;1239;2023-09-17;1374;Отменен;307;194
614;3842;2025-02-09;3011;Доставлен;0;10
615;45;2025-04-10;3709;Отменен;0;518
616;2539;2024-06-21;683;Доставлен;628;16
617;3832;2024-10-22;19795;Доставлен;0;2740
618;3147;2023-09-23;3328;Доставлен;0;176
619;934;2024-04-15;3231;Доставлен;0;1
620;4276;2024-10-10;4882;Доставлен;0;3
621;1089;2024-03-26;5100;Отменен;0;212
622;1717;2024-05-09;6675;В пути;0;819
623;2408;2025-07-12;1261;В пути;254;158
624;4643;2024-01-31;9273;В пути;0;938
625;1544;2025-06-23;10804;Доставлен;0;1272
626;37;2025-09-03;2504;В пути;267;98
627;1982;2025-02-20;872;Отменен;239;89
628;331;2024-04-23;22987;В пути;0;2502
629;475;2024-07-19;7989;Доставлен;0;366
630;847;2024-01-16;4732;Отменен;0;70
631;716;2024-09-03;23716;Доставлен;0;493
632;654;2025-02-06;11813;Доставлен;0;1576
633;2613;2024-06-06;9038;Отменен;0;215
634;780;2025-08-04;9047;Доставлен;0;1350
635;4492;2024-10-20;1776;Доставлен;418;217
636;2509;2025-06-17;15869;Доставлен;0;1329
637;477;2023-10-13;10697;Доставлен;0;1408
638;4547;2023-10-15;4033;Отменен;0;540
639;648;2023-12-13;967;Доставлен;573;35
640;632;2025-04-14;19067;Доставлен;0;981
641;998;2025-06-22;15875;В пути;0;1310
642;847;2023-09-25;716;Доставлен;750;44
643;3603;2025-06-17;12206;Доставлен;0;1655
644;897;2024-03-24;9282;Доставлен;0;1016
645;4658;2024-06-04;561;Отменен;745;23
646;321;2025-01-06;1261;Доставлен;602;95
647;191;2024-01-31;6623;Отменен;0;572
648;3700;2024-07-21;10011;Доставлен;0;502
649;4261;2025-02-25;19341;Доставлен;0;455
650;471;2024-04-30;10810;В пути;0;1463
651;3264;2024-09-27;8098;Доставлен;0;747
652;3621;2023-11-15;3222;Доставлен;0;16
653;1200;2024-05-23;22026;Доставлен;0;1389
654;4921;2024-01-23;13851;Доставлен;0;549
655;69;2025-02-07;9601;Доставлен;0;1064
656;2694;2024-10-30;2850;Доставлен;230;402
657;2831;2024-01-17;15174;Доставлен;0;1562
658;1659;2025-03-27;1189;В пути;481;48
659;4704;2023-11-22;6780;Отменен;0;72
660;3784;2024-06-13;4444;Доставлен;0;246
661;4431;2025-04-08;3883;Отменен;0;101
662;1801;2024-01-02;2274;Доставлен;220;134
663;4185;2024-08-14;3458;Доставлен;0;274
664;1472;2025-01-31;23854;Доставлен;0;721
665;514;2024-10-22;5018;Отменен;0;352
666;3396;2024-02-10;521;Доставлен;629;1
667;1724;2025-07-20;13577;Отменен;0;532
668;4610;2024-09-06;4075;Отменен;0;594
669;1209;2024-04-24;8976;Доставлен;0;681
670;3070;2023-11-18;9751;Доставлен;0;745
671;3779;2023-11-18;21712;Отменен;0;1072
672;768;2023-12-26;11536;Отменен;0;493
673;2602;2024-10-13;10682;Доставлен;0;7
674;305;2025-07-11;7177;Доставлен;0;459
675;1532;2025-04-22;3120;Доставлен;0;211
676;1535;2025-05-21;2996;Отменен;765;248
677;1817;2025-04-15;6640;Отменен;0;4
678;1839;2024-06-23;24892;В пути;0;2086
679;1869;2023-09-13;12015;Доставлен;0;19
680;2132;2025-04-10;25179;Доставлен;0;871
681;2822;2025-02-18;11495;Доставлен;0;510
682;4729;2025-07-16;2708;Отменен;582;257
683;2553;2024-01-03;8824;Отменен;0;18
684;1301;2024-12-25;1047;Доставлен;636;2
685;365;2024-12-14;12299;Доставлен;0;1473
686;996;2024-07-29;1983;Доставлен;585;278
687;3941;2025-05-03;10686;Отменен;0;1136
688;2643;2024-11-21;18406;Доставлен;0;2341
689;4383;2025-04-01;1934;В пути;400;70
690;89;2025-05-28;4433;Доставлен;0;149
691;318;2024-07-28;634;Доставлен;697;1
692;2061;2025-04-17;14864;Доставлен;0;809
693;1873;2024-12-06;3295;Доставлен;0;148
694;3232;2024-06-09;5183;В пути;0;627
695;1748;2024-07-24;14673;Доставлен;0;1752
696;2926;2025-06-05;22069;Доставлен;0;2498
697;717;2024-12-10;21534;В пути;0;1527
698;1163;2024-12-06;2931;Отменен;687;91
699;786;2023-09-22;865;В пути;512;26
700;2138;2024-06-04;1809;Доставлен;635;240
701;2456;2024-09-19;3520;Доставлен;0;459
702;682;2023-12-15;22867;Доставлен;0;2129
703;3979;2024-06-22;6807;Доставлен;0;355
704;3958;2025-02-20;6515;В пути;0;655
705;2558;2024-08-01;10053;Доставлен;0;433
706;3078;2023-10-04;13021;В пути;0;261
707;735;2023-12-28;4020;Доставлен;0;198
708;3252;2024-10-18;3284;В пути;0;408
709;2942;2025-01-12;2540;Доставлен;520;310
710;2625;2024-02-10;678;Доставлен;479;38
711;1185;2024-06-02;17808;Доставлен;0;310
712;4272;2024-09-08;3580;Доставлен;0;249
713;1457;2023-11-06;19155;Доставлен;0;1955
714;4720;2025-08-29;555;Доставлен;302;78
715;2320;2024-10-13;2458;Отменен;518;138
716;4005;2024-07-17;5448;В пути;0;691
717;3028;2025-07-05;3633;Доставлен;0;402
718;1195;2023-09-15;1746;Доставлен;444;16
719;4933;2024-06-12;5587;В пути;0;198
720;4416;2024-08-20;10261;Доставлен;0;1485
721;3695;2025-05-15;2516;Отменен;659;196
722;2815;2025-02-25;13280;Отменен;0;924
723;4311;2025-07-01;17324;В пути;0;844
724;1517;2024-02-25;3763;Доставлен;0;386
725;4829;2024-09-16;21295;Отменен;0;646
726;4231;2024-01-31;1027;Доставлен;798;143
727;1077;2024-05-16;8848;Доставлен;0;1020
728;4367;2023-12-07;7913;Доставлен;0;388
729;4627;2024-12-10;3302;Доставлен;0;137
730;966;2023-10-03;9262;Доставлен;0;1114
731;378;2025-04-26;2491;Доставлен;414;140
732;167;2025-04-08;11555;Доставлен;0;1108
733;4051;2024-09-02;1233;Доставлен;319;181
734;1531;2025-05-13;1930;Доставлен;682;105
735;2370;2024-05-01;2564;Доставлен;506;260
736;1601;2024-11-03;2153;Отменен;600;114
737;1139;2024-01-07;2975;Доставлен;339;60
738;1280;2024-10-04;10068;В пути;0;536
739;3357;2025-02-04;5091;Доставлен;0;3
740;2428;2025-04-22;11115;Доставлен;0;1051
741;3126;2025-06-01;18452;Доставлен;0;383
742;3754;2024-03-15;23138;Доставлен;0;319
743;3780;2024-03-24;4818;Доставлен;0;413
744;2403;2023-11-30;6872;Доставлен;0;747
745;4727;2024-01-22;3050;В пути;0;42
746;816;2024-11-17;3774;Доставлен;0;347
747;1686;2024-01-29;2360;Отменен;218;233
748;1677;2025-05-23;14209;Доставлен;0;802
749;3452;2024-10-19;11562;Доставлен;0;113
750;3275;2024-06-14;9915;Доставлен;0;50
751;2658;2023-12-15;3813;Отменен;0;349
752;3335;2024-11-19;1315;В пути;377;118
753;3667;2024-05-28;19524;Доставлен;0;1864
754;1719;2024-08-27;1655;Доставлен;640;14
755;3958;2024-09-28;13836;В пути;0;134
756;3200;2024-09-08;2741;В пути;479;127
757;4839;2023-12-20;6495;Доставлен;0;901
758;1185;2025-07-06;15127;В пути;0;892
759;3271;2024-01-06;615;Отменен;522;56
760;3290;2024-10-06;21121;В пути;0;1600
761;1520;2024-12-10;811;Доставлен;758;120
762;4551;2024-02-04;21721;Доставлен;0;1262
763;4151;2024-10-13;13341;В пути;0;1236
764;3988;2024-09-19;3572;Доставлен;0;144
765;258;2025-03-11;3449;Доставлен;0;385
766;1147;2024-10-14;5637;Доставлен;0;424
767;2454;2024-05-03;4228;Доставлен;0;289
768;3436;2025-01-23;10754;Доставлен;0;641
769;1281;2025-06-12;3147;Доставлен;0;67
770;4266;2025-06-22;10077;Доставлен;0;1187
771;2074;2025-06-07;7547;В пути;0;783
772;1846;2025-08-21;503;Доставлен;676;51
773;3085;2025-02-02;4038;Доставлен;0;214
774;574;2025-01-18;4953;В пути;0;533
775;2480;2024-08-26;4977;Доставлен;0;122
776;463;2024-03-23;17889;Отменен;0;766
777;3718;2023-09-23;1257;Доставлен;665;143
778;1766;2024-11-08;1868;В пути;719;84
779;573;2024-11-19;9629;Отменен;0;135
780;3567;2024-05-25;2835;Доставлен;651;217
781;705;2024-04-16;4160;Доставлен;0;437
782;55;2025-04-14;11479;В пути;0;1079
783;138;2025-07-17;9172;Доставлен;0;1169
784;2134;2024-09-24;8528;В пути;0;152
785;812;2024-07-28;11949;В пути;0;1367
786;1279;2025-03-24;3127;Доставлен;0;450
787;697;2025-03-29;25544;Отменен;0;2922
788;2469;2024-09-11;5609;Отменен;0;398
789;4238;2023-10-10;22174;Доставлен;0;156
790;1548;2024-06-30;5038;Отменен;0;143
791;4505;2024-10-26;6604;Отменен;0;284
792;2634;2024-05-20;7787;Доставлен;0;348
793;3000;2024-06-01;3694;Доставлен;0;544
794;56;2025-01-18;3963;В пути;0;459
795;1536;2024-06-01;4800;В пути;0;40
796;3514;2024-09-07;5781;Отменен;0;517
797;1373;2025-06-03;16935;Доставлен;0;233
798;4404;2024-08-17;8684;Доставлен;0;218
799;3243;2025-03-09;2963;Доставлен;474;80
800;1547;2025-01-07;2505;Доставлен;238;30
801;3090;2023-12-21;2871;В пути;675;117
802;3091;2024-11-14;4979;Доставлен;0;213
803;4231;2025-02-11;2608;Доставлен;679;140
804;1736;2024-10-10;21961;Доставлен;0;1195
805;994;2025-04-12;29425;Отменен;0;2531
806;135;2023-12-27;3019;Доставлен;0;277
807;4746;2024-07-15;7898;Доставлен;0;464
808;386;2025-06-04;8126;Доставлен;0;1001
809;1312;2024-12-02;2104;В пути;542;58
810;2480;2025-03-26;2940;Доставлен;214;341
811;1588;2025-04-03;25880;Отменен;0;2361
812;740;2024-09-03;3369;Доставлен;0;369
813;2631;2023-09-30;1412;Доставлен;590;174
814;1487;2025-02-18;12884;Доставлен;0;1495
815;3964;2024-01-03;9291;Доставлен;0;1012
816;4222;2024-03-12;2228;Отменен;323;29
817;1900;2025-06-22;7864;Доставлен;0;158
818;2238;2024-01-09;7086;Доставлен;0;46
819;3411;2025-05-24;3007;Доставлен;0;341
820;4015;2025-09-02;20135;Отменен;0;2746
821;1579;2023-10-26;13982;В пути;0;2081
822;4282;2025-04-25;5990;Отменен;0;1
823;1198;2025-01-13;10821;Отменен;0;806
824;2830;2024-06-02;26655;Доставлен;0;3361
825;3707;2023-11-13;6444;Доставлен;0;198
826;4082;2024-10-13;25590;Доставлен;0;836
827;3126;2024-08-02;20969;Доставлен;0;1169
828;946;2025-02-23;2112;В пути;587;303
829;3175;2024-02-01;5539;Доставлен;0;801
830;4721;2025-01-04;3546;В пути;0;283
831;3337;2024-06-12;13918;Отменен;0;1027
832;4160;2024-01-01;1969;Доставлен;795;5
833;3457;2024-05-30;4786;Отменен;0;268
834;4118;2023-11-29;3050;В пути;0;125
835;4519;2025-04-06;8569;В пути;0;704
836;1270;2024-09-10;23783;Доставлен;0;2668
837;2689;2023-12-23;2458;Доставлен;438;245
838;1015;2024-03-02;2310;Доставлен;665;192
839;4416;2025-02-03;6918;Отменен;0;696
840;2951;2025-02-03;3785;Отменен;0;444
841;3077;2025-03-02;7066;Доставлен;0;46
842;3041;2023-12-01;3116;Доставлен;0;428
843;1116;2023-11-21;4273;Доставлен;0;470
844;930;2025-02-08;8296;В пути;0;276
845;2961;2025-01-27;7931;Отменен;0;184
846;4244;2025-03-15;9348;Доставлен;0;712
847;689;2024-08-23;13560;Доставлен;0;725
848;712;2023-09-25;29013;Доставлен;0;2150
849;523;2023-11-02;4825;Доставлен;0;118
850;595;2025-07-23;13851;Доставлен;0;2023
851;3840;2024-11-11;964;Доставлен;675;56
852;1618;2024-04-24;10090;В пути;0;450
853;1419;2024-04-29;3644;Доставлен;0;311
854;2788;2025-08-07;7309;В пути;0;132
855;281;2025-05-22;3404;Доставлен;0;223
856;4714;2023-11-23;4178;Доставлен;0;154
857;2026;2024-10-01;10318;В пути;0;1076
858;4685;2025-06-01;21974;Доставлен;0;2403
859;3143;2024-01-19;1399;В пути;764;133
860;2809;2025-06-13;5054;Доставлен;0;429
861;2249;2025-05-14;12646;Доставлен;0;1312
862;2746;2024-07-24;770;Доставлен;487;57
863;2139;2024-01-05;3731;Отменен;0;176
864;1327;2024-10-02;16166;Доставлен;0;544
865;2016;2025-02-17;3651;Доставлен;0;201
866;1142;2025-06-05;10575;Доставлен;0;921
867;631;2024-02-16;5404;Доставлен;0;30
868;2772;2023-11-28;4777;В пути;0;330
869;3033;2024-12-08;5053;Отменен;0;354
870;3549;2025-08-16;1997;Отменен;509;212
871;2116;2024-03-03;9168;Отменен;0;818
872;1384;2025-05-10;9041;Отменен;0;1110
873;3066;2024-04-21;4174;Доставлен;0;311
874;2435;2024-03-18;15638;Отменен;0;1727
875;4037;2024-05-29;4272;Доставлен;0;289
876;3403;2025-05-02;2929;Отменен;304;189
877;3993;2024-04-03;7617;Доставлен;0;332
878;3980;2024-11-18;4218;Доставлен;0;28
879;2330;2023-10-28;13619;Доставлен;0;893
880;3438;2023-11-19;2090;Доставлен;666;149
881;4529;2023-09-24;21066;Доставлен;0;901
882;3832;2024-02-03;11717;Доставлен;0;462
883;3616;2024-12-01;674;В пути;629;61
884;4286;2024-06-18;2446;Доставлен;765;204
885;4283;2025-04-27;2346;Отменен;765;211
886;807;2024-05-07;1697;Отменен;249;214
887;189;2024-02-13;7846;В пути;0;773
888;2121;2024-05-06;9606;Отменен;0;1090
889;2093;2025-08-22;1854;Доставлен;750;68
890;174;2024-09-28;2312;Доставлен;493;149
891;214;2025-04-20;9150;Доставлен;0;789
892;1863;2025-06-23;1444;Доставлен;412;191
893;2187;2024-05-20;1642;Доставлен;501;70
894;4061;2024-12-16;11248;Доставлен;0;297
895;3480;2024-11-02;7373;Отменен;0;505
896;461;2024-11-03;2500;Отменен;227;339
897;4749;2024-03-19;10498;В пути;0;1480
898;4366;2024-10-25;2365;Доставлен;452;297
899;2031;2024-05-04;8377;В пути;0;225
900;695;2025-01-12;1971;В пути;332;242
901;1297;2025-05-04;20039;Доставлен;0;2660
902;3882;2025-06-22;940;Доставлен;473;90
903;2879;2025-06-20;16557;Доставлен;0;2121
904;3111;2024-01-13;4299;В пути;0;553
905;3623;2024-01-06;7784;Доставлен;0;34
906;3147;2024-07-24;5299;Доставлен;0;282
907;1912;2024-03-27;22365;Доставлен;0;2455
908;3050;2023-10-09;4294;Доставлен;0;457
909;940;2023-12-12;20291;Отменен;0;1168
910;1576;2024-05-22;19410;Отменен;0;999
911;3504;2025-01-06;860;В пути;675;1
912;2311;2024-12-25;1682;Отменен;524;72
913;3864;2025-06-26;3547;Отменен;0;413
914;697;2023-09-16;20350;Отменен;0;1197
915;3091;2024-10-13;7786;Отменен;0;1166
916;3626;2023-09-11;1980;В пути;521;32
917;3763;2024-05-24;24056;Доставлен;0;1513
918;2708;2024-08-30;5331;Доставлен;0;564
919;860;2024-01-24;14969;В пути;0;1907
920;1401;2024-06-28;2970;В пути;774;231
921;3869;2025-07-01;3856;Доставлен;0;383
922;1102;2024-05-05;3149;В пути;0;429
923;3348;2024-05-13;4479;Доставлен;0;496
924;213;2024-05-05;14248;В пути;0;754
925;3942;2024-11-26;15527;Доставлен;0;881
926;4326;2024-06-25;13310;В пути;0;1368
927;3650;2025-06-15;5584;Доставлен;0;85
928;1776;2025-04-21;2358;Доставлен;794;4
929;4118;2024-09-17;2483;Отменен;247;371
930;3378;2025-08-23;5173;Доставлен;0;378
931;1375;2025-07-16;6225;Доставлен;0;284
