CustomerID;Gender;Age;Age_Group;City;Region;Estimated_Income;Customer_Segment;Registration_Date;Is_Premium;Customer_Age_Days;Is_New_Customer
316;Ж;19;18-25;Уфа;Приволжский;39481;Economy;2020-08-18;False;1320;False
317;Ж;44;36-45;Омск;Сибирский;50669;Standard;2020-08-18;False;1320;False
318;Ж;61;56+;Екатеринбург;Уральский;46726;Standard;2020-08-19;False;1319;False
319;Ж;42;36-45;Самара;Приволжский;68319;Standard;2020-08-20;False;1318;False
320;М;41;36-45;Новосибирск;Сибирский;87410;Premium;2020-08-20;True;1318;False
321;Ж;60;56+;Красноярск;Сибирский;32966;Economy;2020-08-21;False;1317;False
322;Ж;38;36-45;Волгоград;Южный;79943;Standard;2020-08-22;False;1316;False
323;М;58;56+;Волгоград;Южный;37141;Economy;2020-08-23;False;1315;False
324;Ж;45;36-45;Ростов-на-Дону;Южный;50854;Standard;2020-08-23;False;1315;False
325;Ж;24;18-25;Ростов-на-Дону;Южный;26378;Economy;2020-08-24;False;1314;False
326;М;40;36-45;Омск;Сибирский;77173;Standard;2020-08-25;False;1313;False
327;Ж;49;46-55;Екатеринбург;Уральский;85798;Premium;2020-08-26;True;1312;False
328;Ж;46;46-55;Пермь;Приволжский;68421;Standard;2020-08-26;False;1312;False
329;М;35;26-35;Омск;Сибирский;61019;Standard;2020-08-27;False;1311;False
330;Ж;67;56+;Пермь;Приволжский;45472;Standard;2020-08-28;False;1310;False
331;Ж;67;56+;Челябинск;Уральский;54591;Standard;2020-08-29;False;1309;False
332;М;21;18-25;Екатеринбург;Уральский;63218;Standard;2020-08-29;False;1309;False
333;Ж;56;56+;Санкт-Петербург;Северо-Западный;62413;Standard;2020-08-30;False;1308;False
334;Ж;36;36-45;Санкт-Петербург;Северо-Западный;104752;Premium;2020-08-31;True;1307;False
335;Ж;40;36-45;Уфа;Приволжский;85602;Premium;2020-08-31;True;1307;False
336;Ж;24;18-25;Челябинск;Уральский;26269;Economy;2020-09-01;False;1306;False
337;М;20;18-25;Казань;Приволжский;50243;Standard;2020-09-02;False;1305;False
338;М;25;18-25;Челябинск;Уральский;48773;Standard;2020-09-03;False;1304;False
339;Ж;20;18-25;Челябинск;Уральский;41691;Standard;2020-09-03;False;1304;False
340;М;25;18-25;Омск;Сибирский;30056;Economy;2020-09-04;False;1303;False
341;Ж;31;26-35;Воронеж;Центральный;64583;Standard;2020-09-05;False;1302;False
342;М;33;26-35;Красноярск;Сибирский;71599;Standard;2020-09-06;False;1301;False
343;М;38;36-45;Москва;Центральный;138123;Premium;2020-09-06;True;1301;False
344;М;35;26-35;Уфа;Приволжский;39957;Economy;2020-09-07;False;1300;False
345;Ж;40;36-45;Уфа;Приволжский;49809;Standard;2020-09-08;False;1299;False
346;Ж;36;36-45;Уфа;Приволжский;64717;Standard;2020-09-08;False;1299;False
347;Ж;19;18-25;Санкт-Петербург;Северо-Западный;71388;Standard;2020-09-09;False;1298;False
348;М;28;26-35;Москва;Центральный;120450;Premium;2020-09-10;True;1297;False
349;М;40;36-45;Челябинск;Уральский;85146;Premium;2020-09-11;True;1296;False
350;М;54;46-55;Красноярск;Сибирский;72836;Standard;2020-09-11;False;1296;False
351;Ж;51;46-55;Казань;Приволжский;55863;Standard;2020-09-12;False;1295;False
352;Ж;39;36-45;Пермь;Приволжский;51282;Standard;2020-09-13;False;1294;False
353;Ж;47;46-55;Воронеж;Центральный;74745;Standard;2020-09-14;False;1293;False
354;М;49;46-55;Санкт-Петербург;Северо-Западный;67130;Standard;2020-09-14;False;1293;False
355;Ж;31;26-35;Екатеринбург;Уральский;81839;Premium;2020-09-15;True;1292;False
356;М;42;36-45;Екатеринбург;Уральский;63295;Standard;2020-09-16;False;1291;False
357;М;60;56+;Екатеринбург;Уральский;41902;Standard;2020-09-17;False;1290;False
358;М;46;46-55;Самара;Приволжский;55529;Standard;2020-09-17;False;1290;False
359;Ж;28;26-35;Омск;Сибирский;53939;Standard;2020-09-18;False;1289;False
360;Ж;59;56+;Новосибирск;Сибирский;40446;Standard;2020-09-19;False;1288;False
361;М;34;26-35;Челябинск;Уральский;57094;Standard;2020-09-19;False;1288;False
362;М;29;26-35;Новосибирск;Сибирский;38983;Economy;2020-09-20;False;1287;False
363;М;38;36-45;Нижний Новгород;Приволжский;65750;Standard;2020-09-21;False;1286;False
364;Ж;44;36-45;Омск;Сибирский;67991;Standard;2020-09-22;False;1285;False
365;М;70;56+;Екатеринбург;Уральский;74439;Standard;2020-09-22;False;1285;False
366;М;43;36-45;Воронеж;Центральный;75843;Standard;2020-09-23;False;1284;False
367;М;63;56+;Волгоград;Южный;29988;Economy;2020-09-24;False;1283;False
368;М;60;56+;Санкт-Петербург;Северо-Западный;52514;Standard;2020-09-25;False;1282;False
369;М;68;56+;Омск;Сибирский;38839;Economy;2020-09-25;False;1282;False
370;М;57;56+;Пермь;Приволжский;61880;Standard;2020-09-26;False;1281;False
371;Ж;56;56+;Воронеж;Центральный;56042;Standard;2020-09-27;False;1280;False
372;Ж;64;56+;Воронеж;Центральный;31027;Economy;2020-09-27;False;1280;False
373;М;50;46-55;Самара;Приволжский;68478;Standard;2020-09-28;False;1279;False
374;Ж;36;36-45;Санкт-Петербург;Северо-Западный;75596;Standard;2020-09-29;False;1278;False
375;М;62;56+;Москва;Центральный;115071;Premium;2020-09-30;True;1277;False
376;М;19;18-25;Уфа;Приволжский;27668;Economy;2020-09-30;False;1277;False
377;М;34;26-35;Самара;Приволжский;69516;Standard;2020-10-01;False;1276;False
378;М;57;56+;Воронеж;Центральный;34449;Economy;2020-10-02;False;1275;False
379;М;20;18-25;Москва;Центральный;58957;Standard;2020-10-03;False;1274;False
380;М;68;56+;Санкт-Петербург;Северо-Западный;79708;Standard;2020-10-03;False;1274;False
381;М;36;36-45;Волгоград;Южный;72680;Standard;2020-10-04;False;1273;False
382;М;66;56+;Пермь;Приволжский;63080;Standard;2020-10-05;False;1272;False
383;М;66;56+;Воронеж;Центральный;43527;Standard;2020-10-05;False;1272;False
384;Ж;41;36-45;Екатеринбург;Уральский;94470;Premium;2020-10-06;True;1271;False
385;Ж;34;26-35;Новосибирск;Сибирский;68960;Standard;2020-10-07;False;1270;False
386;Ж;23;18-25;Челябинск;Уральский;51785;Standard;2020-10-08;False;1269;False
387;М;29;26-35;Омск;Сибирский;71526;Standard;2020-10-08;False;1269;False
388;Ж;62;56+;Омск;Сибирский;28236;Economy;2020-10-09;False;1268;False
389;Ж;33;26-35;Екатеринбург;Уральский;54889;Standard;2020-10-10;False;1267;False
390;Ж;38;36-45;Воронеж;Центральный;54736;Standard;2020-10-11;False;1266;False
391;Ж;32;26-35;Челябинск;Уральский;48769;Standard;2020-10-11;False;1266;False
392;М;65;56+;Волгоград;Южный;37346;Economy;2020-10-12;False;1265;False
393;Ж;46;46-55;Москва;Центральный;183431;Premium;2020-10-13;True;1264;False
394;Ж;56;56+;Новосибирск;Сибирский;49189;Standard;2020-10-14;False;1263;False
395;М;56;56+;Челябинск;Уральский;48963;Standard;2020-10-14;False;1263;False
396;Ж;52;46-55;Москва;Центральный;143200;Premium;2020-10-15;True;1262;False
397;Ж;20;18-25;Челябинск;Уральский;35377;Economy;2020-10-16;False;1261;False
398;М;40;36-45;Нижний Новгород;Приволжский;68560;Standard;2020-10-16;False;1261;False
399;Ж;66;56+;Волгоград;Южный;44255;Standard;2020-10-17;False;1260;False
400;Ж;30;26-35;Пермь;Приволжский;76074;Standard;2020-10-18;False;1259;False
401;Ж;59;56+;Пермь;Приволжский;44669;Standard;2020-10-19;False;1258;False
402;Ж;52;46-55;Омск;Сибирский;37858;Economy;2020-10-19;False;1258;False
403;Ж;30;26-35;Нижний Новгород;Приволжский;87075;Premium;2020-10-20;True;1257;False
404;М;52;46-55;Челябинск;Уральский;40474;Standard;2020-10-21;False;1256;False
405;Ж;46;46-55;Красноярск;Сибирский;65174;Standard;2020-10-22;False;1255;False
406;Ж;70;56+;Красноярск;Сибирский;54037;Standard;2020-10-22;False;1255;False
407;Ж;61;56+;Пермь;Приволжский;56791;Standard;2020-10-23;False;1254;False
408;М;42;36-45;Самара;Приволжский;73789;Standard;2020-10-24;False;1253;False
409;М;18;18-25;Уфа;Приволжский;28697;Economy;2020-10-24;False;1253;False
410;М;31;26-35;Красноярск;Сибирский;80170;Premium;2020-10-25;True;1252;False
411;М;35;26-35;Омск;Сибирский;35216;Economy;2020-10-26;False;1251;False
412;Ж;18;18-25;Новосибирск;Сибирский;28339;Economy;2020-10-27;False;1250;False
413;М;32;26-35;Екатеринбург;Уральский;80841;Premium;2020-10-27;True;1250;False
414;Ж;29;26-35;Нижний Новгород;Приволжский;80303;Premium;2020-10-28;True;1249;False
415;М;54;46-55;Екатеринбург;Уральский;73935;Standard;2020-10-29;False;1248;False
416;Ж;63;56+;Москва;Центральный;136606;Premium;2020-10-30;True;1247;False
417;М;51;46-55;Ростов-на-Дону;Южный;82111;Premium;2020-10-30;True;1247;False
418;Ж;25;18-25;Красноярск;Сибирский;49520;Standard;2020-10-31;False;1246;False
419;Ж;70;56+;Самара;Приволжский;35035;Economy;2020-11-01;False;1245;False
420;М;60;56+;Москва;Центральный;84133;Premium;2020-11-02;True;1244;False
421;Ж;66;56+;Красноярск;Сибирский;63148;Standard;2020-11-02;False;1244;False
422;М;22;18-25;Казань;Приволжский;59896;Standard;2020-11-03;False;1243;False
423;Ж;66;56+;Москва;Центральный;113070;Premium;2020-11-04;True;1242;False
424;М;66;56+;Москва;Центральный;97631;Premium;2020-11-04;True;1242;False
425;Ж;67;56+;Ростов-на-Дону;Южный;59882;Standard;2020-11-05;False;1241;False
426;Ж;20;18-25;Омск;Сибирский;29552;Economy;2020-11-06;False;1240;False
427;М;64;56+;Самара;Приволжский;62301;Standard;2020-11-07;False;1239;False
428;М;54;46-55;Волгоград;Южный;69397;Standard;2020-11-07;False;1239;False
429;М;20;18-25;Воронеж;Центральный;36333;Economy;2020-11-08;False;1238;False
430;Ж;20;18-25;Самара;Приволжский;53503;Standard;2020-11-09;False;1237;False
431;М;26;26-35;Новосибирск;Сибирский;79489;Standard;2020-11-10;False;1236;False
432;М;28;26-35;Москва;Центральный;123211;Premium;2020-11-10;True;1236;False
433;М;32;26-35;Самара;Приволжский;69111;Standard;2020-11-11;False;1235;False
434;Ж;65;56+;Санкт-Петербург;Северо-Западный;52008;Standard;2020-11-12;False;1234;False
435;Ж;65;56+;Воронеж;Центральный;29218;Economy;2020-11-12;False;1234;False
436;М;34;26-35;Новосибирск;Сибирский;77347;Standard;2020-11-13;False;1233;False
437;Ж;46;46-55;Санкт-Петербург;Северо-Западный;108184;Premium;2020-11-14;True;1232;False
438;Ж;57;56+;Ростов-на-Дону;Южный;46103;Standard;2020-11-15;False;1231;False
439;Ж;62;56+;Санкт-Петербург;Северо-Западный;75956;Standard;2020-11-15;False;1231;False
440;Ж;33;26-35;Уфа;Приволжский;71784;Standard;2020-11-16;False;1230;False
441;Ж;65;56+;Воронеж;Центральный;52593;Standard;2020-11-17;False;1229;False
442;Ж;42;36-45;Екатеринбург;Уральский;61204;Standard;2020-11-18;False;1228;False
443;Ж;44;36-45;Челябинск;Уральский;51597;Standard;2020-11-18;False;1228;False
444;Ж;60;56+;Санкт-Петербург;Северо-Западный;72921;Standard;2020-11-19;False;1227;False
445;Ж;48;46-55;Волгоград;Южный;39753;Economy;2020-11-20;False;1226;False
446;М;60;56+;Ростов-на-Дону;Южный;57078;Standard;2020-11-21;False;1225;False
447;Ж;35;26-35;Екатеринбург;Уральский;88770;Premium;2020-11-21;True;1225;False
448;М;46;46-55;Ростов-на-Дону;Южный;46997;Standard;2020-11-22;False;1224;False
449;Ж;30;26-35;Ростов-на-Дону;Южный;74247;Standard;2020-11-23;False;1223;False
450;М;34;26-35;Москва;Центральный;120162;Premium;2020-11-23;True;1223;False
451;Ж;41;36-45;Ростов-на-Дону;Южный;48165;Standard;2020-11-24;False;1222;False
452;Ж;36;36-45;Санкт-Петербург;Северо-Западный;115567;Premium;2020-11-25;True;1221;False
453;Ж;49;46-55;Челябинск;Уральский;57984;Standard;2020-11-26;False;1220;False
454;Ж;32;26-35;Уфа;Приволжский;40664;Standard;2020-11-26;False;1220;False
455;М;21;18-25;Ростов-на-Дону;Южный;46083;Standard;2020-11-27;False;1219;False
456;М;21;18-25;Ростов-на-Дону;Южный;44328;Standard;2020-11-28;False;1218;False
457;Ж;39;36-45;Самара;Приволжский;71204;Standard;2020-11-29;False;1217;False
458;Ж;39;36-45;Казань;Приволжский;51266;Standard;2020-11-29;False;1217;False
459;Ж;67;56+;Волгоград;Южный;44670;Standard;2020-11-30;False;1216;False
460;Ж;29;26-35;Нижний Новгород;Приволжский;48244;Standard;2020-12-01;False;1215;False
461;М;29;26-35;Екатеринбург;Уральский;46650;Standard;2020-12-01;False;1215;False
462;М;23;18-25;Уфа;Приволжский;49323;Standard;2020-12-02;False;1214;False
