Date;Year;Month;Day;Quarter;MonthName;DayName;WeekOfYear;DayOfYear;DayOfWeek;IsWeekend;IsHoliday;IsMonthEnd;IsQuarterEnd;IsYearEnd;Season;YearMonth;YearQuarter
2020-08-20;2020;8;20;Q3;Август;Четверг;34;233;4;False;False;False;False;False;Лето;2020-08;2020-Q3
2020-08-21;2020;8;21;Q3;Август;Пятница;34;234;5;False;False;False;False;False;Лето;2020-08;2020-Q3
2020-08-22;2020;8;22;Q3;Август;Суббота;34;235;6;True;False;False;False;False;Лето;2020-08;2020-Q3
2020-08-23;2020;8;23;Q3;Август;Воскресенье;34;236;7;True;False;False;False;False;Лето;2020-08;2020-Q3
2020-08-24;2020;8;24;Q3;Август;Понедельник;35;237;1;False;False;False;False;False;Лето;2020-08;2020-Q3
2020-08-25;2020;8;25;Q3;Август;Вторник;35;238;2;False;False;False;False;False;Лето;2020-08;2020-Q3
2020-08-26;2020;8;26;Q3;Август;Среда;35;239;3;False;False;False;False;False;Лето;2020-08;2020-Q3
2020-08-27;2020;8;27;Q3;Август;Четверг;35;240;4;False;False;False;False;False;Лето;2020-08;2020-Q3
2020-08-28;2020;8;28;Q3;Август;Пятница;35;241;5;False;False;False;False;False;Лето;2020-08;2020-Q3
2020-08-29;2020;8;29;Q3;Август;Суббота;35;242;6;True;False;False;False;False;Лето;2020-08;2020-Q3
2020-08-30;2020;8;30;Q3;Август;Воскресенье;35;243;7;True;False;False;False;False;Лето;2020-08;2020-Q3
2020-08-31;2020;8;31;Q3;Август;Понедельник;36;244;1;False;False;True;False;False;Лето;2020-08;2020-Q3
2020-09-01;2020;9;1;Q3;Сентябрь;Вторник;36;245;2;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-02;2020;9;2;Q3;Сентябрь;Среда;36;246;3;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-03;2020;9;3;Q3;Сентябрь;Четверг;36;247;4;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-04;2020;9;4;Q3;Сентябрь;Пятница;36;248;5;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-05;2020;9;5;Q3;Сентябрь;Суббота;36;249;6;True;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-06;2020;9;6;Q3;Сентябрь;Воскресенье;36;250;7;True;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-07;2020;9;7;Q3;Сентябрь;Понедельник;37;251;1;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-08;2020;9;8;Q3;Сентябрь;Вторник;37;252;2;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-09;2020;9;9;Q3;Сентябрь;Среда;37;253;3;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-10;2020;9;10;Q3;Сентябрь;Четверг;37;254;4;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-11;2020;9;11;Q3;Сентябрь;Пятница;37;255;5;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-12;2020;9;12;Q3;Сентябрь;Суббота;37;256;6;True;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-13;2020;9;13;Q3;Сентябрь;Воскресенье;37;257;7;True;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-14;2020;9;14;Q3;Сентябрь;Понедельник;38;258;1;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-15;2020;9;15;Q3;Сентябрь;Вторник;38;259;2;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-16;2020;9;16;Q3;Сентябрь;Среда;38;260;3;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-17;2020;9;17;Q3;Сентябрь;Четверг;38;261;4;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-18;2020;9;18;Q3;Сентябрь;Пятница;38;262;5;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-19;2020;9;19;Q3;Сентябрь;Суббота;38;263;6;True;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-20;2020;9;20;Q3;Сентябрь;Воскресенье;38;264;7;True;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-21;2020;9;21;Q3;Сентябрь;Понедельник;39;265;1;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-22;2020;9;22;Q3;Сентябрь;Вторник;39;266;2;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-23;2020;9;23;Q3;Сентябрь;Среда;39;267;3;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-24;2020;9;24;Q3;Сентябрь;Четверг;39;268;4;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-25;2020;9;25;Q3;Сентябрь;Пятница;39;269;5;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-26;2020;9;26;Q3;Сентябрь;Суббота;39;270;6;True;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-27;2020;9;27;Q3;Сентябрь;Воскресенье;39;271;7;True;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-28;2020;9;28;Q3;Сентябрь;Понедельник;40;272;1;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-29;2020;9;29;Q3;Сентябрь;Вторник;40;273;2;False;False;False;False;False;Осень;2020-09;2020-Q3
2020-09-30;2020;9;30;Q3;Сентябрь;Среда;40;274;3;False;False;True;True;False;Осень;2020-09;2020-Q3
2020-10-01;2020;10;1;Q4;Октябрь;Четверг;40;275;4;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-02;2020;10;2;Q4;Октябрь;Пятница;40;276;5;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-03;2020;10;3;Q4;Октябрь;Суббота;40;277;6;True;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-04;2020;10;4;Q4;Октябрь;Воскресенье;40;278;7;True;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-05;2020;10;5;Q4;Октябрь;Понедельник;41;279;1;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-06;2020;10;6;Q4;Октябрь;Вторник;41;280;2;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-07;2020;10;7;Q4;Октябрь;Среда;41;281;3;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-08;2020;10;8;Q4;Октябрь;Четверг;41;282;4;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-09;2020;10;9;Q4;Октябрь;Пятница;41;283;5;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-10;2020;10;10;Q4;Октябрь;Суббота;41;284;6;True;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-11;2020;10;11;Q4;Октябрь;Воскресенье;41;285;7;True;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-12;2020;10;12;Q4;Октябрь;Понедельник;42;286;1;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-13;2020;10;13;Q4;Октябрь;Вторник;42;287;2;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-14;2020;10;14;Q4;Октябрь;Среда;42;288;3;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-15;2020;10;15;Q4;Октябрь;Четверг;42;289;4;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-16;2020;10;16;Q4;Октябрь;Пятница;42;290;5;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-17;2020;10;17;Q4;Октябрь;Суббота;42;291;6;True;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-18;2020;10;18;Q4;Октябрь;Воскресенье;42;292;7;True;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-19;2020;10;19;Q4;Октябрь;Понедельник;43;293;1;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-20;2020;10;20;Q4;Октябрь;Вторник;43;294;2;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-21;2020;10;21;Q4;Октябрь;Среда;43;295;3;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-22;2020;10;22;Q4;Октябрь;Четверг;43;296;4;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-23;2020;10;23;Q4;Октябрь;Пятница;43;297;5;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-24;2020;10;24;Q4;Октябрь;Суббота;43;298;6;True;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-25;2020;10;25;Q4;Октябрь;Воскресенье;43;299;7;True;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-26;2020;10;26;Q4;Октябрь;Понедельник;44;300;1;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-27;2020;10;27;Q4;Октябрь;Вторник;44;301;2;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-28;2020;10;28;Q4;Октябрь;Среда;44;302;3;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-29;2020;10;29;Q4;Октябрь;Четверг;44;303;4;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-30;2020;10;30;Q4;Октябрь;Пятница;44;304;5;False;False;False;False;False;Осень;2020-10;2020-Q4
2020-10-31;2020;10;31;Q4;Октябрь;Суббота;44;305;6;True;False;True;False;False;Осень;2020-10;2020-Q4
2020-11-01;2020;11;1;Q4;Ноябрь;Воскресенье;44;306;7;True;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-02;2020;11;2;Q4;Ноябрь;Понедельник;45;307;1;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-03;2020;11;3;Q4;Ноябрь;Вторник;45;308;2;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-04;2020;11;4;Q4;Ноябрь;Среда;45;309;3;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-05;2020;11;5;Q4;Ноябрь;Четверг;45;310;4;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-06;2020;11;6;Q4;Ноябрь;Пятница;45;311;5;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-07;2020;11;7;Q4;Ноябрь;Суббота;45;312;6;True;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-08;2020;11;8;Q4;Ноябрь;Воскресенье;45;313;7;True;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-09;2020;11;9;Q4;Ноябрь;Понедельник;46;314;1;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-10;2020;11;10;Q4;Ноябрь;Вторник;46;315;2;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-11;2020;11;11;Q4;Ноябрь;Среда;46;316;3;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-12;2020;11;12;Q4;Ноябрь;Четверг;46;317;4;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-13;2020;11;13;Q4;Ноябрь;Пятница;46;318;5;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-14;2020;11;14;Q4;Ноябрь;Суббота;46;319;6;True;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-15;2020;11;15;Q4;Ноябрь;Воскресенье;46;320;7;True;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-16;2020;11;16;Q4;Ноябрь;Понедельник;47;321;1;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-17;2020;11;17;Q4;Ноябрь;Вторник;47;322;2;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-18;2020;11;18;Q4;Ноябрь;Среда;47;323;3;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-19;2020;11;19;Q4;Ноябрь;Четверг;47;324;4;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-20;2020;11;20;Q4;Ноябрь;Пятница;47;325;5;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-21;2020;11;21;Q4;Ноябрь;Суббота;47;326;6;True;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-22;2020;11;22;Q4;Ноябрь;Воскресенье;47;327;7;True;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-23;2020;11;23;Q4;Ноябрь;Понедельник;48;328;1;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-24;2020;11;24;Q4;Ноябрь;Вторник;48;329;2;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-25;2020;11;25;Q4;Ноябрь;Среда;48;330;3;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-26;2020;11;26;Q4;Ноябрь;Четверг;48;331;4;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-27;2020;11;27;Q4;Ноябрь;Пятница;48;332;5;False;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-28;2020;11;28;Q4;Ноябрь;Суббота;48;333;6;True;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-29;2020;11;29;Q4;Ноябрь;Воскресенье;48;334;7;True;False;False;False;False;Осень;2020-11;2020-Q4
2020-11-30;2020;11;30;Q4;Ноябрь;Понедельник;49;335;1;False;False;True;False;False;Осень;2020-11;2020-Q4
2020-12-01;2020;12;1;Q4;Декабрь;Вторник;49;336;2;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-02;2020;12;2;Q4;Декабрь;Среда;49;337;3;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-03;2020;12;3;Q4;Декабрь;Четверг;49;338;4;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-04;2020;12;4;Q4;Декабрь;Пятница;49;339;5;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-05;2020;12;5;Q4;Декабрь;Суббота;49;340;6;True;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-06;2020;12;6;Q4;Декабрь;Воскресенье;49;341;7;True;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-07;2020;12;7;Q4;Декабрь;Понедельник;50;342;1;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-08;2020;12;8;Q4;Декабрь;Вторник;50;343;2;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-09;2020;12;9;Q4;Декабрь;Среда;50;344;3;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-10;2020;12;10;Q4;Декабрь;Четверг;50;345;4;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-11;2020;12;11;Q4;Декабрь;Пятница;50;346;5;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-12;2020;12;12;Q4;Декабрь;Суббота;50;347;6;True;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-13;2020;12;13;Q4;Декабрь;Воскресенье;50;348;7;True;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-14;2020;12;14;Q4;Декабрь;Понедельник;51;349;1;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-15;2020;12;15;Q4;Декабрь;Вторник;51;350;2;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-16;2020;12;16;Q4;Декабрь;Среда;51;351;3;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-17;2020;12;17;Q4;Декабрь;Четверг;51;352;4;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-18;2020;12;18;Q4;Декабрь;Пятница;51;353;5;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-19;2020;12;19;Q4;Декабрь;Суббота;51;354;6;True;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-20;2020;12;20;Q4;Декабрь;Воскресенье;51;355;7;True;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-21;2020;12;21;Q4;Декабрь;Понедельник;52;356;1;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-22;2020;12;22;Q4;Декабрь;Вторник;52;357;2;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-23;2020;12;23;Q4;Декабрь;Среда;52;358;3;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-24;2020;12;24;Q4;Декабрь;Четверг;52;359;4;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-25;2020;12;25;Q4;Декабрь;Пятница;52;360;5;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-26;2020;12;26;Q4;Декабрь;Суббота;52;361;6;True;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-27;2020;12;27;Q4;Декабрь;Воскресенье;52;362;7;True;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-28;2020;12;28;Q4;Декабрь;Понедельник;53;363;1;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-29;2020;12;29;Q4;Декабрь;Вторник;53;364;2;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-30;2020;12;30;Q4;Декабрь;Среда;53;365;3;False;False;False;False;False;Зима;2020-12;2020-Q4
2020-12-31;2020;12;31;Q4;Декабрь;Четверг;53;366;4;False;False;True;True;True;Зима;2020-12;2020-Q4
2021-01-01;2021;1;1;Q1;Январь;Пятница;53;1;5;False;True;False;False;False;Зима;2021-01;2021-Q1
2021-01-02;2021;1;2;Q1;Январь;Суббота;53;2;6;True;True;False;False;False;Зима;2021-01;2021-Q1
2021-01-03;2021;1;3;Q1;Январь;Воскресенье;53;3;7;True;True;False;False;False;Зима;2021-01;2021-Q1
2021-01-04;2021;1;4;Q1;Январь;Понедельник;1;4;1;False;True;False;False;False;Зима;2021-01;2021-Q1
2021-01-05;2021;1;5;Q1;Январь;Вторник;1;5;2;False;True;False;False;False;Зима;2021-01;2021-Q1
2021-01-06;2021;1;6;Q1;Январь;Среда;1;6;3;False;True;False;False;False;Зима;2021-01;2021-Q1
2021-01-07;2021;1;7;Q1;Январь;Четверг;1;7;4;False;True;False;False;False;Зима;2021-01;2021-Q1
2021-01-08;2021;1;8;Q1;Январь;Пятница;1;8;5;False;True;False;False;False;Зима;2021-01;2021-Q1
2021-01-09;2021;1;9;Q1;Январь;Суббота;1;9;6;True;False;False;False;False;Зима;2021-01;2021-Q1
2021-01-10;2021;1;10;Q1;Январь;Воскресенье;1;10;7;True;False;False;False;False;Зима;2021-01;2021-Q1
2021-01-11;2021;1;11;Q1;Январь;Понедельник;2;11;1;False;False;False;False;False;Зима;2021-01;2021-Q1
2021-01-12;2021;1;12;Q1;Январь;Вторник;2;12;2;False;False;False;False;False;Зима;2021-01;2021-Q1
2021-01-13;2021;1;13;Q1;Январь;Среда;2;13;3;False;False;False;False;False;Зима;2021-01;2021-Q1
2021-01-14;2021;1;14;Q1;Январь;Четверг;2;14;4;False;False;False;False;False;Зима;2021-01;2021-Q1
2021-01-15;2021;1;15;Q1;Январь;Пятница;2;15;5;False;False;False;False;False;Зима;2021-01;2021-Q1
2021-01-16;2021;1;16;Q1;Январь;Суббота;2;16;6;True;False;False;False;False;Зима;2021-01;2021-Q1
2021-01-17;2021;1;17;Q1;Январь;Воскресенье;2;17;7;True;False;False;False;False;Зима;2021-01;2021-Q1
2021-01-18;2021;1;18;Q1;Январь;Понедельник;3;18;1;False;False;False;False;False;Зима;2021-01;2021-Q1
