enrollment_id;student_id;course_id;professor_id;semester;year;enrollment_date;letter_grade;grade_points
472;1023;4;17;Fall;2024;2024-08-16;A-;3,7
473;1023;62;40;Fall;2024;2024-08-16;B+;3,3
474;1023;55;7;Fall;2024;2024-08-16;A;4,0
475;1023;58;8;Fall;2024;2024-08-16;B-;2,7
476;1023;6;17;Fall;2024;2024-08-16;B+;3,3
477;1023;62;40;Fall;2024;2024-08-28;C;2,0
478;1023;21;19;Fall;2024;2024-08-28;C+;2,3
479;1023;25;4;Fall;2024;2024-08-28;B+;3,3
480;1023;55;7;Fall;2024;2024-08-28;C;2,0
481;1023;41;30;Fall;2024;2024-08-28;B+;3,3
482;1023;7;1;Fall;2022;2022-08-15;B+;3,3
483;1023;30;28;Fall;2022;2022-08-15;A-;3,7
484;1023;47;22;Fall;2022;2022-08-15;A;4,0
485;1023;62;40;Fall;2022;2022-08-15;B+;3,3
486;1023;40;5;Fall;2022;2022-08-15;B-;2,7
487;1023;12;10;Spring;2022;2022-01-26;B-;2,7
488;1023;32;4;Spring;2022;2022-01-26;B-;2,7
489;1023;40;5;Spring;2022;2022-01-26;C+;2,3
490;1023;39;37;Spring;2022;2022-01-26;C+;2,3
491;1023;52;23;Spring;2022;2022-01-26;A-;3,7
492;1024;40;5;Spring;2022;2022-01-22;A-;3,7
493;1024;23;19;Spring;2022;2022-01-22;A-;3,7
494;1024;11;26;Spring;2022;2022-01-22;A;4,0
495;1024;64;40;Spring;2022;2022-01-22;B+;3,3
496;1024;30;28;Fall;2020;2020-08-23;A;4,0
497;1024;19;27;Fall;2020;2020-08-23;B-;2,7
498;1024;57;24;Fall;2020;2020-08-23;A;4,0
499;1024;21;19;Fall;2020;2020-08-23;B+;3,3
500;1024;59;24;Spring;2024;2024-01-15;B;3,0
501;1024;27;20;Spring;2024;2024-01-15;A-;3,7
502;1024;9;18;Spring;2024;2024-01-15;B+;3,3
503;1024;32;4;Spring;2024;2024-01-15;B+;3,3
504;1024;51;31;Fall;2024;2024-08-22;A;4,0
505;1024;39;37;Fall;2024;2024-08-22;A-;3,7
506;1024;19;27;Fall;2024;2024-08-22;A-;3,7
507;1024;23;19;Fall;2024;2024-08-22;B;3,0
508;1024;42;14;Spring;2021;2021-01-28;C-;1,7
509;1024;53;31;Spring;2021;2021-01-28;B-;2,7
510;1024;30;28;Spring;2021;2021-01-28;B+;3,3
511;1024;13;26;Spring;2021;2021-01-28;C+;2,3
512;1024;24;3;Spring;2024;2024-01-23;C;2,0
513;1024;4;17;Spring;2024;2024-01-23;A-;3,7
514;1024;39;37;Spring;2024;2024-01-23;A;4,0
515;1024;20;11;Spring;2024;2024-01-23;C+;2,3
516;1025;58;8;Spring;2020;2020-01-27;A-;3,7
517;1025;3;33;Spring;2020;2020-01-27;C;2,0
518;1025;2;9;Spring;2020;2020-01-27;B+;3,3
519;1025;4;17;Spring;2020;2020-01-27;A;4,0
520;1025;32;4;Fall;2020;2020-08-27;B+;3,3
521;1025;1;25;Fall;2020;2020-08-27;A-;3,7
522;1025;12;10;Fall;2020;2020-08-27;C+;2,3
523;1025;62;40;Fall;2020;2020-08-27;C+;2,3
524;1025;56;31;Spring;2022;2022-01-23;C;2,0
525;1025;57;24;Spring;2022;2022-01-23;C+;2,3
526;1025;39;37;Spring;2022;2022-01-23;A;4,0
527;1025;22;11;Spring;2022;2022-01-23;C;2,0
528;1025;41;30;Fall;2022;2022-08-18;F;0,0
529;1025;54;31;Fall;2022;2022-08-18;C+;2,3
530;1025;60;8;Fall;2022;2022-08-18;A-;3,7
531;1025;35;13;Fall;2022;2022-08-18;B;3,0
532;1025;36;21;Fall;2023;2023-08-25;C-;1,7
533;1025;2;9;Fall;2023;2023-08-25;F;0,0
534;1025;62;40;Fall;2023;2023-08-25;B;3,0
535;1025;21;19;Fall;2023;2023-08-25;C+;2,3
536;1025;27;20;Fall;2024;2024-08-25;A-;3,7
537;1025;59;24;Fall;2024;2024-08-25;A;4,0
538;1025;15;10;Fall;2024;2024-08-25;A-;3,7
539;1025;4;17;Fall;2024;2024-08-25;C;2,0
540;1025;4;17;Spring;2022;2022-01-30;B-;2,7
541;1025;53;31;Spring;2022;2022-01-30;A-;3,7
542;1025;12;10;Spring;2022;2022-01-30;F;0,0
543;1025;62;40;Spring;2022;2022-01-30;B+;3,3
544;1025;11;26;Fall;2022;2022-08-24;B;3,0
545;1025;3;33;Fall;2022;2022-08-24;F;0,0
546;1025;44;38;Fall;2022;2022-08-24;A-;3,7
547;1025;25;4;Fall;2022;2022-08-24;A-;3,7
548;1027;58;8;Spring;2023;2023-01-18;C+;2,3
549;1027;20;11;Spring;2023;2023-01-18;B-;2,7
550;1027;53;31;Spring;2023;2023-01-18;C+;2,3
551;1027;6;17;Spring;2023;2023-01-18;B;3,0
552;1027;17;27;Spring;2023;2023-01-18;C+;2,3
553;1027;30;28;Spring;2023;2023-01-18;C+;2,3
554;1027;43;30;Fall;2021;2021-08-22;C+;2,3
555;1027;21;19;Fall;2021;2021-08-22;F;0,0
556;1027;22;11;Fall;2021;2021-08-22;C;2,0
557;1027;7;1;Fall;2021;2021-08-22;B;3,0
558;1027;3;33;Fall;2021;2021-08-22;A;4,0
559;1027;13;26;Fall;2021;2021-08-22;A;4,0
560;1027;22;11;Fall;2023;2023-08-24;B;3,0
561;1027;40;5;Fall;2023;2023-08-24;B+;3,3
562;1027;13;26;Fall;2023;2023-08-24;C+;2,3
563;1027;29;36;Fall;2023;2023-08-24;A;4,0
564;1027;41;30;Fall;2023;2023-08-24;B+;3,3
565;1027;35;13;Fall;2023;2023-08-24;C+;2,3
566;1027;26;28;Spring;2020;2020-01-16;C+;2,3
567;1027;57;24;Spring;2020;2020-01-16;C+;2,3
568;1027;59;24;Spring;2020;2020-01-16;A;4,0
569;1027;41;30;Spring;2020;2020-01-16;B+;3,3
570;1027;27;20;Spring;2020;2020-01-16;B;3,0
571;1027;10;26;Spring;2020;2020-01-16;B;3,0
572;1027;29;36;Spring;2021;2021-01-22;C+;2,3
573;1027;27;20;Spring;2021;2021-01-22;C-;1,7
574;1027;56;31;Spring;2021;2021-01-22;C+;2,3
575;1027;55;7;Spring;2021;2021-01-22;C;2,0
576;1027;20;11;Spring;2021;2021-01-22;A-;3,7
577;1027;30;28;Spring;2021;2021-01-22;A;4,0
578;1027;11;26;Fall;2021;2021-08-28;C+;2,3
579;1027;50;31;Fall;2021;2021-08-28;A-;3,7
580;1027;32;4;Fall;2021;2021-08-28;B+;3,3
581;1027;5;17;Fall;2021;2021-08-28;B;3,0
582;1027;40;5;Fall;2021;2021-08-28;A-;3,7
583;1027;47;22;Fall;2021;2021-08-28;A-;3,7
584;1028;64;40;Spring;2020;2020-01-15;D;1,0
585;1028;53;31;Spring;2020;2020-01-15;A-;3,7
586;1028;62;40;Spring;2020;2020-01-15;A-;3,7
587;1028;36;21;Spring;2020;2020-01-15;A-;3,7
588;1028;29;36;Spring;2020;2020-01-15;A;4,0
589;1028;54;31;Spring;2020;2020-01-15;B+;3,3
590;1028;10;26;Spring;2023;2023-01-19;C;2,0
591;1028;60;8;Spring;2023;2023-01-19;A-;3,7
592;1028;37;29;Spring;2023;2023-01-19;B-;2,7
593;1028;40;5;Spring;2023;2023-01-19;A-;3,7
594;1028;7;1;Spring;2023;2023-01-19;B;3,0
595;1028;34;13;Spring;2023;2023-01-19;B+;3,3
596;1028;15;10;Spring;2020;2020-01-28;B;3,0
597;1028;61;24;Spring;2020;2020-01-28;B;3,0
598;1028;26;28;Spring;2020;2020-01-28;A-;3,7
599;1028;56;31;Spring;2020;2020-01-28;C+;2,3
600;1028;19;27;Spring;2020;2020-01-28;C;2,0
601;1028;24;3;Spring;2020;2020-01-28;C;2,0
602;1028;40;5;Fall;2020;2020-08-20;C;2,0
603;1028;59;24;Fall;2020;2020-08-20;C+;2,3
604;1028;38;13;Fall;2020;2020-08-20;B+;3,3
605;1028;28;28;Fall;2020;2020-08-20;B;3,0
606;1028;57;24;Fall;2020;2020-08-20;C+;2,3
607;1028;47;22;Fall;2020;2020-08-20;B+;3,3
608;1030;44;38;Fall;2022;2022-08-25;C+;2,3
609;1030;35;13;Fall;2022;2022-08-25;A-;3,7
610;1030;6;17;Fall;2022;2022-08-25;B+;3,3
611;1030;10;26;Fall;2021;2021-08-29;C+;2,3
612;1030;24;3;Fall;2021;2021-08-29;B+;3,3
613;1030;53;31;Fall;2021;2021-08-29;A;4,0
614;1030;3;33;Spring;2023;2023-01-25;B;3,0
615;1030;43;30;Spring;2023;2023-01-25;B+;3,3
616;1030;60;8;Spring;2023;2023-01-25;C+;2,3
617;1030;18;19;Spring;2020;2020-01-18;A;4,0
618;1030;30;28;Spring;2020;2020-01-18;B-;2,7
619;1030;46;6;Spring;2020;2020-01-18;B-;2,7
620;1031;21;19;Fall;2024;2024-08-30;D;1,0
621;1031;10;26;Fall;2024;2024-08-30;B;3,0
622;1031;28;28;Fall;2024;2024-08-30;A-;3,7
623;1031;60;8;Fall;2023;2023-08-20;B-;2,7
624;1031;34;13;Fall;2023;2023-08-20;B;3,0
625;1031;63;40;Fall;2023;2023-08-20;A;4,0
626;1031;7;1;Spring;2022;2022-01-24;B;3,0
627;1031;22;11;Spring;2022;2022-01-24;A-;3,7
628;1031;4;17;Spring;2022;2022-01-24;C+;2,3
629;1031;46;6;Fall;2023;2023-08-22;C+;2,3
630;1031;23;19;Fall;2023;2023-08-22;B;3,0
631;1031;59;24;Fall;2023;2023-08-22;A-;3,7
632;1031;7;1;Fall;2021;2021-08-22;C+;2,3
633;1031;58;8;Fall;2021;2021-08-22;C+;2,3
634;1031;16;10;Fall;2021;2021-08-22;C+;2,3
635;1031;19;27;Spring;2024;2024-01-16;A;4,0
636;1031;15;10;Spring;2024;2024-01-16;B+;3,3
637;1031;51;31;Spring;2024;2024-01-16;B;3,0
638;1031;9;18;Fall;2021;2021-08-22;B;3,0
639;1031;18;19;Fall;2021;2021-08-22;B+;3,3
640;1031;42;14;Fall;2021;2021-08-22;A-;3,7
641;1033;17;27;Fall;2024;2024-08-30;B-;2,7
642;1033;8;1;Fall;2024;2024-08-30;B+;3,3
643;1033;56;31;Fall;2024;2024-08-30;C+;2,3
644;1033;59;24;Spring;2024;2024-01-30;B-;2,7
645;1033;30;28;Spring;2024;2024-01-30;B;3,0
646;1033;5;17;Spring;2024;2024-01-30;C;2,0
647;1033;14;2;Fall;2022;2022-08-24;B;3,0
648;1033;13;26;Fall;2022;2022-08-24;C-;1,7
649;1033;44;38;Fall;2022;2022-08-24;B-;2,7
650;1033;8;1;Spring;2020;2020-01-17;A;4,0
651;1033;14;2;Spring;2020;2020-01-17;C;2,0
652;1033;35;13;Spring;2020;2020-01-17;A;4,0
653;1033;2;9;Spring;2021;2021-01-24;A;4,0
654;1033;18;19;Spring;2021;2021-01-24;C+;2,3
655;1033;57;24;Spring;2021;2021-01-24;A;4,0
656;1033;48;38;Spring;2023;2023-01-15;A-;3,7
657;1033;34;13;Spring;2023;2023-01-15;B;3,0
658;1033;1;25;Spring;2023;2023-01-15;A;4,0
659;1034;38;13;Fall;2020;2020-08-25;C+;2,3
660;1034;42;14;Fall;2020;2020-08-25;A-;3,7
661;1034;17;27;Fall;2020;2020-08-25;A;4,0
662;1034;21;19;Spring;2023;2023-01-18;B-;2,7
663;1034;13;26;Spring;2023;2023-01-18;B+;3,3
664;1034;10;26;Spring;2023;2023-01-18;B-;2,7
665;1034;46;6;Fall;2022;2022-08-17;B-;2,7
666;1034;8;1;Fall;2022;2022-08-17;B+;3,3
667;1034;43;30;Fall;2022;2022-08-17;B;3,0
668;1035;34;13;Fall;2024;2024-08-27;A;4,0
669;1035;22;11;Fall;2024;2024-08-27;C+;2,3
670;1035;25;4;Fall;2024;2024-08-27;B+;3,3
671;1035;31;20;Fall;2024;2024-08-27;A;4,0
672;1035;18;19;Fall;2024;2024-08-27;D;1,0
673;1035;37;29;Fall;2024;2024-08-27;B+;3,3
674;1035;47;22;Spring;2022;2022-01-17;B+;3,3
675;1035;49;7;Spring;2022;2022-01-17;A;4,0
676;1035;12;10;Spring;2022;2022-01-17;F;0,0
677;1035;28;28;Spring;2022;2022-01-17;B-;2,7
678;1035;38;13;Spring;2022;2022-01-17;B-;2,7
679;1035;56;31;Spring;2022;2022-01-17;B+;3,3
680;1035;30;28;Fall;2023;2023-08-24;A;4,0
681;1035;29;36;Fall;2023;2023-08-24;C;2,0
682;1035;45;30;Fall;2023;2023-08-24;A;4,0
683;1035;20;11;Fall;2023;2023-08-24;A-;3,7
684;1035;2;9;Fall;2023;2023-08-24;F;0,0
685;1035;15;10;Fall;2023;2023-08-24;B+;3,3
686;1035;8;1;Fall;2021;2021-08-15;A-;3,7
687;1035;17;27;Fall;2021;2021-08-15;B;3,0
688;1035;53;31;Fall;2021;2021-08-15;F;0,0
689;1035;56;31;Fall;2021;2021-08-15;B;3,0
690;1035;22;11;Fall;2021;2021-08-15;A;4,0
691;1035;26;28;Fall;2021;2021-08-15;B-;2,7
692;1035;47;22;Fall;2023;2023-08-28;C-;1,7
693;1035;29;36;Fall;2023;2023-08-28;C;2,0
694;1035;33;13;Fall;2023;2023-08-28;B+;3,3
695;1035;43;30;Fall;2023;2023-08-28;B;3,0
696;1035;64;40;Fall;2023;2023-08-28;A-;3,7
697;1035;45;30;Fall;2023;2023-08-28;B;3,0
698;1035;47;22;Fall;2021;2021-08-26;C;2,0
699;1035;16;10;Fall;2021;2021-08-26;B-;2,7
700;1035;44;38;Fall;2021;2021-08-26;B+;3,3
701;1035;41;30;Fall;2021;2021-08-26;C+;2,3
702;1035;34;13;Fall;2021;2021-08-26;B-;2,7
703;1035;1;25;Fall;2021;2021-08-26;B;3,0
704;1035;8;1;Spring;2022;2022-01-19;C+;2,3
705;1035;5;17;Spring;2022;2022-01-19;D;1,0
706;1035;53;31;Spring;2022;2022-01-19;C;2,0
707;1035;21;19;Spring;2022;2022-01-19;A;4,0
708;1035;33;13;Spring;2022;2022-01-19;C;2,0
709;1035;57;24;Spring;2022;2022-01-19;B+;3,3
710;1037;58;8;Fall;2020;2020-08-27;B+;3,3
711;1037;3;33;Fall;2020;2020-08-27;A-;3,7
712;1037;22;11;Fall;2020;2020-08-27;B-;2,7
713;1037;42;14;Fall;2020;2020-08-27;B;3,0
714;1037;64;40;Fall;2020;2020-08-27;B;3,0
715;1037;41;30;Fall;2020;2020-08-27;A-;3,7
716;1037;35;13;Spring;2023;2023-01-24;A;4,0
717;1037;30;28;Spring;2023;2023-01-24;A;4,0
718;1037;22;11;Spring;2023;2023-01-24;B+;3,3
719;1037;37;29;Spring;2023;2023-01-24;A;4,0
720;1037;17;27;Spring;2023;2023-01-24;C+;2,3
721;1037;47;22;Spring;2023;2023-01-24;C;2,0
722;1037;63;40;Fall;2021;2021-08-29;B+;3,3
723;1037;53;31;Fall;2021;2021-08-29;B;3,0
724;1037;48;38;Fall;2021;2021-08-29;C+;2,3
725;1037;12;10;Fall;2021;2021-08-29;A-;3,7
726;1037;40;5;Fall;2021;2021-08-29;A;4,0
727;1037;41;30;Fall;2021;2021-08-29;B+;3,3
728;1037;26;28;Spring;2021;2021-01-15;A-;3,7
729;1037;9;18;Spring;2021;2021-01-15;B;3,0
730;1037;44;38;Spring;2021;2021-01-15;B;3,0
731;1037;38;13;Spring;2021;2021-01-15;B+;3,3
732;1037;31;20;Spring;2021;2021-01-15;C+;2,3
733;1037;53;31;Spring;2021;2021-01-15;A-;3,7
734;1037;48;38;Spring;2024;2024-01-15;D;1,0
735;1037;2;9;Spring;2024;2024-01-15;B+;3,3
736;1037;53;31;Spring;2024;2024-01-15;B+;3,3
737;1037;33;13;Spring;2024;2024-01-15;B;3,0
738;1037;42;14;Spring;2024;2024-01-15;B-;2,7
739;1037;11;26;Spring;2024;2024-01-15;B+;3,3
740;1037;31;20;Fall;2022;2022-08-26;B+;3,3
741;1037;39;37;Fall;2022;2022-08-26;C+;2,3
742;1037;22;11;Fall;2022;2022-08-26;A;4,0
743;1037;23;19;Fall;2022;2022-08-26;C;2,0
744;1037;21;19;Fall;2022;2022-08-26;A-;3,7
745;1037;4;17;Fall;2022;2022-08-26;B+;3,3
746;1037;62;40;Spring;2021;2021-01-18;B-;2,7
747;1037;10;26;Spring;2021;2021-01-18;C;2,0
748;1037;32;4;Spring;2021;2021-01-18;A-;3,7
749;1037;49;7;Spring;2021;2021-01-18;B-;2,7
750;1037;20;11;Spring;2021;2021-01-18;A;4,0
751;1037;15;10;Spring;2021;2021-01-18;B+;3,3
752;1038;44;38;Spring;2023;2023-01-15;A;4,0
753;1038;21;19;Spring;2023;2023-01-15;A-;3,7
754;1038;47;22;Spring;2023;2023-01-15;B+;3,3
755;1038;16;10;Fall;2020;2020-08-28;C;2,0
756;1038;23;19;Fall;2020;2020-08-28;B+;3,3
757;1038;59;24;Fall;2020;2020-08-28;A;4,0
758;1038;10;26;Spring;2021;2021-01-22;C-;1,7
759;1038;56;31;Spring;2021;2021-01-22;C;2,0
760;1038;48;38;Spring;2021;2021-01-22;C+;2,3
761;1039;6;17;Spring;2024;2024-01-16;C+;2,3
762;1039;63;40;Spring;2024;2024-01-16;C+;2,3
763;1039;7;1;Spring;2024;2024-01-16;B;3,0
764;1039;43;30;Spring;2024;2024-01-16;A;4,0
765;1039;36;21;Spring;2024;2024-01-16;B+;3,3
766;1039;19;27;Spring;2024;2024-01-16;C+;2,3
767;1039;63;40;Fall;2024;2024-08-22;B+;3,3
768;1039;55;7;Fall;2024;2024-08-22;A-;3,7
769;1039;58;8;Fall;2024;2024-08-22;C+;2,3
770;1039;5;17;Fall;2024;2024-08-22;B;3,0
771;1039;35;13;Fall;2024;2024-08-22;B+;3,3
772;1039;33;13;Fall;2024;2024-08-22;B+;3,3
773;1039;3;33;Fall;2020;2020-08-19;F;0,0
774;1039;22;11;Fall;2020;2020-08-19;C+;2,3
775;1039;23;19;Fall;2020;2020-08-19;A-;3,7
776;1039;25;4;Fall;2020;2020-08-19;A-;3,7
777;1039;54;31;Fall;2020;2020-08-19;B+;3,3
778;1039;50;31;Fall;2020;2020-08-19;B;3,0
779;1039;48;38;Fall;2020;2020-08-20;B;3,0
780;1039;59;24;Fall;2020;2020-08-20;C;2,0
781;1039;41;30;Fall;2020;2020-08-20;A;4,0
782;1039;25;4;Fall;2020;2020-08-20;A;4,0
783;1039;46;6;Fall;2020;2020-08-20;B+;3,3
784;1039;34;13;Fall;2020;2020-08-20;A-;3,7
785;1039;23;19;Fall;2022;2022-08-29;C+;2,3
786;1039;24;3;Fall;2022;2022-08-29;A;4,0
787;1039;16;10;Fall;2022;2022-08-29;A;4,0
788;1039;35;13;Fall;2022;2022-08-29;B;3,0
789;1039;8;1;Fall;2022;2022-08-29;C-;1,7
790;1039;46;6;Fall;2022;2022-08-29;A-;3,7
791;1039;3;33;Fall;2023;2023-08-25;A;4,0
792;1039;14;2;Fall;2023;2023-08-25;A-;3,7
793;1039;29;36;Fall;2023;2023-08-25;C-;1,7
794;1039;19;27;Fall;2023;2023-08-25;C;2,0
795;1039;37;29;Fall;2023;2023-08-25;A;4,0
796;1039;6;17;Fall;2023;2023-08-25;C+;2,3
797;1039;58;8;Spring;2023;2023-01-23;A;4,0
798;1039;49;7;Spring;2023;2023-01-23;B;3,0
799;1039;22;11;Spring;2023;2023-01-23;A;4,0
800;1039;64;40;Spring;2023;2023-01-23;B+;3,3
801;1039;52;23;Spring;2023;2023-01-23;C;2,0
802;1039;32;4;Spring;2023;2023-01-23;B+;3,3
803;1040;27;20;Spring;2021;2021-01-16;B+;3,3
804;1040;49;7;Spring;2021;2021-01-16;D;1,0
805;1040;17;27;Spring;2021;2021-01-16;A-;3,7
806;1040;31;20;Spring;2021;2021-01-16;A;4,0
807;1040;36;21;Fall;2021;2021-08-19;C-;1,7
808;1040;20;11;Fall;2021;2021-08-19;C+;2,3
809;1040;32;4;Fall;2021;2021-08-19;B;3,0
810;1040;9;18;Fall;2021;2021-08-19;B-;2,7
811;1040;50;31;Fall;2021;2021-08-17;D;1,0
812;1040;42;14;Fall;2021;2021-08-17;C;2,0
813;1040;21;19;Fall;2021;2021-08-17;A-;3,7
814;1040;31;20;Fall;2021;2021-08-17;B-;2,7
815;1040;42;14;Spring;2023;2023-01-30;A;4,0
816;1040;36;21;Spring;2023;2023-01-30;A-;3,7
817;1040;41;30;Spring;2023;2023-01-30;B-;2,7
818;1040;63;40;Spring;2023;2023-01-30;B;3,0
819;1040;44;38;Spring;2024;2024-01-16;A-;3,7
820;1040;23;19;Spring;2024;2024-01-16;B+;3,3
821;1040;3;33;Spring;2024;2024-01-16;D;1,0
822;1040;8;1;Spring;2024;2024-01-16;B+;3,3
823;1040;25;4;Fall;2020;2020-08-25;B+;3,3
824;1040;59;24;Fall;2020;2020-08-25;A-;3,7
825;1040;1;25;Fall;2020;2020-08-25;B+;3,3
826;1040;39;37;Fall;2020;2020-08-25;B;3,0
827;1040;19;27;Fall;2022;2022-08-21;C-;1,7
828;1040;34;13;Fall;2022;2022-08-21;C;2,0
829;1040;14;2;Fall;2022;2022-08-21;B+;3,3
830;1040;57;24;Fall;2022;2022-08-21;C;2,0
831;1041;40;5;Spring;2021;2021-01-15;C+;2,3
832;1041;18;19;Spring;2021;2021-01-15;C+;2,3
833;1041;53;31;Spring;2021;2021-01-15;A;4,0
834;1041;50;31;Spring;2021;2021-01-15;B+;3,3
835;1041;8;1;Spring;2021;2021-01-15;B;3,0
836;1041;19;27;Spring;2021;2021-01-15;B;3,0
837;1041;35;13;Fall;2022;2022-08-23;A;4,0
838;1041;31;20;Fall;2022;2022-08-23;D;1,0
839;1041;33;13;Fall;2022;2022-08-23;D;1,0
840;1041;26;28;Fall;2022;2022-08-23;B;3,0
841;1041;19;27;Fall;2022;2022-08-23;C;2,0
842;1041;39;37;Fall;2022;2022-08-23;A-;3,7
843;1041;56;31;Fall;2021;2021-08-21;C;2,0
844;1041;31;20;Fall;2021;2021-08-21;B;3,0
845;1041;45;30;Fall;2021;2021-08-21;A;4,0
846;1041;35;13;Fall;2021;2021-08-21;A;4,0
847;1041;42;14;Fall;2021;2021-08-21;B+;3,3
848;1041;20;11;Fall;2021;2021-08-21;B-;2,7
849;1041;4;17;Fall;2024;2024-08-23;A-;3,7
850;1041;62;40;Fall;2024;2024-08-23;A-;3,7
851;1041;49;7;Fall;2024;2024-08-23;A-;3,7
852;1041;44;38;Fall;2024;2024-08-23;A-;3,7
853;1041;3;33;Fall;2024;2024-08-23;A;4,0
854;1041;54;31;Fall;2024;2024-08-23;C;2,0
855;1041;7;1;Spring;2024;2024-01-21;A;4,0
856;1041;16;10;Spring;2024;2024-01-21;A-;3,7
857;1041;50;31;Spring;2024;2024-01-21;A-;3,7
858;1041;48;38;Spring;2024;2024-01-21;D;1,0
859;1041;20;11;Spring;2024;2024-01-21;B+;3,3
860;1041;26;28;Spring;2024;2024-01-21;A-;3,7
861;1041;3;33;Fall;2024;2024-08-15;B+;3,3
862;1041;61;24;Fall;2024;2024-08-15;C-;1,7
863;1041;62;40;Fall;2024;2024-08-15;A-;3,7
864;1041;14;2;Fall;2024;2024-08-15;B;3,0
865;1041;58;8;Fall;2024;2024-08-15;A;4,0
866;1041;5;17;Fall;2024;2024-08-15;D;1,0
867;1041;31;20;Fall;2020;2020-08-15;B-;2,7
868;1041;8;1;Fall;2020;2020-08-15;B;3,0
869;1041;61;24;Fall;2020;2020-08-15;B-;2,7
870;1041;25;4;Fall;2020;2020-08-15;B;3,0
871;1041;64;40;Fall;2020;2020-08-15;D;1,0
872;1041;58;8;Fall;2020;2020-08-15;A;4,0
873;1041;40;5;Spring;2021;2021-01-15;C;2,0
874;1041;41;30;Spring;2021;2021-01-15;F;0,0
875;1041;46;6;Spring;2021;2021-01-15;D;1,0
876;1041;27;20;Spring;2021;2021-01-15;C+;2,3
877;1041;8;1;Spring;2021;2021-01-15;B-;2,7
878;1041;38;13;Spring;2021;2021-01-15;B-;2,7
879;1043;27;20;Spring;2021;2021-01-18;B;3,0
880;1043;13;26;Spring;2021;2021-01-18;A;4,0
881;1043;56;31;Spring;2021;2021-01-18;A;4,0
882;1043;36;21;Spring;2021;2021-01-18;C+;2,3
883;1043;28;28;Spring;2021;2021-01-18;A;4,0
884;1043;53;31;Spring;2021;2021-01-18;B;3,0
885;1043;64;40;Spring;2024;2024-01-26;C-;1,7
886;1043;24;3;Spring;2024;2024-01-26;B-;2,7
887;1043;37;29;Spring;2024;2024-01-26;B;3,0
888;1043;31;20;Spring;2024;2024-01-26;B-;2,7
889;1043;63;40;Spring;2024;2024-01-26;B+;3,3
890;1043;53;31;Spring;2024;2024-01-26;B+;3,3
891;1043;56;31;Spring;2022;2022-01-19;B-;2,7
892;1043;27;20;Spring;2022;2022-01-19;B-;2,7
893;1043;14;2;Spring;2022;2022-01-19;A;4,0
894;1043;41;30;Spring;2022;2022-01-19;C-;1,7
895;1043;46;6;Spring;2022;2022-01-19;A-;3,7
896;1043;53;31;Spring;2022;2022-01-19;A;4,0
897;1043;52;23;Fall;2021;2021-08-18;B+;3,3
898;1043;62;40;Fall;2021;2021-08-18;C-;1,7
899;1043;37;29;Fall;2021;2021-08-18;A;4,0
900;1043;30;28;Fall;2021;2021-08-18;C;2,0
901;1043;33;13;Fall;2021;2021-08-18;A;4,0
902;1043;29;36;Fall;2021;2021-08-18;F;0,0
903;1043;14;2;Spring;2024;2024-01-15;B-;2,7
904;1043;62;40;Spring;2024;2024-01-15;A-;3,7
905;1043;30;28;Spring;2024;2024-01-15;D;1,0
906;1043;41;30;Spring;2024;2024-01-15;B;3,0
907;1043;31;20;Spring;2024;2024-01-15;B+;3,3
908;1043;7;1;Spring;2024;2024-01-15;A-;3,7
909;1044;29;36;Spring;2020;2020-01-29;C;2,0
910;1044;15;10;Spring;2020;2020-01-29;B-;2,7
911;1044;45;30;Spring;2020;2020-01-29;B;3,0
912;1044;31;20;Spring;2020;2020-01-29;B;3,0
913;1044;10;26;Spring;2020;2020-01-29;A-;3,7
914;1044;40;5;Spring;2020;2020-01-29;A;4,0
915;1044;35;13;Fall;2022;2022-08-27;B+;3,3
916;1044;60;8;Fall;2022;2022-08-27;B-;2,7
917;1044;64;40;Fall;2022;2022-08-27;A;4,0
918;1044;49;7;Fall;2022;2022-08-27;C+;2,3
919;1044;13;26;Fall;2022;2022-08-27;B;3,0
920;1044;38;13;Fall;2022;2022-08-27;C+;2,3
921;1044;61;24;Fall;2022;2022-08-15;A-;3,7
922;1044;50;31;Fall;2022;2022-08-15;A;4,0
923;1044;31;20;Fall;2022;2022-08-15;A-;3,7
924;1044;19;27;Fall;2022;2022-08-15;A-;3,7
925;1044;47;22;Fall;2022;2022-08-15;C;2,0
926;1044;37;29;Fall;2022;2022-08-15;C;2,0
927;1044;11;26;Spring;2024;2024-01-18;A;4,0
928;1044;49;7;Spring;2024;2024-01-18;C-;1,7
929;1044;14;2;Spring;2024;2024-01-18;A;4,0
930;1044;38;13;Spring;2024;2024-01-18;B-;2,7
931;1044;46;6;Spring;2024;2024-01-18;D;1,0
932;1044;50;31;Spring;2024;2024-01-18;A-;3,7
933;1045;32;4;Fall;2023;2023-08-16;C;2,0
934;1045;39;37;Fall;2023;2023-08-16;B-;2,7
935;1045;5;17;Fall;2023;2023-08-16;B-;2,7
936;1045;49;7;Fall;2023;2023-08-16;A-;3,7
937;1045;38;13;Spring;2020;2020-01-18;B+;3,3
938;1045;42;14;Spring;2020;2020-01-18;B;3,0
939;1045;30;28;Spring;2020;2020-01-18;B-;2,7
940;1045;23;19;Spring;2020;2020-01-18;B-;2,7
941;1045;58;8;Spring;2020;2020-01-23;A-;3,7
942;1045;47;22;Spring;2020;2020-01-23;B;3,0
