user_id;test_group;converted;order_amount;age_group;gender;city;device_type;traffic_source
10475;A;1;1964.76;36-45;M;Москва;desktop;organic
10476;A;1;2251.77;26-35;M;СПб;mobile;direct
10477;A;1;1566.16;46+;F;СПб;desktop;social
10478;A;1;3167.6;36-45;M;Другие;desktop;direct
10479;A;1;5955.74;36-45;F;Москва;mobile;organic
10480;A;1;3517.88;46+;M;Другие;mobile;direct
10481;A;1;2471.8;36-45;F;Екатеринбург;mobile;organic
10482;A;1;3850.12;18-25;M;Другие;desktop;organic
10483;A;1;2635.0;26-35;M;Екатеринбург;desktop;paid
10484;A;1;5227.01;26-35;F;Другие;desktop;organic
10485;A;1;3109.14;18-25;M;Другие;desktop;organic
10486;A;1;2836.53;26-35;M;Москва;desktop;organic
10487;A;1;1178.09;36-45;M;СПб;desktop;direct
10488;A;1;2091.32;26-35;M;Москва;desktop;organic
10489;A;1;6520.64;18-25;F;Другие;mobile;organic
10490;A;1;3626.0;36-45;M;Москва;desktop;social
10491;A;1;3477.23;18-25;F;Другие;desktop;organic
10492;A;1;3226.44;26-35;F;СПб;desktop;organic
10493;A;1;3452.29;46+;F;Москва;desktop;paid
10494;A;1;1486.62;26-35;F;Другие;desktop;organic
10495;A;1;6336.54;18-25;M;Екатеринбург;desktop;social
10496;A;1;2177.56;18-25;F;Москва;mobile;organic
10497;A;1;2558.13;46+;M;Екатеринбург;desktop;organic
10498;A;1;3178.15;18-25;M;СПб;desktop;paid
10499;A;1;2143.64;46+;F;Екатеринбург;mobile;paid
10500;A;1;4675.59;36-45;F;Екатеринбург;mobile;paid
10501;A;1;1300.88;36-45;F;Москва;mobile;direct
10502;A;1;3111.91;26-35;F;Другие;mobile;organic
10503;A;1;3574.88;26-35;F;Другие;mobile;organic
10504;A;1;3442.3;26-35;F;СПб;desktop;direct
10505;A;1;6976.57;46+;F;Другие;mobile;paid
10506;A;1;2812.02;18-25;F;СПб;mobile;organic
10507;A;1;4217.59;26-35;F;Москва;mobile;organic
10508;A;1;6073.18;26-35;M;Москва;desktop;organic
10509;A;1;5597.57;26-35;M;Москва;desktop;organic
10510;A;1;2829.46;26-35;F;Другие;desktop;direct
10511;A;1;4137.08;26-35;M;Другие;mobile;direct
10512;A;1;5155.39;26-35;M;Другие;desktop;paid
10513;A;1;3029.29;18-25;M;Екатеринбург;mobile;organic
10514;A;1;2605.58;36-45;M;Другие;desktop;paid
10515;A;1;3128.46;36-45;F;Москва;mobile;organic
10516;A;1;3903.91;18-25;M;Другие;desktop;direct
10517;A;1;2149.51;36-45;M;Москва;tablet;direct
10518;A;1;2626.64;46+;M;Москва;desktop;paid
10519;A;1;4937.01;36-45;M;Екатеринбург;desktop;direct
10520;A;1;7049.88;36-45;M;Другие;mobile;direct
10521;A;1;3074.23;26-35;F;Москва;mobile;organic
10522;A;1;3827.43;36-45;M;Москва;mobile;social
10523;A;1;2089.02;26-35;M;Екатеринбург;desktop;organic
10524;A;1;2425.39;46+;F;Москва;desktop;paid
10525;A;1;3787.15;26-35;M;Другие;tablet;organic
10526;A;1;1368.19;18-25;F;Москва;desktop;paid
10527;A;1;3312.86;26-35;F;Другие;desktop;paid
10528;A;1;3822.0;18-25;M;Екатеринбург;mobile;organic
10529;A;1;3591.16;46+;M;Екатеринбург;mobile;organic
10530;A;1;3432.3;46+;F;Другие;desktop;organic
10531;A;1;2059.96;26-35;M;Москва;mobile;paid
10532;A;1;4015.29;36-45;M;Другие;mobile;organic
10533;A;1;1889.71;26-35;F;СПб;mobile;direct
10534;A;1;9071.64;26-35;F;Москва;mobile;direct
10535;A;1;5334.51;18-25;M;СПб;desktop;direct
10536;A;1;3145.9;46+;M;СПб;desktop;direct
10537;A;1;4919.7;36-45;M;Другие;mobile;social
10538;A;1;2840.62;36-45;F;Другие;mobile;paid
10539;A;1;2041.98;26-35;M;Другие;desktop;paid
10540;A;1;3975.74;18-25;F;Москва;mobile;social
10541;A;1;5161.73;36-45;F;Другие;mobile;direct
10542;A;1;896.43;26-35;F;Другие;desktop;social
10543;A;1;3862.24;18-25;F;Другие;desktop;paid
10544;A;1;2873.26;36-45;F;Другие;mobile;paid
10545;A;1;1751.09;18-25;F;Другие;desktop;organic
10546;A;1;5031.4;26-35;F;Другие;mobile;organic
10547;A;1;1449.15;18-25;F;СПб;mobile;direct
10548;A;1;4379.14;36-45;F;Москва;mobile;social
10549;A;1;3408.8;36-45;M;СПб;mobile;organic
10550;A;1;1835.42;18-25;M;Москва;desktop;organic
10551;A;1;757.16;26-35;F;Екатеринбург;mobile;direct
10552;A;1;6035.65;36-45;M;Москва;desktop;paid
10553;A;1;3022.89;18-25;F;Другие;desktop;paid
10554;A;1;2502.99;26-35;F;СПб;mobile;direct
10555;A;1;1669.22;46+;M;СПб;mobile;organic
10556;A;1;4010.98;46+;M;Москва;mobile;organic
10557;A;1;3399.33;46+;F;СПб;mobile;direct
10558;A;1;6990.5;26-35;M;Другие;desktop;organic
10559;A;1;1908.74;26-35;F;Другие;desktop;organic
10560;A;1;3719.0;18-25;F;Другие;mobile;organic
10561;A;1;2260.28;18-25;F;Екатеринбург;mobile;organic
10562;A;1;2478.04;26-35;M;Москва;mobile;organic
10563;A;1;2318.59;26-35;M;Другие;desktop;organic
10564;A;1;7892.96;18-25;F;Москва;mobile;organic
10565;A;1;1790.12;36-45;M;Москва;mobile;organic
10566;A;0;0.0;26-35;M;Другие;mobile;paid
10567;A;0;0.0;26-35;F;Другие;desktop;organic
10568;A;0;0.0;46+;F;Другие;mobile;organic
10569;A;0;0.0;18-25;F;Другие;mobile;direct
10570;A;0;0.0;26-35;M;Другие;mobile;direct
10571;A;0;0.0;18-25;F;Другие;mobile;organic
10572;A;0;0.0;26-35;M;Москва;desktop;paid
10573;A;0;0.0;36-45;M;СПб;mobile;paid
10574;A;0;0.0;36-45;F;Другие;desktop;paid
10575;A;0;0.0;18-25;M;СПб;desktop;organic
10576;A;0;0.0;18-25;M;СПб;desktop;direct
10577;A;0;0.0;46+;M;СПб;desktop;organic
10578;A;0;0.0;18-25;F;Москва;tablet;paid
10579;A;0;0.0;26-35;F;Екатеринбург;mobile;organic
10580;A;0;0.0;18-25;F;Москва;mobile;paid
10581;A;0;0.0;36-45;F;Москва;mobile;direct
10582;A;0;0.0;36-45;M;СПб;mobile;social
10583;A;0;0.0;36-45;F;Другие;desktop;direct
10584;A;0;0.0;36-45;M;Москва;desktop;direct
10585;A;0;0.0;18-25;F;Екатеринбург;mobile;direct
10586;A;0;0.0;26-35;M;Москва;mobile;paid
10587;A;0;0.0;46+;M;Екатеринбург;tablet;social
10588;A;0;0.0;26-35;F;Москва;mobile;paid
10589;A;0;0.0;26-35;M;Другие;mobile;direct
10590;A;0;0.0;18-25;F;СПб;desktop;paid
10591;A;0;0.0;18-25;M;Москва;desktop;direct
10592;A;0;0.0;36-45;M;СПб;mobile;paid
10593;A;0;0.0;26-35;M;Другие;mobile;direct
10594;A;0;0.0;26-35;M;СПб;mobile;direct
10595;A;0;0.0;36-45;F;СПб;desktop;organic
10596;A;0;0.0;26-35;M;Другие;desktop;organic
10597;A;0;0.0;46+;F;Другие;desktop;direct
10598;A;0;0.0;26-35;M;Москва;mobile;paid
10599;A;0;0.0;36-45;M;Другие;tablet;direct
10600;A;0;0.0;26-35;F;Екатеринбург;mobile;social
10601;A;0;0.0;26-35;F;Москва;mobile;direct
10602;A;0;0.0;36-45;M;Екатеринбург;desktop;organic
10603;A;0;0.0;26-35;F;Другие;mobile;direct
10604;A;0;0.0;26-35;F;Москва;mobile;organic
10605;A;0;0.0;26-35;M;Другие;mobile;paid
10606;A;0;0.0;18-25;F;Другие;desktop;organic
10607;A;0;0.0;36-45;M;Екатеринбург;desktop;paid
10608;A;0;0.0;26-35;M;Другие;desktop;organic
10609;A;0;0.0;46+;F;Другие;tablet;organic
10610;A;0;0.0;18-25;M;СПб;mobile;social
10611;A;0;0.0;26-35;F;Другие;mobile;social
10612;A;0;0.0;26-35;M;Екатеринбург;tablet;direct
10613;A;0;0.0;36-45;M;Другие;desktop;organic
10614;A;0;0.0;26-35;M;СПб;desktop;social
10615;A;0;0.0;26-35;M;Другие;mobile;direct
10616;A;0;0.0;26-35;M;Москва;desktop;direct
10617;A;0;0.0;26-35;M;Москва;desktop;organic
10618;A;0;0.0;18-25;M;СПб;desktop;paid
10619;A;0;0.0;46+;F;Другие;tablet;social
10620;A;0;0.0;36-45;M;Другие;mobile;direct
10621;A;0;0.0;26-35;F;Москва;desktop;direct
10622;A;0;0.0;26-35;M;СПб;mobile;paid
10623;A;0;0.0;36-45;F;Екатеринбург;mobile;organic
10624;A;0;0.0;46+;M;Екатеринбург;mobile;paid
10625;A;0;0.0;26-35;M;Другие;desktop;paid
10626;A;0;0.0;26-35;F;Москва;mobile;organic
10627;A;0;0.0;46+;F;СПб;mobile;organic
10628;A;0;0.0;46+;M;Москва;mobile;organic
10629;A;0;0.0;36-45;M;СПб;mobile;paid
10630;A;0;0.0;36-45;M;СПб;desktop;paid
10631;A;0;0.0;26-35;F;СПб;desktop;paid
10632;A;0;0.0;26-35;F;Москва;mobile;organic
10633;A;0;0.0;36-45;M;Екатеринбург;mobile;social
10634;A;0;0.0;36-45;F;СПб;desktop;organic
10635;A;0;0.0;26-35;M;Москва;desktop;direct
10636;A;0;0.0;26-35;F;Екатеринбург;mobile;organic
10637;A;0;0.0;26-35;M;Москва;mobile;direct
10638;A;0;0.0;26-35;M;СПб;mobile;organic
10639;A;0;0.0;18-25;M;Екатеринбург;desktop;organic
10640;A;0;0.0;36-45;M;Екатеринбург;mobile;organic
10641;A;0;0.0;26-35;M;СПб;mobile;social
10642;A;0;0.0;26-35;F;Екатеринбург;desktop;organic
10643;A;0;0.0;26-35;F;Москва;desktop;direct
10644;A;0;0.0;46+;M;Другие;desktop;paid
10645;A;0;0.0;18-25;M;Другие;mobile;organic
10646;A;0;0.0;26-35;F;Другие;desktop;organic
10647;A;0;0.0;18-25;M;Москва;mobile;direct
10648;A;0;0.0;26-35;F;Екатеринбург;mobile;organic
10649;A;0;0.0;46+;M;Москва;tablet;organic
10650;A;0;0.0;36-45;F;Другие;mobile;organic
10651;A;0;0.0;36-45;M;Другие;tablet;organic
10652;A;0;0.0;26-35;F;Другие;desktop;direct
10653;A;0;0.0;46+;F;Другие;desktop;organic
10654;A;0;0.0;36-45;F;Другие;mobile;organic
10655;A;0;0.0;26-35;M;Другие;mobile;organic
10656;A;0;0.0;26-35;M;Москва;mobile;direct
10657;A;0;0.0;26-35;M;Москва;tablet;paid
10658;A;0;0.0;26-35;M;Другие;mobile;direct
10659;A;0;0.0;18-25;M;СПб;desktop;paid
10660;A;0;0.0;18-25;M;СПб;desktop;organic
10661;A;0;0.0;26-35;F;Москва;mobile;direct
10662;A;0;0.0;26-35;M;Другие;mobile;organic
10663;A;0;0.0;36-45;F;Другие;mobile;paid
10664;A;0;0.0;18-25;F;Другие;desktop;social
10665;A;0;0.0;36-45;M;СПб;mobile;paid
10666;A;0;0.0;26-35;M;Москва;desktop;paid
10667;A;0;0.0;26-35;M;Москва;mobile;paid
10668;A;0;0.0;46+;F;СПб;desktop;direct
10669;A;0;0.0;26-35;F;Москва;desktop;social
10670;A;0;0.0;18-25;F;Другие;mobile;direct
10671;A;0;0.0;46+;F;Другие;mobile;organic
10672;A;0;0.0;36-45;M;СПб;mobile;direct
10673;A;0;0.0;26-35;F;Другие;mobile;paid
10674;A;0;0.0;26-35;M;Москва;mobile;direct
10675;A;0;0.0;26-35;M;СПб;mobile;paid
10676;A;0;0.0;46+;F;Другие;desktop;paid
10677;A;0;0.0;46+;F;Другие;desktop;paid
10678;A;0;0.0;36-45;M;СПб;desktop;social
10679;A;0;0.0;26-35;F;Другие;desktop;direct
10680;A;0;0.0;36-45;F;Москва;desktop;social
10681;A;0;0.0;18-25;M;Москва;mobile;direct
10682;A;0;0.0;18-25;F;Другие;mobile;organic
10683;A;0;0.0;26-35;M;Екатеринбург;desktop;direct
10684;A;0;0.0;26-35;M;Екатеринбург;mobile;paid
10685;A;0;0.0;26-35;F;Екатеринбург;mobile;paid
10686;A;0;0.0;46+;F;СПб;desktop;organic
10687;A;0;0.0;36-45;M;Москва;mobile;organic
10688;A;0;0.0;46+;F;СПб;desktop;direct
10689;A;0;0.0;26-35;M;Екатеринбург;desktop;direct
10690;A;0;0.0;26-35;F;Другие;mobile;direct
10691;A;0;0.0;26-35;M;Москва;tablet;paid
10692;A;0;0.0;36-45;F;Другие;mobile;paid
10693;A;0;0.0;26-35;M;Другие;mobile;organic
10694;A;0;0.0;26-35;F;СПб;mobile;organic
10695;A;0;0.0;18-25;M;Другие;desktop;direct
10696;A;0;0.0;36-45;F;СПб;tablet;direct
10697;A;0;0.0;36-45;M;Другие;mobile;paid
10698;A;0;0.0;18-25;F;СПб;mobile;social
10699;A;0;0.0;18-25;F;Москва;mobile;paid
10700;A;0;0.0;36-45;F;Екатеринбург;mobile;paid
10701;A;0;0.0;18-25;M;Москва;desktop;organic
10702;A;0;0.0;26-35;F;Москва;tablet;direct
10703;A;0;0.0;18-25;M;СПб;desktop;organic
10704;A;0;0.0;26-35;F;Другие;desktop;paid
10705;A;0;0.0;46+;F;СПб;desktop;organic
10706;A;0;0.0;36-45;M;Екатеринбург;desktop;direct
10707;A;0;0.0;36-45;M;СПб;desktop;social
10708;A;0;0.0;18-25;F;Москва;mobile;social
10709;A;0;0.0;26-35;M;Другие;mobile;direct
10710;A;0;0.0;36-45;M;Другие;desktop;organic
10711;A;0;0.0;26-35;F;Екатеринбург;mobile;direct
10712;A;0;0.0;26-35;F;Другие;mobile;social
10713;A;0;0.0;36-45;M;Москва;desktop;organic
10714;A;0;0.0;18-25;F;Другие;desktop;organic
10715;A;0;0.0;36-45;M;Москва;mobile;paid
10716;A;0;0.0;36-45;M;Москва;desktop;direct
10717;A;0;0.0;36-45;F;Другие;mobile;direct
10718;A;0;0.0;18-25;F;Екатеринбург;desktop;direct
10719;A;0;0.0;26-35;M;СПб;mobile;paid
10720;A;0;0.0;46+;M;Москва;tablet;paid
10721;A;0;0.0;18-25;M;Другие;mobile;organic
10722;A;0;0.0;46+;F;Москва;desktop;organic
10723;A;0;0.0;36-45;M;Москва;desktop;paid
10724;A;0;0.0;36-45;M;Екатеринбург;mobile;paid
10725;A;0;0.0;18-25;M;Екатеринбург;mobile;paid
10726;A;0;0.0;36-45;M;Екатеринбург;mobile;organic
10727;A;0;0.0;26-35;M;Екатеринбург;desktop;organic
10728;A;0;0.0;26-35;M;Другие;desktop;organic
10729;A;0;0.0;26-35;F;Москва;desktop;organic
10730;A;0;0.0;26-35;F;СПб;desktop;direct
10731;A;0;0.0;26-35;M;СПб;mobile;direct
10732;A;0;0.0;46+;M;Москва;desktop;direct
10733;A;0;0.0;36-45;F;Москва;desktop;paid
10734;A;0;0.0;36-45;M;Другие;mobile;paid
10735;A;0;0.0;46+;M;Екатеринбург;desktop;paid
10736;A;0;0.0;18-25;M;СПб;desktop;paid
10737;A;0;0.0;26-35;M;Екатеринбург;desktop;paid
10738;A;0;0.0;36-45;M;Другие;desktop;direct
10739;A;0;0.0;18-25;M;Екатеринбург;mobile;paid
10740;A;0;0.0;26-35;M;СПб;mobile;organic
10741;A;0;0.0;46+;F;Москва;desktop;social
10742;A;0;0.0;36-45;M;Другие;mobile;direct
10743;A;0;0.0;26-35;F;Другие;mobile;organic
10744;A;0;0.0;26-35;M;Другие;desktop;direct
10745;A;0;0.0;26-35;M;Другие;mobile;direct
10746;A;0;0.0;36-45;M;Другие;desktop;organic
10747;A;0;0.0;26-35;F;Екатеринбург;desktop;organic
10748;A;0;0.0;26-35;F;Екатеринбург;desktop;direct
10749;A;0;0.0;18-25;F;Другие;mobile;direct
10750;A;0;0.0;26-35;F;Москва;desktop;direct
10751;A;0;0.0;36-45;M;Москва;mobile;paid
10752;A;0;0.0;36-45;F;Другие;desktop;paid
10753;A;0;0.0;18-25;F;СПб;desktop;direct
10754;A;0;0.0;46+;F;СПб;mobile;direct
10755;A;0;0.0;26-35;M;Москва;mobile;organic
10756;A;0;0.0;36-45;M;Другие;mobile;paid
10757;A;0;0.0;26-35;F;Екатеринбург;desktop;direct
10758;A;0;0.0;36-45;F;Москва;mobile;organic
10759;A;0;0.0;26-35;M;Другие;desktop;paid
10760;A;0;0.0;26-35;M;СПб;desktop;organic
10761;A;0;0.0;46+;F;Екатеринбург;desktop;organic
10762;A;0;0.0;46+;M;Другие;mobile;social
10763;A;0;0.0;18-25;F;Москва;desktop;paid
10764;A;0;0.0;36-45;F;Москва;desktop;paid
10765;A;0;0.0;18-25;M;СПб;desktop;direct
10766;A;0;0.0;36-45;F;Москва;desktop;paid
10767;A;0;0.0;26-35;F;Екатеринбург;mobile;direct
10768;A;0;0.0;46+;M;Москва;mobile;organic
10769;A;0;0.0;36-45;F;Другие;mobile;organic
10770;A;0;0.0;36-45;F;Другие;desktop;direct
10771;A;0;0.0;18-25;F;Другие;mobile;paid
10772;A;0;0.0;46+;F;Другие;mobile;direct
10773;A;0;0.0;18-25;M;СПб;mobile;paid
10774;A;0;0.0;18-25;F;Другие;mobile;direct
10775;A;0;0.0;26-35;M;Екатеринбург;mobile;direct
10776;A;0;0.0;26-35;M;Другие;mobile;direct
10777;A;0;0.0;36-45;M;Москва;mobile;paid
10778;A;0;0.0;36-45;F;Другие;mobile;organic
10779;A;0;0.0;18-25;M;Другие;desktop;paid
10780;A;0;0.0;18-25;F;СПб;mobile;direct
10781;A;0;0.0;26-35;M;Другие;desktop;direct
10782;A;0;0.0;36-45;F;Другие;desktop;direct
10783;A;0;0.0;26-35;M;Другие;mobile;direct
10784;A;0;0.0;26-35;M;Другие;mobile;organic
10785;A;0;0.0;26-35;F;Екатеринбург;mobile;direct
10786;A;0;0.0;26-35;F;Москва;mobile;paid
10787;A;0;0.0;26-35;F;СПб;tablet;paid
10788;A;0;0.0;26-35;F;Екатеринбург;mobile;organic
10789;A;0;0.0;26-35;M;Другие;desktop;organic
10790;A;0;0.0;18-25;M;Другие;mobile;organic
10791;A;0;0.0;26-35;F;Москва;mobile;direct
10792;A;0;0.0;36-45;M;СПб;tablet;direct
10793;A;0;0.0;26-35;F;Москва;mobile;paid
10794;A;0;0.0;26-35;M;Екатеринбург;desktop;organic
10795;A;0;0.0;36-45;F;Другие;mobile;direct
10796;A;0;0.0;18-25;M;Москва;mobile;direct
10797;A;0;0.0;46+;M;СПб;desktop;direct
10798;A;0;0.0;36-45;F;Москва;mobile;direct
10799;A;0;0.0;36-45;M;Москва;mobile;paid
10800;A;0;0.0;36-45;M;Москва;mobile;organic
10801;A;0;0.0;36-45;F;Москва;mobile;paid
10802;A;0;0.0;18-25;F;Другие;mobile;organic
10803;A;0;0.0;26-35;M;Москва;desktop;direct
10804;A;0;0.0;26-35;F;Другие;desktop;paid
10805;A;0;0.0;26-35;F;Москва;mobile;paid
10806;A;0;0.0;36-45;M;Москва;desktop;paid
10807;A;0;0.0;46+;M;Москва;desktop;social
10808;A;0;0.0;18-25;M;Москва;mobile;paid
10809;A;0;0.0;18-25;M;Москва;mobile;paid
10810;A;0;0.0;26-35;M;Другие;desktop;social
10811;A;0;0.0;36-45;M;Другие;mobile;social
10812;A;0;0.0;18-25;M;Другие;mobile;social
10813;A;0;0.0;36-45;M;Другие;mobile;direct
10814;A;0;0.0;46+;F;Москва;mobile;organic
10815;A;0;0.0;46+;M;СПб;mobile;organic
10816;A;0;0.0;26-35;M;СПб;desktop;direct
10817;A;0;0.0;26-35;F;Москва;desktop;direct
10818;A;0;0.0;26-35;F;Москва;mobile;organic
10819;A;0;0.0;46+;M;Другие;mobile;direct
10820;A;0;0.0;26-35;M;Другие;mobile;direct
10821;A;0;0.0;18-25;F;Москва;mobile;social
10822;A;0;0.0;36-45;M;Екатеринбург;desktop;direct
10823;A;0;0.0;18-25;F;Другие;desktop;direct
10824;A;0;0.0;36-45;M;СПб;mobile;organic
10825;A;0;0.0;18-25;M;СПб;mobile;direct
10826;A;0;0.0;36-45;M;Другие;mobile;direct
10827;A;0;0.0;26-35;M;Другие;mobile;direct
10828;A;0;0.0;26-35;M;Екатеринбург;desktop;organic
10829;A;0;0.0;36-45;F;Другие;mobile;organic
10830;A;0;0.0;36-45;M;Екатеринбург;mobile;direct
10831;A;0;0.0;36-45;F;Екатеринбург;mobile;direct
10832;A;0;0.0;26-35;M;Екатеринбург;mobile;direct
10833;A;0;0.0;26-35;F;СПб;mobile;direct
10834;A;0;0.0;26-35;M;Другие;tablet;direct
10835;A;0;0.0;36-45;M;СПб;desktop;social
10836;A;0;0.0;26-35;M;Другие;mobile;direct
10837;A;0;0.0;26-35;F;Другие;desktop;direct
10838;A;0;0.0;18-25;F;Екатеринбург;mobile;direct
10839;A;0;0.0;26-35;M;Другие;mobile;direct
10840;A;0;0.0;26-35;F;Москва;desktop;direct
10841;A;0;0.0;36-45;M;Москва;mobile;organic
10842;A;0;0.0;26-35;F;Другие;desktop;paid
10843;A;0;0.0;46+;M;Другие;mobile;paid
10844;A;0;0.0;26-35;M;Другие;mobile;direct
10845;A;0;0.0;18-25;F;Москва;desktop;organic
10846;A;0;0.0;26-35;F;Москва;desktop;paid
10847;A;0;0.0;36-45;M;Москва;desktop;organic
10848;A;0;0.0;26-35;M;Другие;mobile;paid
10849;A;0;0.0;26-35;M;Москва;mobile;organic
10850;A;0;0.0;36-45;F;Москва;mobile;organic
10851;A;0;0.0;26-35;F;Москва;desktop;organic
10852;A;0;0.0;36-45;F;СПб;tablet;direct
10853;A;0;0.0;36-45;F;Другие;mobile;paid
10854;A;0;0.0;18-25;M;Другие;desktop;organic
10855;A;0;0.0;26-35;M;Москва;mobile;organic
10856;A;0;0.0;36-45;F;Другие;desktop;direct
10857;A;0;0.0;26-35;F;Москва;mobile;organic
10858;A;0;0.0;18-25;F;Другие;mobile;direct
10859;A;0;0.0;26-35;F;Другие;desktop;organic
10860;A;0;0.0;36-45;F;Москва;desktop;paid
