transaction_id;user_id;transaction_date;transaction_amount;user_profile
642;3249;2022-01-19;637,93;Новые
643;349;2022-01-19;556,86;Новые
644;3440;2022-01-19;383,11;Лояльные
645;1097;2022-01-19;220,96;Потерянные
646;3072;2022-01-19;174,01;Лояльные
647;3616;2022-01-19;841,63;Лояльные
648;3518;2022-01-19;119,52;Потерянные
649;2836;2022-01-19;965,52;Новые
650;2796;2022-01-19;204,14;Потенциальные
651;4412;2022-01-19;724,14;Рискующие
652;1675;2022-01-19;561,67;Рискующие
653;1186;2022-01-20;380,63;Потерянные
654;4192;2022-01-20;915,09;Лояльные
655;2225;2022-01-20;43,81;Новые
656;1447;2022-01-20;769,35;Новые
657;3168;2022-01-20;742,24;Потерянные
658;1988;2022-01-20;837,25;Потенциальные
659;1943;2022-01-20;892,79;Новые
660;2301;2022-01-20;462,74;Чемпионы
661;3033;2022-01-20;678,34;Новые
662;2212;2022-01-20;579,48;Чемпионы
663;2100;2022-01-20;595,80;Чемпионы
664;1148;2022-01-20;34,72;Рискующие
665;3987;2022-01-20;963,20;Лояльные
666;2511;2022-01-20;170,47;Чемпионы
667;2208;2022-01-20;420,22;Новые
668;673;2022-01-20;703,40;Потерянные
669;453;2022-01-20;220,95;Потенциальные
670;3823;2022-01-20;124,97;Потерянные
671;1414;2022-01-20;896,78;Новые
672;3042;2022-01-20;584,65;Потерянные
673;641;2022-01-20;143,36;Потерянные
674;2293;2022-01-20;874,29;Рискующие
675;1387;2022-01-20;196,78;Рискующие
676;1174;2022-01-20;660,90;Потенциальные
677;2822;2022-01-20;856,99;Рискующие
678;4540;2022-01-20;623,48;Чемпионы
679;3325;2022-01-20;16,91;Лояльные
680;439;2022-01-20;653,14;Чемпионы
681;3778;2022-01-20;572,07;Потерянные
682;1070;2022-01-20;532,81;Потенциальные
683;434;2022-01-20;313,08;Лояльные
684;2586;2022-01-20;630,21;Лояльные
685;3833;2022-01-20;26,35;Новые
686;1796;2022-01-20;522,97;Потенциальные
687;2403;2022-01-21;334,95;Рискующие
688;4277;2022-01-21;57,36;Потенциальные
689;4125;2022-01-21;269,80;Потерянные
690;2007;2022-01-21;838,31;Потенциальные
691;1208;2022-01-21;265,82;Потерянные
692;103;2022-01-21;477,34;Новые
693;2757;2022-01-21;569,57;Потенциальные
694;3604;2022-01-21;294,26;Чемпионы
695;4035;2022-01-21;547,95;Чемпионы
696;4091;2022-01-21;955,90;Потенциальные
697;3494;2022-01-21;192,38;Новые
698;4452;2022-01-21;893,25;Потенциальные
699;1260;2022-01-21;565,53;Потерянные
700;3728;2022-01-21;781,51;Потенциальные
701;4483;2022-01-21;603,14;Чемпионы
702;2112;2022-01-21;312,24;Новые
703;93;2022-01-21;578,89;Лояльные
704;1082;2022-01-21;431,80;Потерянные
705;926;2022-01-21;597,87;Потерянные
706;1578;2022-01-21;569,76;Лояльные
707;2497;2022-01-21;681,25;Потерянные
708;1535;2022-01-21;727,83;Потерянные
709;200;2022-01-21;552,21;Новые
710;2812;2022-01-21;812,61;Новые
711;2829;2022-01-21;688,96;Лояльные
712;1065;2022-01-21;261,57;Потенциальные
713;81;2022-01-21;939,39;Чемпионы
714;865;2022-01-21;80,33;Чемпионы
715;3184;2022-01-21;636,67;Лояльные
716;213;2022-01-21;616,19;Рискующие
717;4470;2022-01-21;449,98;Потерянные
718;2640;2022-01-21;482,47;Рискующие
719;3871;2022-01-21;779,72;Потенциальные
720;2668;2022-01-21;725,00;Лояльные
721;3418;2022-01-21;420,15;Лояльные
722;2665;2022-01-22;222,04;Рискующие
723;785;2022-01-22;71,17;Потерянные
724;4640;2022-01-22;726,97;Потенциальные
725;1433;2022-01-22;699,34;Рискующие
726;1368;2022-01-22;291,82;Рискующие
727;101;2022-01-22;953,46;Рискующие
728;1702;2022-01-22;654,29;Чемпионы
729;2745;2022-01-22;669,20;Лояльные
730;1161;2022-01-22;567,70;Потенциальные
731;4804;2022-01-22;649,68;Потенциальные
732;1473;2022-01-22;999,07;Лояльные
733;4105;2022-01-22;803,49;Чемпионы
734;2882;2022-01-22;428,29;Лояльные
735;1393;2022-01-22;203,01;Потенциальные
736;709;2022-01-22;755,78;Потенциальные
737;356;2022-01-22;880,31;Потерянные
738;4464;2022-01-22;527,51;Чемпионы
739;1291;2022-01-22;924,27;Лояльные
740;2194;2022-01-22;562,74;Чемпионы
741;4130;2022-01-22;224,45;Рискующие
742;4784;2022-01-22;431,76;Лояльные
743;4358;2022-01-22;427,44;Новые
744;2171;2022-01-22;182,45;Чемпионы
745;3068;2022-01-22;690,80;Новые
746;762;2022-01-22;843,83;Потерянные
747;2009;2022-01-22;216,84;Чемпионы
748;2414;2022-01-22;770,22;Потенциальные
749;4769;2022-01-22;154,29;Новые
750;4006;2022-01-22;338,80;Потенциальные
751;3550;2022-01-22;742,08;Потенциальные
752;4447;2022-01-22;405,89;Потенциальные
753;3674;2022-01-22;17,92;Потенциальные
754;51;2022-01-22;816,35;Лояльные
755;154;2022-01-22;232,03;Лояльные
756;562;2022-01-23;856,68;Рискующие
757;1055;2022-01-23;261,75;Потенциальные
758;3679;2022-01-23;262,27;Рискующие
759;675;2022-01-23;884,95;Рискующие
760;4420;2022-01-23;356,00;Новые
761;3813;2022-01-23;669,98;Чемпионы
762;264;2022-01-23;363,46;Потенциальные
763;1862;2022-01-23;545,89;Лояльные
764;2128;2022-01-23;773,08;Новые
765;3121;2022-01-23;919,29;Потерянные
766;2156;2022-01-23;655,30;Потерянные
767;1614;2022-01-23;386,94;Потерянные
768;2030;2022-01-23;400,13;Потерянные
769;3974;2022-01-23;164,52;Лояльные
770;4413;2022-01-23;569,82;Рискующие
771;1874;2022-01-23;843,82;Чемпионы
772;2528;2022-01-23;138,86;Рискующие
773;4075;2022-01-23;268,41;Рискующие
774;4652;2022-01-23;29,17;Чемпионы
775;2276;2022-01-23;530,82;Потенциальные
776;2280;2022-01-23;67,60;Рискующие
777;2660;2022-01-23;583,36;Потенциальные
778;4060;2022-01-23;291,41;Новые
779;2682;2022-01-23;804,69;Потенциальные
780;2142;2022-01-23;539,51;Новые
781;3815;2022-01-23;486,74;Потерянные
782;3098;2022-01-23;239,32;Чемпионы
783;2498;2022-01-23;926,40;Рискующие
784;1965;2022-01-23;952,78;Рискующие
785;239;2022-01-23;756,58;Рискующие
786;2165;2022-01-23;313,21;Новые
787;4757;2022-01-23;790,50;Чемпионы
788;3940;2022-01-23;727,01;Потерянные
789;3270;2022-01-23;219,39;Рискующие
790;4512;2022-01-24;90,79;Чемпионы
791;1269;2022-01-24;201,09;Рискующие
792;4688;2022-01-24;868,15;Потерянные
793;921;2022-01-24;164,86;Лояльные
794;1961;2022-01-24;794,15;Чемпионы
795;2520;2022-01-24;325,27;Новые
796;301;2022-01-24;726,24;Потерянные
797;1666;2022-01-24;900,46;Потерянные
798;3076;2022-01-24;790,25;Рискующие
799;4570;2022-01-24;542,01;Чемпионы
800;3338;2022-01-24;14,81;Потерянные
801;481;2022-01-24;146,46;Лояльные
802;1639;2022-01-24;785,60;Потерянные
803;2197;2022-01-24;106,19;Рискующие
804;389;2022-01-24;973,43;Потерянные
805;813;2022-01-24;970,58;Чемпионы
806;1200;2022-01-24;300,98;Лояльные
807;4378;2022-01-24;43,85;Потенциальные
808;1171;2022-01-24;749,41;Новые
809;3499;2022-01-24;199,25;Новые
810;2839;2022-01-24;736,04;Рискующие
811;4393;2022-01-24;341,61;Рискующие
812;4563;2022-01-24;379,07;Чемпионы
813;748;2022-01-24;604,92;Рискующие
814;2958;2022-01-24;172,26;Рискующие
815;1393;2022-01-24;969,80;Рискующие
816;405;2022-01-24;52,93;Лояльные
817;2627;2022-01-24;948,35;Чемпионы
818;2129;2022-01-24;305,59;Новые
819;2319;2022-01-24;669,79;Потерянные
820;4091;2022-01-24;998,00;Рискующие
821;14;2022-01-24;244,61;Новые
822;2787;2022-01-24;480,45;Потенциальные
823;4260;2022-01-24;33,27;Новые
824;4694;2022-01-24;222,60;Новые
825;2432;2022-01-25;147,28;Потенциальные
826;3088;2022-01-25;756,63;Лояльные
827;3473;2022-01-25;695,35;Потенциальные
828;902;2022-01-25;493,96;Рискующие
829;549;2022-01-25;11,74;Потерянные
830;3288;2022-01-25;213,70;Потерянные
831;4760;2022-01-25;679,65;Потенциальные
832;2912;2022-01-25;23,23;Потерянные
833;3584;2022-01-25;586,86;Рискующие
834;67;2022-01-25;169,34;Чемпионы
835;2086;2022-01-25;586,19;Рискующие
836;3288;2022-01-25;792,99;Новые
837;3411;2022-01-25;875,49;Потерянные
838;2020;2022-01-25;438,09;Потенциальные
839;4222;2022-01-25;607,40;Лояльные
840;1;2022-01-25;537,86;Чемпионы
841;2453;2022-01-25;544,54;Чемпионы
842;1586;2022-01-25;392,32;Чемпионы
843;522;2022-01-25;791,30;Чемпионы
844;3358;2022-01-25;344,83;Новые
845;4381;2022-01-25;596,27;Потерянные
846;3075;2022-01-25;461,04;Потенциальные
847;1260;2022-01-25;349,62;Лояльные
848;140;2022-01-25;371,59;Лояльные
849;3677;2022-01-25;438,98;Лояльные
850;965;2022-01-25;413,71;Потенциальные
851;212;2022-01-25;711,68;Потерянные
852;2092;2022-01-25;568,91;Потенциальные
853;1539;2022-01-25;515,57;Потерянные
854;4498;2022-01-25;179,70;Лояльные
855;3898;2022-01-25;476,62;Рискующие
856;1608;2022-01-25;488,86;Рискующие
857;2983;2022-01-25;710,39;Рискующие
858;3641;2022-01-25;442,94;Чемпионы
859;3857;2022-01-26;524,36;Лояльные
860;3344;2022-01-26;406,79;Потерянные
861;4078;2022-01-26;978,68;Чемпионы
862;244;2022-01-26;857,23;Лояльные
863;4708;2022-01-26;52,77;Новые
864;1088;2022-01-26;859,01;Новые
865;3192;2022-01-26;370,77;Рискующие
866;1350;2022-01-26;339,41;Потерянные
867;453;2022-01-26;104,45;Новые
868;2703;2022-01-26;907,19;Чемпионы
869;3907;2022-01-26;878,52;Рискующие
870;3042;2022-01-26;935,44;Новые
871;4796;2022-01-26;773,32;Лояльные
872;2592;2022-01-26;114,78;Потерянные
873;256;2022-01-26;36,42;Потерянные
874;3171;2022-01-26;911,16;Новые
875;4688;2022-01-26;553,85;Потерянные
876;2625;2022-01-26;245,30;Потерянные
877;2202;2022-01-26;96,05;Рискующие
878;2987;2022-01-26;154,12;Новые
879;1978;2022-01-26;165,81;Новые
880;2870;2022-01-26;643,52;Лояльные
881;3721;2022-01-26;264,26;Лояльные
882;926;2022-01-26;312,77;Потерянные
883;4525;2022-01-26;602,70;Новые
884;3985;2022-01-26;792,37;Чемпионы
885;3822;2022-01-26;406,78;Новые
886;98;2022-01-26;48,24;Чемпионы
887;1357;2022-01-26;655,97;Потерянные
888;4117;2022-01-26;687,80;Потерянные
889;1706;2022-01-26;343,10;Потерянные
890;2933;2022-01-26;11,21;Новые
891;3706;2022-01-26;575,96;Рискующие
892;855;2022-01-26;777,22;Новые
893;4403;2022-01-27;227,08;Потерянные
894;3883;2022-01-27;517,55;Чемпионы
895;2337;2022-01-27;700,57;Лояльные
896;988;2022-01-27;593,19;Чемпионы
897;3093;2022-01-27;773,56;Новые
898;915;2022-01-27;414,04;Потерянные
899;3182;2022-01-27;871,41;Лояльные
900;4335;2022-01-27;325,21;Новые
901;3290;2022-01-27;162,63;Потенциальные
902;2623;2022-01-27;786,47;Новые
903;2315;2022-01-27;20,07;Потенциальные
904;1433;2022-01-27;951,42;Потерянные
905;4799;2022-01-27;82,94;Чемпионы
906;3879;2022-01-27;789,82;Чемпионы
907;3786;2022-01-27;129,83;Новые
908;1340;2022-01-27;287,82;Лояльные
909;2561;2022-01-27;604,92;Чемпионы
910;891;2022-01-27;148,78;Потенциальные
911;50;2022-01-27;106,34;Лояльные
912;4167;2022-01-27;932,26;Новые
913;3729;2022-01-27;723,10;Потенциальные
914;3297;2022-01-27;128,69;Новые
915;1170;2022-01-27;523,91;Лояльные
916;1644;2022-01-27;836,48;Рискующие
917;73;2022-01-27;96,15;Лояльные
918;3031;2022-01-27;812,60;Потерянные
919;1050;2022-01-27;844,42;Лояльные
920;2517;2022-01-27;348,13;Чемпионы
921;2421;2022-01-27;995,60;Чемпионы
922;2160;2022-01-27;398,86;Лояльные
923;4192;2022-01-27;903,25;Новые
924;3357;2022-01-27;898,96;Потенциальные
925;611;2022-01-27;716,33;Потерянные
926;2872;2022-01-27;10,84;Потенциальные
927;751;2022-01-28;685,94;Потерянные
928;3396;2022-01-28;103,44;Потенциальные
929;4127;2022-01-28;45,76;Потерянные
930;653;2022-01-28;188,67;Чемпионы
931;3905;2022-01-28;516,24;Новые
932;1748;2022-01-28;465,81;Потенциальные
933;1058;2022-01-28;395,60;Чемпионы
934;1311;2022-01-28;539,46;Чемпионы
935;1962;2022-01-28;272,08;Потерянные
936;2523;2022-01-28;319,88;Рискующие
937;4138;2022-01-28;216,71;Чемпионы
938;832;2022-01-28;457,77;Рискующие
939;2727;2022-01-28;717,11;Потерянные
940;1912;2022-01-28;516,53;Рискующие
941;641;2022-01-28;852,73;Потерянные
942;731;2022-01-28;496,51;Новые
943;3017;2022-01-28;209,93;Чемпионы
944;3422;2022-01-28;517,06;Потенциальные
945;2636;2022-01-28;377,99;Потенциальные
946;4617;2022-01-28;496,81;Новые
947;3359;2022-01-28;107,28;Чемпионы
948;2216;2022-01-28;778,90;Потенциальные
949;1027;2022-01-28;353,32;Новые
950;512;2022-01-28;26,73;Потерянные
951;499;2022-01-28;570,56;Чемпионы
952;1954;2022-01-28;686,97;Рискующие
953;170;2022-01-28;81,93;Рискующие
954;1772;2022-01-28;381,24;Новые
955;2409;2022-01-28;484,85;Лояльные
956;3499;2022-01-28;507,69;Рискующие
957;11;2022-01-28;45,34;Потерянные
958;1032;2022-01-28;636,45;Потерянные
959;2789;2022-01-28;103,14;Лояльные
960;3401;2022-01-28;357,04;Чемпионы
961;1609;2022-01-28;512,25;Лояльные
962;2178;2022-01-29;753,25;Чемпионы
963;1085;2022-01-29;371,72;Потенциальные
964;2513;2022-01-29;823,01;Чемпионы
965;3330;2022-01-29;775,33;Чемпионы
966;1530;2022-01-29;411,17;Чемпионы
967;1240;2022-01-29;878,00;Рискующие
968;3523;2022-01-29;962,55;Новые
969;3990;2022-01-29;278,07;Потенциальные
970;3233;2022-01-29;823,44;Новые
971;3895;2022-01-29;292,95;Чемпионы
972;1990;2022-01-29;689,05;Потерянные
973;4790;2022-01-29;671,13;Рискующие
974;1962;2022-01-29;792,71;Лояльные
975;3880;2022-01-29;225,28;Потенциальные
976;1868;2022-01-29;934,81;Рискующие
977;1297;2022-01-29;435,11;Новые
978;545;2022-01-29;12,29;Рискующие
979;1003;2022-01-29;775,36;Потенциальные
980;112;2022-01-29;932,32;Потенциальные
981;2417;2022-01-29;968,68;Чемпионы
982;2362;2022-01-29;369,14;Новые
983;1888;2022-01-29;30,18;Чемпионы
984;2478;2022-01-29;348,54;Чемпионы
985;134;2022-01-29;884,82;Рискующие
986;2398;2022-01-29;845,27;Потерянные
987;1654;2022-01-29;385,43;Лояльные
988;2038;2022-01-29;161,50;Чемпионы
989;742;2022-01-29;648,25;Рискующие
990;3694;2022-01-29;667,38;Рискующие
991;2606;2022-01-29;634,40;Рискующие
992;2855;2022-01-29;159,15;Чемпионы
993;1512;2022-01-29;826,10;Потенциальные
994;461;2022-01-29;46,05;Лояльные
