customer_id;recency;frequency;monetary;first_purchase_date;last_purchase_date;customer_lifetime_days;avg_days_between_purchases;avg_transaction_amount;purchase_trend;spending_trend;is_active_customer;acquisition_channel;favorite_category;registration_month;user_profile;customer_age_months;dominant_season;seasonal_concentration;is_weekend_buyer;price_sensitivity;brand_loyalty_score;r_score;f_score;m_score;rfm_score;rfm_segment;cohort_month;cohort_retention_rate;cohort_avg_ltv;cohort_size;predicted_ltv;churn_risk_score;cluster
103;135;47;2907,03;2022-01-12;2022-06-13;214;161,43;190,54;-0,44;-0,34;True;Email;Книги;2022-01;Чемпионы;4,74;Весна;0,61;True;0,51;0,45;4;5;1;451;Потерянные;2022-01;0,43;2537,03;393;5775,56;0,03;0
104;201;46;11543,02;2022-01-12;2022-06-13;174;108,25;346,61;0,08;-0,01;True;Социальные сети;Спорт;2022-01;Потенциальные;1,23;Осень;0,29;True;0,91;0,11;4;5;4;454;Чемпионы;2022-01;0,90;1387,05;365;8051,69;0,55;3
105;33;52;4020,53;2022-01-12;2022-06-13;43;138,47;197,25;0,40;-0,89;True;Органика;Одежда;2022-01;Потерянные;2,18;Зима;0,45;True;0,60;0,25;5;5;2;552;Потерянные;2022-01;0,46;5174,55;481;19966,65;0,26;2
106;48;19;11520,14;2022-01-12;2022-06-13;275;126,45;321,48;0,26;-0,82;True;Контекстная реклама;Спорт;2022-01;Потерянные;10,24;Осень;0,54;False;0,60;0,75;5;2;4;524;Потерянные;2022-01;0,73;2481,80;77;18567,84;0,53;1
107;503;13;3128,02;2022-01-12;2022-06-13;216;34,81;220,62;0,88;-0,47;True;Email;Одежда;2022-01;Новые;18,56;Весна;0,48;True;0,12;0,18;2;2;2;222;Потерянные;2022-01;0,29;1978,24;232;10556,60;0,88;3
108;407;42;4859,21;2022-01-13;2022-06-13;366;169,73;331,16;0,59;-0,27;True;Контекстная реклама;Дом и сад;2022-01;Потерянные;19,71;Лето;0,81;False;0,67;0,67;2;4;2;242;Потерянные;2022-01;0,42;1999,39;147;6301,69;0,63;2
109;574;21;7009,03;2022-01-13;2022-06-13;288;43,18;392,41;0,11;-0,21;False;Контекстная реклама;Одежда;2022-01;Лояльные;6,99;Осень;0,10;True;0,89;0,97;1;2;3;123;Потерянные;2022-01;0,59;5112,80;386;18908,65;0,59;4
110;99;37;14150,78;2022-01-13;2022-06-14;69;186,80;156,75;-0,57;-0,76;False;Органика;Дом и сад;2022-01;Рискующие;15,92;Весна;0,17;True;0,43;0,25;5;4;5;545;Чемпионы;2022-01;0,13;1328,68;137;4360,77;0,67;0
111;547;27;13979,38;2022-01-13;2022-06-14;630;53,86;355,95;-0,10;-0,55;False;Социальные сети;Книги;2022-01;Потенциальные;9,43;Зима;0,16;False;0,68;0,26;1;3;5;135;Нуждающиеся во внимании;2022-01;0,14;3489,47;336;4814,27;0,53;4
112;613;52;3142,73;2022-01-13;2022-06-14;666;148,11;278,98;0,39;-0,48;True;Email;Книги;2022-01;Новые;23,34;Весна;0,82;True;0,29;0,95;1;5;2;152;Потерянные;2022-01;0,34;1971,51;453;11809,32;0,45;0
113;462;29;5405,37;2022-01-13;2022-06-14;447;60,51;341,53;0,68;-0,86;True;Рефералы;Спорт;2022-01;Потерянные;9,72;Осень;0,12;True;0,27;0,67;2;3;2;232;Потерянные;2022-01;0,84;4258,85;492;17237,42;0,37;1
114;5;20;2283,52;2022-01-13;2022-06-14;380;66,97;288,51;0,92;-0,35;False;Контекстная реклама;Одежда;2022-01;Потенциальные;9,50;Весна;0,97;True;0,19;0,77;5;2;1;521;Потерянные;2022-01;0,29;4995,03;78;21984,52;0,70;0
115;218;25;7674,28;2022-01-13;2022-06-14;38;65,45;215,66;0,21;-0,86;True;Рефералы;Книги;2022-01;Лояльные;12,04;Зима;0,97;False;0,24;0,79;4;3;3;433;Потерянные;2022-01;0,90;3808,25;333;20765,92;0,78;4
116;503;6;6935,71;2022-01-14;2022-06-14;379;150,84;152,98;0,05;0,41;False;Рефералы;Электроника;2022-01;Потенциальные;0,61;Осень;0,99;False;0,34;0,73;2;1;3;213;Потерянные;2022-01;0,74;4074,37;383;11664,33;0,42;2
117;398;36;13516,36;2022-01-14;2022-06-14;113;113,58;102,41;-0,96;-0,23;False;Социальные сети;Электроника;2022-01;Потенциальные;10,03;Лето;0,98;True;0,57;0,98;2;4;5;245;Рискуем потерять;2022-01;0,72;4117,31;475;19812,24;0,04;2
118;393;2;13953,58;2022-01-14;2022-06-15;562;177,18;251,37;-0,86;-0,35;False;Рефералы;Спорт;2022-01;Новые;19,89;Осень;0,15;True;0,78;0,27;2;1;5;215;Нуждающиеся во внимании;2022-01;0,71;3865,03;241;6734,73;0,54;2
119;207;22;5784,33;2022-01-14;2022-06-15;387;64,94;396,90;-0,69;-0,75;True;Email;Книги;2022-01;Рискующие;14,69;Зима;0,66;False;0,29;0,52;4;2;2;422;Потенциально лояльные;2022-01;0,98;2095,37;429;15065,48;0,57;0
120;15;32;7401,48;2022-01-14;2022-06-15;407;139,94;316,17;-0,89;-0,55;True;Социальные сети;Дом и сад;2022-01;Рискующие;23,27;Зима;0,40;True;0,17;0,66;5;3;3;533;Потерянные;2022-01;0,67;4267,55;203;18650,70;0,48;3
121;554;16;13448,73;2022-01-14;2022-06-15;201;151,82;184,75;-0,20;-0,53;False;Рефералы;Электроника;2022-01;Новые;7,81;Осень;0,73;False;0,45;0,71;1;2;5;125;Нуждающиеся во внимании;2022-01;0,68;4871,13;433;22459,97;0,36;4
122;461;18;12110,28;2022-01-14;2022-06-15;54;34,54;344,71;-0,33;0,97;True;Социальные сети;Книги;2022-01;Новые;3,88;Зима;0,41;True;0,79;0,19;2;2;5;225;Потерянные;2022-01;0,51;5120,61;285;2847,88;0,90;4
123;575;5;104,66;2022-01-14;2022-06-15;422;83,11;326,07;0,27;0,67;True;Email;Дом и сад;2022-01;Чемпионы;18,01;Весна;0,38;False;0,39;0,88;1;1;1;111;Потерянные;2022-01;0,89;1396,87;60;3483,67;0,48;3
124;241;54;4834,89;2022-01-14;2022-06-15;132;99,15;170,12;0,07;-0,97;False;Контекстная реклама;Одежда;2022-01;Чемпионы;1,05;Весна;0,90;True;0,91;0,81;4;5;2;452;Потерянные;2022-01;0,15;2988,54;193;2678,65;0,80;2
125;564;36;6355,52;2022-01-15;2022-06-15;265;74,36;84,58;0,19;0,23;True;Органика;Книги;2022-01;Лояльные;3,83;Лето;0,49;False;0,25;0,26;1;4;3;143;Потерянные;2022-01;0,41;2846,08;469;16620,84;0,64;2
126;96;30;3484,26;2022-01-15;2022-06-16;439;67,81;117,81;-0,06;-0,49;False;Социальные сети;Одежда;2022-01;Чемпионы;12,17;Осень;0,74;True;0,76;0,54;5;3;2;532;Потерянные;2022-01;0,36;5617,31;334;17316,61;0,79;4
127;485;45;3033,60;2022-01-15;2022-06-16;578;138,85;360,74;-0,44;-0,79;True;Органика;Электроника;2022-01;Чемпионы;18,08;Лето;0,65;True;0,47;0,29;2;5;1;251;Потерянные;2022-01;0,46;4297,30;396;824,95;0,88;0
128;407;19;614,88;2022-01-15;2022-06-16;361;47,09;347,70;0,91;0,41;True;Контекстная реклама;Одежда;2022-01;Потенциальные;14,42;Весна;0,66;False;0,11;0,37;2;2;1;221;Потерянные;2022-01;0,53;3363,89;334;19872,68;0,24;0
129;231;23;9668,38;2022-01-15;2022-06-16;693;143,33;174,47;-0,83;-0,74;True;Email;Электроника;2022-01;Потенциальные;23,88;Лето;0,35;False;0,28;0,53;4;3;4;434;Лояльные клиенты;2022-01;0,96;5798,28;461;23018,07;0,83;1
130;171;34;3974,53;2022-01-15;2022-06-16;561;187,33;171,26;0,88;-0,11;True;Контекстная реклама;Спорт;2022-01;Новые;15,72;Зима;0,25;True;0,86;0,54;4;4;2;442;Потерянные;2022-01;0,93;1804,01;145;3939,99;0,72;2
131;541;13;832,59;2022-01-15;2022-06-16;678;115,21;333,72;-0,38;0,26;True;Органика;Спорт;2022-01;Потерянные;17,40;Осень;0,89;True;0,01;0,53;1;2;1;121;Потерянные;2022-01;0,65;2807,74;460;10451,15;0,56;4
132;36;43;3503,14;2022-01-15;2022-06-16;58;124,23;380,08;0,03;0,11;True;Email;Электроника;2022-01;Рискующие;23,85;Осень;0,02;False;0,76;0,54;5;4;2;542;Потерянные;2022-01;0,12;4145,30;316;25574,18;0,54;0
133;525;54;12038,61;2022-01-15;2022-06-16;572;18,44;329,32;-0,78;0,96;True;Рефералы;Дом и сад;2022-01;Лояльные;14,22;Осень;0,17;True;0,81;0,64;1;5;5;155;Нуждающиеся во внимании;2022-01;0,60;3550,55;222;20772,40;0,31;1
134;160;29;12779,76;2022-01-16;2022-06-16;48;173,57;273,79;-0,86;0,57;True;Рефералы;Спорт;2022-01;Чемпионы;17,15;Весна;0,13;True;0,12;0,02;4;3;5;435;Лояльные клиенты;2022-01;0,16;3952,92;249;9486,99;0,54;3
135;243;36;7271,84;2022-01-16;2022-06-17;177;60,66;157,65;-0,14;0,55;False;Социальные сети;Дом и сад;2022-01;Потенциальные;7,16;Зима;0,95;True;0,96;0,14;4;4;3;443;Потерянные;2022-01;0,42;4808,31;489;22396,16;0,38;0
136;86;22;6270,26;2022-01-16;2022-06-17;500;124,93;248,24;0,48;-0,29;False;Рефералы;Дом и сад;2022-01;Рискующие;12,88;Весна;0,01;False;0,87;0,47;5;2;3;523;Потерянные;2022-01;0,37;4480,45;226;26674,39;0,89;0
137;578;52;14668,91;2022-01-16;2022-06-17;520;195,93;154,72;-0,46;-0,98;True;Органика;Дом и сад;2022-01;Чемпионы;21,89;Зима;0,01;False;0,18;0,71;1;5;5;155;Нуждающиеся во внимании;2022-01;0,68;4285,60;358;9624,94;0,58;4
138;557;52;3048,44;2022-01-16;2022-06-17;312;121,12;338,56;0,12;0,47;True;Рефералы;Книги;2022-01;Потерянные;20,48;Зима;0,23;False;0,24;0,51;1;5;1;151;Потерянные;2022-01;0,12;4576,66;412;20686,37;0,30;2
139;574;47;3269,62;2022-01-16;2022-06-17;142;146,32;203,83;-0,44;1,00;False;Социальные сети;Книги;2022-01;Рискующие;7,35;Осень;0,28;False;0,82;0,63;1;5;2;152;Потерянные;2022-01;0,81;4907,66;373;3255,87;0,14;4
140;28;36;4413,41;2022-01-16;2022-06-17;484;91,84;346,78;-0,22;-0,19;False;Email;Дом и сад;2022-01;Потенциальные;8,57;Весна;0,56;False;0,55;0,97;5;4;2;542;Потерянные;2022-01;0,84;2052,47;485;2231,15;0,69;3
141;620;9;2632,72;2022-01-16;2022-06-17;691;16,77;202,11;0,81;0,97;False;Рефералы;Электроника;2022-01;Новые;20,31;Лето;0,96;True;0,92;0,73;1;1;1;111;Потерянные;2022-01;0,13;4440,90;170;17794,59;0,66;2
142;556;39;5721,52;2022-01-16;2022-06-17;359;160,53;343,73;0,71;-0,72;True;Социальные сети;Спорт;2022-01;Потерянные;6,83;Лето;0,47;True;0,98;0,94;1;4;2;142;Потерянные;2022-01;0,17;4322,41;253;15026,51;0,36;4
143;340;51;13666,97;2022-01-17;2022-06-18;284;11,82;186,66;0,03;-0,41;False;Рефералы;Одежда;2022-01;Потерянные;21,30;Осень;0,29;True;0,34;0,02;3;5;5;355;Лояльные клиенты;2022-01;0,93;4525,06;209;24397,60;0,16;0
144;331;19;9249,45;2022-01-17;2022-06-18;628;141,63;220,84;-0,52;-0,66;False;Рефералы;Книги;2022-01;Чемпионы;18,57;Весна;0,82;False;0,10;0,45;3;2;4;324;Потерянные;2022-01;0,65;2222,16;236;23518,36;0,72;4
145;506;38;6208,60;2022-01-17;2022-06-18;428;9,47;276,96;-0,61;-0,05;False;Органика;Книги;2022-01;Чемпионы;3,66;Зима;0,39;True;0,70;0,35;2;4;3;243;Потерянные;2022-01;0,96;2406,21;253;8957,52;0,27;2
146;348;6;14019,44;2022-01-17;2022-06-18;639;173,15;102,49;0,91;0,59;True;Социальные сети;Одежда;2022-01;Лояльные;17,27;Осень;0,14;False;0,92;0,71;3;1;5;315;Потерянные;2022-01;0,51;4854,57;292;15611,74;0,86;1
147;473;52;774,54;2022-01-17;2022-06-18;537;35,74;383,43;-0,59;-0,32;False;Социальные сети;Дом и сад;2022-01;Чемпионы;20,02;Лето;0,79;True;0,16;0,93;2;5;1;251;Потерянные;2022-01;0,27;2889,99;241;22795,41;0,73;1
148;231;47;3193,63;2022-01-17;2022-06-18;673;105,28;263,55;0,62;0,81;True;Контекстная реклама;Одежда;2022-01;Потенциальные;3,46;Лето;0,00;True;0,99;0,04;4;5;2;452;Потерянные;2022-01;0,43;5615,11;361;8493,11;0,89;3
149;190;15;8510,03;2022-01-17;2022-06-18;495;121,44;242,50;-0,26;0,09;True;Контекстная реклама;Дом и сад;2022-01;Рискующие;10,98;Зима;0,21;True;0,20;0,06;4;2;3;423;Потерянные;2022-01;0,94;1568,54;493;11177,86;0,98;4
150;225;20;9252,51;2022-01-17;2022-06-18;436;94,22;348,61;0,97;-0,07;False;Социальные сети;Книги;2022-01;Потерянные;20,70;Весна;0,64;False;0,09;0,67;4;2;4;424;Потерянные;2022-01;0,20;1862,40;458;2265,97;0,34;0
151;385;9;641,38;2022-01-17;2022-06-19;638;71,45;357,04;-0,26;0,57;True;Органика;Одежда;2022-01;Рискующие;4,77;Лето;0,10;False;0,50;0,35;3;1;1;311;Новые клиенты;2022-01;0,90;1926,75;265;4349,41;0,50;3
152;377;32;6075,43;2022-01-18;2022-06-19;127;96,22;247,12;-0,30;-0,80;False;Рефералы;Электроника;2022-01;Новые;10,78;Весна;0,26;True;0,81;0,20;3;3;3;333;Потерянные;2022-01;0,58;2427,36;133;18501,50;0,40;3
153;283;4;9754,85;2022-01-18;2022-06-19;319;65,73;376,72;0,27;0,55;False;Email;Спорт;2022-01;Потерянные;14,71;Весна;0,39;False;0,35;0,95;3;1;4;314;Потерянные;2022-01;0,16;5503,17;355;15154,16;0,08;3
154;633;50;10486,15;2022-01-18;2022-06-19;686;90,43;100,72;0,92;-0,51;False;Рефералы;Спорт;2022-01;Потерянные;2,33;Лето;0,40;False;0,33;0,01;1;5;4;154;Потерянные;2022-01;0,46;2883,04;283;5473,42;0,40;2
155;628;18;9590,19;2022-01-18;2022-06-19;185;74,99;116,23;0,95;-0,44;True;Email;Спорт;2022-01;Новые;5,09;Лето;0,97;True;0,20;0,27;1;2;4;124;Потерянные;2022-01;0,32;3307,11;56;714,80;0,44;1
156;259;5;4842,42;2022-01-18;2022-06-19;191;115,41;270,97;0,41;0,20;True;Органика;Одежда;2022-01;Потенциальные;11,20;Осень;0,68;False;0,99;0,33;3;1;2;312;Потерянные;2022-01;0,62;3113,93;401;5486,48;0,17;2
157;359;20;1448,13;2022-01-18;2022-06-19;653;51,40;193,30;0,51;0,80;True;Контекстная реклама;Дом и сад;2022-01;Рискующие;8,97;Весна;0,04;False;0,34;0,78;3;2;1;321;Потерянные;2022-01;0,24;5034,32;164;22614,38;0,88;1
158;456;23;6435,33;2022-01-18;2022-06-19;126;197,79;228,55;0,13;0,16;False;Социальные сети;Книги;2022-01;Потерянные;7,79;Осень;0,22;True;0,67;0,56;2;3;3;233;Потерянные;2022-01;0,95;2881,53;55;3263,63;0,29;4
159;411;11;1974,88;2022-01-18;2022-06-19;406;102,67;184,99;0,51;0,30;False;Органика;Спорт;2022-01;Новые;0,63;Весна;0,62;False;0,13;0,33;2;1;1;211;Новые клиенты;2022-01;0,29;5162,49;260;12372,26;0,76;2
160;318;37;14216,97;2022-01-18;2022-06-20;596;42,86;209,51;0,72;0,55;True;Email;Одежда;2022-01;Потерянные;22,27;Лето;0,71;True;0,45;0,17;3;4;5;345;Потерянные;2022-01;0,67;3409,75;101;7544,28;0,08;0
161;225;22;7153,80;2022-01-19;2022-06-20;479;98,03;343,25;-0,03;-0,48;False;Социальные сети;Спорт;2022-01;Новые;20,91;Весна;0,38;True;0,80;0,22;4;2;3;423;Потерянные;2022-01;0,85;2216,57;195;16707,20;0,03;4
162;234;4;4793,02;2022-01-19;2022-06-20;146;173,95;269,91;0,24;0,65;False;Email;Дом и сад;2022-01;Лояльные;9,42;Осень;0,86;False;0,97;0,04;4;1;2;412;Потенциально лояльные;2022-01;0,64;3153,98;317;15590,79;1,00;2
163;374;29;11506,25;2022-01-19;2022-06-20;634;9,25;399,15;0,07;-0,16;True;Рефералы;Электроника;2022-01;Лояльные;4,35;Весна;0,94;True;0,18;0,84;3;3;4;334;Потерянные;2022-01;0,69;2983,41;284;29497,13;0,12;0
164;608;44;7494,33;2022-01-19;2022-06-20;535;137,51;331,80;0,12;-0,65;False;Рефералы;Электроника;2022-01;Потенциальные;1,66;Лето;0,61;True;0,09;0,12;1;4;3;143;Потерянные;2022-01;0,47;2208,10;160;23299,96;0,77;4
165;472;34;4685,01;2022-01-19;2022-06-20;218;111,85;167,57;0,78;-0,30;False;Рефералы;Книги;2022-01;Потенциальные;2,96;Осень;0,56;True;0,99;0,82;2;4;2;242;Потерянные;2022-01;0,19;1612,10;214;28180,72;0,60;4
166;233;13;12188,92;2022-01-19;2022-06-20;505;38,06;164,59;-0,29;-0,51;False;Социальные сети;Электроника;2022-01;Потенциальные;14,45;Весна;0,75;False;0,55;0,14;4;2;5;425;Потерянные;2022-01;0,22;5206,62;315;17549,77;0,45;0
167;113;42;13013,92;2022-01-19;2022-06-20;352;164,41;187,49;-0,58;-0,54;False;Контекстная реклама;Электроника;2022-01;Потенциальные;17,61;Весна;0,78;True;0,35;0,91;5;4;5;545;Чемпионы;2022-01;0,73;3577,98;392;22264,55;0,04;0
168;497;9;10111,47;2022-01-19;2022-06-21;625;76,93;349,84;-0,09;-0,43;True;Контекстная реклама;Одежда;2022-01;Рискующие;3,75;Весна;0,22;True;0,96;0,68;2;1;4;214;Нуждающиеся во внимании;2022-01;0,82;2214,03;70;26904,76;0,33;3
169;442;42;752,12;2022-01-20;2022-06-21;209;62,29;88,73;-0,58;-0,64;False;Email;Одежда;2022-01;Чемпионы;2,71;Весна;0,48;False;0,39;0,35;2;4;1;241;Потерянные;2022-01;0,86;3130,66;487;1711,59;0,90;2
170;564;31;8516,53;2022-01-20;2022-06-21;210;166,48;153,66;-0,00;0,34;False;Контекстная реклама;Книги;2022-01;Потенциальные;16,59;Зима;0,45;True;0,23;0,39;1;3;3;133;Потерянные;2022-01;0,43;4029,32;423;27505,78;0,91;1
171;268;7;11461,26;2022-01-20;2022-06-21;316;129,51;369,57;0,81;0,16;True;Контекстная реклама;Книги;2022-01;Лояльные;12,41;Весна;0,94;True;0,80;0,28;3;1;4;314;Потерянные;2022-01;0,97;4598,69;190;6747,22;0,60;0
172;510;4;2090,72;2022-01-20;2022-06-21;504;180,16;284,77;0,23;0,30;False;Email;Одежда;2022-01;Потерянные;8,92;Лето;0,11;False;0,31;0,21;2;1;1;211;Новые клиенты;2022-01;0,68;4100,62;499;21297,98;0,57;1
173;386;19;3468,63;2022-01-20;2022-06-21;647;127,83;152,59;0,71;-0,31;True;Email;Электроника;2022-01;Чемпионы;17,40;Лето;0,94;True;0,32;0,91;3;2;2;322;Потерянные;2022-01;0,24;2169,88;303;23313,56;0,43;3
174;387;42;13243,30;2022-01-20;2022-06-21;670;149,46;150,13;-0,67;0,54;False;Email;Дом и сад;2022-01;Чемпионы;10,94;Осень;0,57;False;0,44;0,18;2;4;5;245;Рискуем потерять;2022-01;0,16;1552,00;115;3725,12;0,78;1
175;113;30;350,82;2022-01-20;2022-06-21;291;168,11;356,04;0,80;-0,74;False;Социальные сети;Электроника;2022-01;Рискующие;11,16;Весна;0,29;True;0,69;0,18;5;3;1;531;Потерянные;2022-01;0,59;1368,79;195;28616,45;0,88;0
176;613;31;11303,27;2022-01-20;2022-06-22;552;15,67;366,00;0,20;0,14;False;Email;Электроника;2022-01;Новые;0,38;Зима;0,87;False;0,84;0,36;1;3;4;134;Потерянные;2022-01;0,77;1540,11;340;27833,50;0,73;2
177;625;35;7132,91;2022-01-20;2022-06-22;191;156,33;161,96;-0,94;-0,45;False;Социальные сети;Дом и сад;2022-01;Потерянные;7,58;Зима;0,05;True;0,23;0,98;1;4;3;143;Потерянные;2022-01;0,12;2728,81;417;19809,31;0,53;1
178;81;21;6729,24;2022-01-21;2022-06-22;516;124,67;214,56;0,27;0,06;True;Социальные сети;Книги;2022-01;Потерянные;0,12;Лето;0,32;False;0,36;0,46;5;2;3;523;Потерянные;2022-01;0,12;2774,80;147;5082,21;0,63;4
179;113;31;156,09;2022-01-21;2022-06-22;210;18,55;347,07;0,90;-0,35;True;Социальные сети;Одежда;2022-01;Чемпионы;22,17;Зима;0,75;False;0,50;0,36;5;3;1;531;Потерянные;2022-01;0,62;5891,02;282;17198,49;0,22;1
