customer_id;recency;frequency;monetary;first_purchase_date;last_purchase_date;acquisition_channel;favorite_category;user_profile;r_score;f_score;m_score;rfm_score;segment
243;587;16;1224,12;2022-01-28;2022-06-30;Органика;Спорт;Потенциальные;1;2;1;121;Потерянные
244;625;2;5378,25;2022-01-28;2022-06-30;Рефералы;Спорт;Новые;1;1;2;112;Потерянные
245;420;54;11227,39;2022-01-28;2022-06-30;Рефералы;Книги;Новые;2;5;4;254;Потерянные
246;422;30;8282,82;2022-01-28;2022-06-30;Контекстная реклама;Электроника;Лояльные;2;3;3;233;Потерянные
247;104;20;12261,06;2022-01-28;2022-06-30;Контекстная реклама;Электроника;Рискующие;5;2;5;525;Потерянные
248;254;38;14395,90;2022-01-28;2022-06-30;Органика;Дом и сад;Новые;4;4;5;445;Чемпионы
249;227;28;11900,30;2022-01-29;2022-06-30;Контекстная реклама;Дом и сад;Потенциальные;4;3;4;434;Лояльные клиенты
250;112;25;9076,86;2022-01-29;2022-06-30;Социальные сети;Дом и сад;Потерянные;5;3;4;534;Потерянные
251;510;32;7425,46;2022-01-29;2022-07-01;Органика;Спорт;Чемпионы;2;3;3;233;Потерянные
252;473;10;649,03;2022-01-29;2022-07-01;Органика;Книги;Чемпионы;2;1;1;211;Новые клиенты
253;99;42;14765,61;2022-01-29;2022-07-01;Органика;Одежда;Потерянные;5;4;5;545;Чемпионы
254;153;40;5783,04;2022-01-29;2022-07-01;Email;Электроника;Рискующие;4;4;2;442;Потерянные
255;338;33;2325,81;2022-01-29;2022-07-01;Контекстная реклама;Дом и сад;Рискующие;3;3;1;331;Потерянные
256;163;13;10017,30;2022-01-29;2022-07-01;Рефералы;Электроника;Новые;4;2;4;424;Потерянные
257;161;41;4300,11;2022-01-29;2022-07-01;Email;Электроника;Чемпионы;4;4;2;442;Потерянные
258;580;54;8807,39;2022-01-30;2022-07-01;Социальные сети;Электроника;Потерянные;1;5;3;153;Потерянные
259;398;42;8822,18;2022-01-30;2022-07-01;Email;Книги;Лояльные;2;4;3;243;Потерянные
260;277;47;6713,66;2022-01-30;2022-07-02;Социальные сети;Электроника;Потерянные;3;5;3;353;Потерянные
261;504;37;12549,97;2022-01-30;2022-07-02;Рефералы;Книги;Лояльные;2;4;5;245;Рискуем потерять
262;392;54;4011,26;2022-01-30;2022-07-02;Рефералы;Одежда;Потерянные;2;5;2;252;Потерянные
263;135;16;6757,06;2022-01-30;2022-07-02;Контекстная реклама;Одежда;Потерянные;4;2;3;423;Потерянные
264;195;45;8088,50;2022-01-30;2022-07-02;Email;Спорт;Потерянные;4;5;3;453;Потерянные
265;401;22;9971,19;2022-01-30;2022-07-02;Рефералы;Электроника;Потерянные;2;2;4;224;Потерянные
266;33;20;11770,38;2022-01-30;2022-07-02;Социальные сети;Дом и сад;Потерянные;5;2;4;524;Потерянные
267;460;50;5952,37;2022-01-31;2022-07-02;Рефералы;Спорт;Потерянные;2;5;2;252;Потерянные
268;470;43;9708,40;2022-01-31;2022-07-03;Контекстная реклама;Спорт;Лояльные;2;4;4;244;Рискуем потерять
269;375;27;2301,63;2022-01-31;2022-07-03;Социальные сети;Одежда;Лояльные;3;3;1;331;Потерянные
270;22;41;13993,09;2022-01-31;2022-07-03;Органика;Дом и сад;Новые;5;4;5;545;Чемпионы
271;38;16;5776,73;2022-01-31;2022-07-03;Контекстная реклама;Электроника;Потерянные;5;2;2;522;Потерянные
272;230;34;10956,35;2022-01-31;2022-07-03;Контекстная реклама;Электроника;Потенциальные;4;4;4;444;Лояльные клиенты
273;365;32;354,10;2022-01-31;2022-07-03;Органика;Одежда;Лояльные;3;3;1;331;Потерянные
274;563;26;3117,55;2022-01-31;2022-07-03;Рефералы;Книги;Новые;1;3;2;132;Потерянные
275;438;25;7331,88;2022-02-01;2022-07-03;Контекстная реклама;Одежда;Лояльные;2;3;3;233;Потерянные
276;283;2;13179,87;2022-02-01;2022-07-04;Органика;Дом и сад;Лояльные;3;1;5;315;Потерянные
277;27;12;7932,46;2022-02-01;2022-07-04;Органика;Книги;Потерянные;5;1;3;513;Потерянные
278;226;40;13951,56;2022-02-01;2022-07-04;Контекстная реклама;Дом и сад;Потенциальные;4;4;5;445;Чемпионы
279;277;9;7282,76;2022-02-01;2022-07-04;Email;Электроника;Лояльные;3;1;3;313;Потерянные
280;609;12;7382,21;2022-02-01;2022-07-04;Контекстная реклама;Книги;Новые;1;1;3;113;Потерянные
281;284;26;1840,21;2022-02-01;2022-07-04;Email;Дом и сад;Потерянные;3;3;1;331;Потерянные
282;481;9;12049,71;2022-02-01;2022-07-04;Рефералы;Электроника;Новые;2;1;5;215;Нуждающиеся во внимании
283;453;10;3742,13;2022-02-01;2022-07-04;Органика;Дом и сад;Чемпионы;2;1;2;212;Потерянные
284;516;32;13499,21;2022-02-02;2022-07-04;Социальные сети;Книги;Рискующие;1;3;5;135;Нуждающиеся во внимании
285;547;34;13666,82;2022-02-02;2022-07-05;Контекстная реклама;Электроника;Лояльные;1;4;5;145;Потерянные
286;192;48;14152,49;2022-02-02;2022-07-05;Социальные сети;Дом и сад;Потерянные;4;5;5;455;Чемпионы
287;49;20;7827,45;2022-02-02;2022-07-05;Рефералы;Спорт;Лояльные;5;2;3;523;Потерянные
288;512;39;10172,55;2022-02-02;2022-07-05;Контекстная реклама;Книги;Новые;1;4;4;144;Нуждающиеся во внимании
289;17;2;11688,81;2022-02-02;2022-07-05;Социальные сети;Книги;Лояльные;5;1;4;514;Потерянные
290;172;1;2008,67;2022-02-02;2022-07-05;Рефералы;Книги;Потерянные;4;1;1;411;Потенциально лояльные
291;220;51;9034,31;2022-02-02;2022-07-05;Email;Электроника;Новые;4;5;4;454;Чемпионы
292;158;36;562,75;2022-02-02;2022-07-05;Рефералы;Книги;Чемпионы;4;4;1;441;Потерянные
293;477;24;7488,61;2022-02-03;2022-07-06;Контекстная реклама;Дом и сад;Потерянные;2;3;3;233;Потерянные
294;46;54;2364,90;2022-02-03;2022-07-06;Контекстная реклама;Спорт;Лояльные;5;5;1;551;Потерянные
295;373;27;2784,70;2022-02-03;2022-07-06;Контекстная реклама;Дом и сад;Потерянные;3;3;1;331;Потерянные
296;518;2;5507,46;2022-02-03;2022-07-06;Рефералы;Дом и сад;Потерянные;1;1;2;112;Потерянные
297;99;31;6514,94;2022-02-03;2022-07-06;Контекстная реклама;Книги;Чемпионы;5;3;3;533;Потерянные
298;37;14;9366,43;2022-02-03;2022-07-06;Рефералы;Спорт;Чемпионы;5;2;4;524;Потерянные
299;280;2;1162,70;2022-02-03;2022-07-06;Органика;Спорт;Рискующие;3;1;1;311;Новые клиенты
300;349;29;7580,19;2022-02-03;2022-07-06;Органика;Спорт;Новые;3;3;3;333;Потерянные
301;497;15;2780,25;2022-02-03;2022-07-07;Органика;Спорт;Чемпионы;2;2;1;221;Потерянные
302;302;12;8630,93;2022-02-04;2022-07-07;Социальные сети;Одежда;Новые;3;1;3;313;Потерянные
303;181;37;9579,20;2022-02-04;2022-07-07;Органика;Спорт;Рискующие;4;4;4;444;Лояльные клиенты
304;607;28;8372,80;2022-02-04;2022-07-07;Органика;Книги;Новые;1;3;3;133;Потерянные
305;99;20;11087,52;2022-02-04;2022-07-07;Рефералы;Спорт;Потерянные;5;2;4;524;Потерянные
306;116;39;5067,36;2022-02-04;2022-07-07;Рефералы;Дом и сад;Рискующие;5;4;2;542;Потерянные
307;191;24;11488,34;2022-02-04;2022-07-07;Контекстная реклама;Одежда;Лояльные;4;3;4;434;Лояльные клиенты
308;253;21;6519,87;2022-02-04;2022-07-07;Контекстная реклама;Дом и сад;Рискующие;4;2;3;423;Потерянные
309;161;10;7288,56;2022-02-04;2022-07-07;Контекстная реклама;Книги;Рискующие;4;1;3;413;Новые клиенты
310;256;46;9739,13;2022-02-04;2022-07-08;Рефералы;Книги;Рискующие;3;5;4;354;Потерянные
311;323;14;324,46;2022-02-05;2022-07-08;Рефералы;Спорт;Потенциальные;3;2;1;321;Потерянные
312;128;37;9827,21;2022-02-05;2022-07-08;Органика;Книги;Чемпионы;5;4;4;544;Чемпионы
313;18;18;9297,85;2022-02-05;2022-07-08;Email;Одежда;Новые;5;2;4;524;Потерянные
314;566;24;4682,21;2022-02-05;2022-07-08;Рефералы;Дом и сад;Потерянные;1;3;2;132;Потерянные
315;570;14;1332,62;2022-02-05;2022-07-08;Email;Книги;Новые;1;2;1;121;Потерянные
316;323;34;1409,48;2022-02-05;2022-07-08;Рефералы;Книги;Потенциальные;3;4;1;341;Потерянные
317;626;12;13852,20;2022-02-05;2022-07-08;Рефералы;Одежда;Лояльные;1;1;5;115;Потерянные
318;288;22;10354,73;2022-02-05;2022-07-09;Социальные сети;Электроника;Потерянные;3;2;4;324;Потерянные
319;639;6;1950,18;2022-02-05;2022-07-09;Email;Электроника;Чемпионы;1;1;1;111;Потерянные
320;155;36;5383,01;2022-02-06;2022-07-09;Социальные сети;Одежда;Чемпионы;4;4;2;442;Потерянные
321;490;45;8907,62;2022-02-06;2022-07-09;Органика;Книги;Чемпионы;2;5;4;254;Потерянные
322;386;36;12541,80;2022-02-06;2022-07-09;Социальные сети;Одежда;Чемпионы;3;4;5;345;Потерянные
323;104;22;702,73;2022-02-06;2022-07-09;Социальные сети;Одежда;Потенциальные;5;2;1;521;Потерянные
324;393;14;3587,67;2022-02-06;2022-07-09;Органика;Электроника;Новые;2;2;2;222;Потерянные
325;246;16;13351,75;2022-02-06;2022-07-09;Email;Спорт;Лояльные;4;2;5;425;Потерянные
326;176;36;187,02;2022-02-06;2022-07-10;Контекстная реклама;Книги;Потерянные;4;4;1;441;Потерянные
327;39;25;3060,92;2022-02-06;2022-07-10;Рефералы;Дом и сад;Потерянные;5;3;1;531;Потерянные
328;477;32;14387,41;2022-02-07;2022-07-10;Email;Одежда;Лояльные;2;3;5;235;Потерянные
329;538;33;9220,36;2022-02-07;2022-07-10;Органика;Электроника;Лояльные;1;3;4;134;Потерянные
330;408;45;3961,99;2022-02-07;2022-07-10;Социальные сети;Спорт;Потенциальные;2;5;2;252;Потерянные
331;525;36;1051,52;2022-02-07;2022-07-10;Контекстная реклама;Книги;Потенциальные;1;4;1;141;Потерянные
332;506;20;471,46;2022-02-07;2022-07-10;Социальные сети;Одежда;Рискующие;2;2;1;221;Потерянные
333;36;18;3708,94;2022-02-07;2022-07-10;Рефералы;Электроника;Потенциальные;5;2;2;522;Потерянные
334;20;38;13228,21;2022-02-07;2022-07-10;Органика;Одежда;Чемпионы;5;4;5;545;Чемпионы
335;321;3;6267,91;2022-02-07;2022-07-11;Контекстная реклама;Дом и сад;Новые;3;1;3;313;Потерянные
336;512;23;10818,98;2022-02-07;2022-07-11;Email;Книги;Лояльные;1;3;4;134;Потерянные
337;400;32;13778,36;2022-02-08;2022-07-11;Email;Книги;Потенциальные;2;3;5;235;Потерянные
338;471;45;6150,20;2022-02-08;2022-07-11;Органика;Книги;Новые;2;5;3;253;Потерянные
339;143;16;2909,60;2022-02-08;2022-07-11;Органика;Книги;Чемпионы;4;2;1;421;Потенциально лояльные
340;92;5;7780,91;2022-02-08;2022-07-11;Социальные сети;Электроника;Потенциальные;5;1;3;513;Потерянные
341;354;4;13625,85;2022-02-08;2022-07-11;Контекстная реклама;Дом и сад;Потенциальные;3;1;5;315;Потерянные
342;51;21;12075,40;2022-02-08;2022-07-11;Рефералы;Одежда;Новые;5;2;5;525;Потерянные
343;575;40;1034,16;2022-02-08;2022-07-12;Органика;Электроника;Потерянные;1;4;1;141;Потерянные
344;190;51;10403,96;2022-02-08;2022-07-12;Контекстная реклама;Спорт;Потерянные;4;5;4;454;Чемпионы
